filename,final_path,doc_type,doc_type_semantic,publish_year,reported_hunt_year_inferred,model_target_year,target_year_rule,year_mismatch_flag,needs_relocation,recommended_year_folder,recommended_path
23_youth_antlerless_drawing_odds_report.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\draw_odds\23_youth_antlerless_drawing_odds_report.pdf,draw_odds,draw_results,2024,unknown,2024,draw_or_harvest_reported_year_plus_one,no,no,2024,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\draw_odds\23_youth_antlerless_drawing_odds_report.pdf
23_youth_deer.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\draw_odds\23_youth_deer.pdf,draw_odds,draw_results,2024,unknown,2024,draw_or_harvest_reported_year_plus_one,no,no,2024,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\draw_odds\23_youth_deer.pdf
23_youth_dh_odds.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\draw_odds\23_youth_dh_odds.pdf,draw_odds,draw_results,2024,unknown,2024,draw_or_harvest_reported_year_plus_one,no,no,2024,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\draw_odds\23_youth_dh_odds.pdf
23_youth_elk.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\draw_odds\23_youth_elk.pdf,draw_odds,draw_results,2024,unknown,2024,draw_or_harvest_reported_year_plus_one,no,no,2024,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\draw_odds\23_youth_elk.pdf
23_bg_report.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\harvest_report\23_bg_report.pdf,harvest_report,harvest_report,2024,2023,2024,draw_or_harvest_reported_year_plus_one,yes,no,2024,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\harvest_report\23_bg_report.pdf
23_black_bear_report.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\harvest_report\23_black_bear_report.pdf,harvest_report,harvest_report,2024,2023,2024,draw_or_harvest_reported_year_plus_one,yes,no,2024,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\harvest_report\23_black_bear_report.pdf
"76E828EE__Hunting Guide and Outfitter Definition, Rules and Regulations..pdf","C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\regulation\76E828EE__Hunting Guide and Outfitter Definition, Rules and Regulations..pdf",regulation,regulation,2024,unknown,2024,regulation_same_year,no,no,2024,"C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\regulation\76E828EE__Hunting Guide and Outfitter Definition, Rules and Regulations..pdf"
24-25_sportsman_odds.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\draw_odds\24-25_sportsman_odds.pdf,draw_odds,draw_results,2025,unknown,2025,draw_or_harvest_reported_year_plus_one,no,no,2025,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\draw_odds\24-25_sportsman_odds.pdf
24_antlerless_drawing_odds_report.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\draw_odds\24_antlerless_drawing_odds_report.pdf,draw_odds,draw_results,2025,2024,2025,draw_or_harvest_reported_year_plus_one,yes,no,2025,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\draw_odds\24_antlerless_drawing_odds_report.pdf
24_bg-draw-results.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\draw_odds\24_bg-draw-results.pdf,draw_odds,draw_results,2025,2024,2025,draw_or_harvest_reported_year_plus_one,yes,no,2025,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\draw_odds\24_bg-draw-results.pdf
24_bg-odds.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\draw_odds\24_bg-odds.pdf,draw_odds,draw_results,2025,2024,2025,draw_or_harvest_reported_year_plus_one,yes,no,2025,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\draw_odds\24_bg-odds.pdf
24_deer_odds.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\draw_odds\24_deer_odds.pdf,draw_odds,draw_results,2025,2024,2025,draw_or_harvest_reported_year_plus_one,yes,no,2025,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\draw_odds\24_deer_odds.pdf
24_dh_odds.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\draw_odds\24_dh_odds.pdf,draw_odds,draw_results,2025,unknown,2025,draw_or_harvest_reported_year_plus_one,no,no,2025,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\draw_odds\24_dh_odds.pdf
24_drawing_odds.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\draw_odds\24_drawing_odds.pdf,draw_odds,draw_results,2025,2024,2025,draw_or_harvest_reported_year_plus_one,yes,no,2025,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\draw_odds\24_drawing_odds.pdf
24_lifetime_deer.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\draw_odds\24_lifetime_deer.pdf,draw_odds,draw_results,2025,unknown,2025,draw_or_harvest_reported_year_plus_one,no,no,2025,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\draw_odds\24_lifetime_deer.pdf
24_point-only_purchases_for_big_game_and_antlerless.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\draw_odds\24_point-only_purchases_for_big_game_and_antlerless.pdf,draw_odds,draw_results,2025,unknown,2025,draw_or_harvest_reported_year_plus_one,no,no,2025,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\draw_odds\24_point-only_purchases_for_big_game_and_antlerless.pdf
24_youth_antlerless_drawing_odds_report.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\draw_odds\24_youth_antlerless_drawing_odds_report.pdf,draw_odds,draw_results,2025,unknown,2025,draw_or_harvest_reported_year_plus_one,no,no,2025,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\draw_odds\24_youth_antlerless_drawing_odds_report.pdf
24_youth_deer.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\draw_odds\24_youth_deer.pdf,draw_odds,draw_results,2025,unknown,2025,draw_or_harvest_reported_year_plus_one,no,no,2025,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\draw_odds\24_youth_deer.pdf
24_youth_dh_odds.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\draw_odds\24_youth_dh_odds.pdf,draw_odds,draw_results,2025,unknown,2025,draw_or_harvest_reported_year_plus_one,no,no,2025,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\draw_odds\24_youth_dh_odds.pdf
24_youth_elk.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\draw_odds\24_youth_elk.pdf,draw_odds,draw_results,2025,unknown,2025,draw_or_harvest_reported_year_plus_one,no,no,2025,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\draw_odds\24_youth_elk.pdf
24_bg_report.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf,harvest_report,harvest_report,2025,2024,2025,draw_or_harvest_reported_year_plus_one,yes,no,2025,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_report.pdf
24_black_bear_report.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_black_bear_report.pdf,harvest_report,harvest_report,2025,2024,2025,draw_or_harvest_reported_year_plus_one,yes,no,2025,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_black_bear_report.pdf
"5DB5F1D1__DWR proposes updates to WMA license requirement rule, Dedicated Hunter Program a.pdf","C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\regulation\5DB5F1D1__DWR proposes updates to WMA license requirement rule, Dedicated Hunter Program a.pdf",regulation,regulation,2025,unknown,2025,regulation_same_year,no,no,2025,"C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\regulation\5DB5F1D1__DWR proposes updates to WMA license requirement rule, Dedicated Hunter Program a.pdf"
6C0299DB__Final Draft Rule 657.72 (1) - Copy (2025_12_24 23_43_27 UTC).pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\regulation\6C0299DB__Final Draft Rule 657.72 (1) - Copy (2025_12_24 23_43_27 UTC).pdf,regulation,regulation,2025,2025,2025,regulation_same_year,no,no,2025,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\regulation\6C0299DB__Final Draft Rule 657.72 (1) - Copy (2025_12_24 23_43_27 UTC).pdf
B16F7F93__Final Draft Rule 657.72 (1) (2025_12_24 23_43_27 UTC).pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\regulation\B16F7F93__Final Draft Rule 657.72 (1) (2025_12_24 23_43_27 UTC).pdf,regulation,regulation,2025,2025,2025,regulation_same_year,no,no,2025,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\regulation\B16F7F93__Final Draft Rule 657.72 (1) (2025_12_24 23_43_27 UTC).pdf
BC51012E__memorandum-2025-04-28-overview-of-outfitters-guides-and-spotters-rule.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\regulation\BC51012E__memorandum-2025-04-28-overview-of-outfitters-guides-and-spotters-rule.pdf,regulation,regulation,2025,2025,2025,regulation_same_year,no,no,2025,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\regulation\BC51012E__memorandum-2025-04-28-overview-of-outfitters-guides-and-spotters-rule.pdf
2025_Hunt_Expo_Draw_Permit_Successful_Applicants.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2026\pdf\draw_odds\2025_Hunt_Expo_Draw_Permit_Successful_Applicants.pdf,draw_odds,draw_results,2026,2025,2026,draw_or_harvest_reported_year_plus_one,yes,no,2026,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2026\pdf\draw_odds\2025_Hunt_Expo_Draw_Permit_Successful_Applicants.pdf
2025_Hunt_Expo_Draw_Permit_Successful_Applicants_short (2).pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2026\pdf\draw_odds\2025_Hunt_Expo_Draw_Permit_Successful_Applicants_short (2).pdf,draw_odds,draw_results,2026,2025,2026,draw_or_harvest_reported_year_plus_one,yes,no,2026,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2026\pdf\draw_odds\2025_Hunt_Expo_Draw_Permit_Successful_Applicants_short (2).pdf
2025_Lifetime general-season deer draw results.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2026\pdf\draw_odds\2025_Lifetime general-season deer draw results.pdf,draw_odds,draw_results,2026,2025,2026,draw_or_harvest_reported_year_plus_one,yes,no,2026,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2026\pdf\draw_odds\2025_Lifetime general-season deer draw results.pdf
2025__Big game and antlerless bonus and preference point purchase results.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2026\pdf\draw_odds\2025__Big game and antlerless bonus and preference point purchase results.pdf,draw_odds,draw_results,2026,2025,2026,draw_or_harvest_reported_year_plus_one,yes,no,2026,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2026\pdf\draw_odds\2025__Big game and antlerless bonus and preference point purchase results.pdf
2025__black_bear_25_drawing_odds.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2026\pdf\draw_odds\2025__black_bear_25_drawing_odds.pdf,draw_odds,draw_results,2026,2025,2026,draw_or_harvest_reported_year_plus_one,yes,no,2026,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2026\pdf\draw_odds\2025__black_bear_25_drawing_odds.pdf
2025__Dedicated Hunter deer draw results.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2026\pdf\draw_odds\2025__Dedicated Hunter deer draw results.pdf,draw_odds,draw_results,2026,2025,2026,draw_or_harvest_reported_year_plus_one,yes,no,2026,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2026\pdf\draw_odds\2025__Dedicated Hunter deer draw results.pdf
2025__General-season buck deer draw results.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2026\pdf\draw_odds\2025__General-season buck deer draw results.pdf,draw_odds,draw_results,2026,2025,2026,draw_or_harvest_reported_year_plus_one,yes,no,2026,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2026\pdf\draw_odds\2025__General-season buck deer draw results.pdf
2025__turkey_2025_youth_turkey_draw_results.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2026\pdf\draw_odds\2025__turkey_2025_youth_turkey_draw_results.pdf,draw_odds,draw_results,2026,2025,2026,draw_or_harvest_reported_year_plus_one,yes,no,2026,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2026\pdf\draw_odds\2025__turkey_2025_youth_turkey_draw_results.pdf
2025__Youth Dedicated Hunter deer draw results.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2026\pdf\draw_odds\2025__Youth Dedicated Hunter deer draw results.pdf,draw_odds,draw_results,2026,2025,2026,draw_or_harvest_reported_year_plus_one,yes,no,2026,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2026\pdf\draw_odds\2025__Youth Dedicated Hunter deer draw results.pdf
2025__Youth draw-only elk draw results.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2026\pdf\draw_odds\2025__Youth draw-only elk draw results.pdf,draw_odds,draw_results,2026,2025,2026,draw_or_harvest_reported_year_plus_one,yes,no,2026,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2026\pdf\draw_odds\2025__Youth draw-only elk draw results.pdf
2025__Youth general-season deer draw results.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2026\pdf\draw_odds\2025__Youth general-season deer draw results.pdf,draw_odds,draw_results,2026,2025,2026,draw_or_harvest_reported_year_plus_one,yes,no,2026,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2026\pdf\draw_odds\2025__Youth general-season deer draw results.pdf
25_antlerless_drawing_odds_report.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2026\pdf\draw_odds\25_antlerless_drawing_odds_report.pdf,draw_odds,draw_results,2026,2025,2026,draw_or_harvest_reported_year_plus_one,yes,no,2026,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2026\pdf\draw_odds\25_antlerless_drawing_odds_report.pdf
25_bg-odds.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2026\pdf\draw_odds\25_bg-odds.pdf,draw_odds,draw_results,2026,2025,2026,draw_or_harvest_reported_year_plus_one,yes,no,2026,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2026\pdf\draw_odds\25_bg-odds.pdf
25_youth_antlerless_drawing_odds_report.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2026\pdf\draw_odds\25_youth_antlerless_drawing_odds_report.pdf,draw_odds,draw_results,2026,unknown,2026,draw_or_harvest_reported_year_plus_one,no,no,2026,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2026\pdf\draw_odds\25_youth_antlerless_drawing_odds_report.pdf
turkey_2025_turkey_bonus_points_draw_results.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2026\pdf\draw_odds\turkey_2025_turkey_bonus_points_draw_results.pdf,draw_odds,draw_results,2026,2025,2026,draw_or_harvest_reported_year_plus_one,yes,no,2026,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2026\pdf\draw_odds\turkey_2025_turkey_bonus_points_draw_results.pdf
2026-03-06-2025-preliminary-bg-harvest.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2026\pdf\harvest_report\2026-03-06-2025-preliminary-bg-harvest.pdf,harvest_report,harvest_report,2026,2026,2027,draw_or_harvest_reported_year_plus_one,no,yes,2027,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2027\pdf\harvest_report\2026-03-06-2025-preliminary-bg-harvest.pdf
