path,filename,clean_title,section,year_folder,reported_year,target_year,year_method,issue
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\harvest_report\9CC65639__2023_gs_buck_deer_hr.pdf,9CC65639__2023_gs_buck_deer_hr.pdf,2023_gs_buck_deer_hr.pdf,harvest_report,2023,2023,2024,y4,model_year_mismatch
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\harvest_report\A96251BE__2023_antlerless_hr.pdf,A96251BE__2023_antlerless_hr.pdf,2023_antlerless_hr.pdf,harvest_report,2023,2023,2024,y4,model_year_mismatch
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\harvest_report\B28B99E6__2023-nine-mile-jack-creek.pdf,B28B99E6__2023-nine-mile-jack-creek.pdf,2023-nine-mile-jack-creek.pdf,harvest_report,2023,2023,2024,y4,model_year_mismatch
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\harvest_report\B5780E69__2023-san-juan-north.pdf,B5780E69__2023-san-juan-north.pdf,2023-san-juan-north.pdf,harvest_report,2023,2023,2024,y4,model_year_mismatch
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\harvest_report\dbd8a659__cougar_2023.pdf,dbd8a659__cougar_2023.pdf,cougar_2023.pdf,harvest_report,2023,2023,2024,y4,model_year_mismatch
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\harvest_report\EF4D3BAC__2023-antelope-island.pdf,EF4D3BAC__2023-antelope-island.pdf,2023-antelope-island.pdf,harvest_report,2023,2023,2024,y4,model_year_mismatch
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\regulation\9E134C35__2022-24_conservation_permits.pdf,9E134C35__2022-24_conservation_permits.pdf,2022-24_conservation_permits.pdf,regulation,2023,2022,2022,y4,model_year_mismatch
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\draw_odds\60A861A3__25_youth_deer.pdf,60A861A3__25_youth_deer.pdf,25_youth_deer.pdf,draw_odds,2025,2025,2026,y2_leading,model_year_mismatch
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\draw_odds\BEFCE572__25_youth_elk.pdf,BEFCE572__25_youth_elk.pdf,25_youth_elk.pdf,draw_odds,2025,2025,2026,y2_leading,model_year_mismatch
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\draw_odds\EABAF1E2__25_lifetime_deer (1).pdf,EABAF1E2__25_lifetime_deer (1).pdf,25_lifetime_deer (1).pdf,draw_odds,2025,2025,2026,y2_leading,model_year_mismatch
C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2026\pdf\harvest_report\2026-03-06-2025-preliminary-bg-harvest.pdf,2026-03-06-2025-preliminary-bg-harvest.pdf,2026-03-06-2025-preliminary-bg-harvest.pdf,harvest_report,2026,2026,2027,y4,model_year_mismatch
