hunt_code,column,truth_value,built_value
DB1325,youth_flag,False,0
DB1325,permits_2026_res,,0.0
DB1325,permits_2026_nr,,0.0
DB1325,permits_2026_total,1,0.0
DB1325,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1325,has_harvest,True,1
DB1325,has_bonus_draw,True,1
DB1325,has_antlerless_draw,False,0
DB1325,permit_overlay_source,2026_deer_buck_cwmu.csv,25_bg-odds.pdf
DB1325,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1326,youth_flag,False,0
DB1326,permits_2026_res,,0.0
DB1326,permits_2026_nr,,0.0
DB1326,permits_2026_total,1,0.0
DB1326,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1326,has_harvest,True,1
DB1326,has_bonus_draw,True,1
DB1326,has_antlerless_draw,False,0
DB1326,permit_overlay_source,2026_deer_buck_cwmu.csv,25_bg-odds.pdf
DB1326,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1327,youth_flag,False,0
DB1327,permits_2026_res,,0.0
DB1327,permits_2026_nr,,0.0
DB1327,permits_2026_total,1,0.0
DB1327,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1327,has_harvest,True,1
DB1327,has_bonus_draw,True,1
DB1327,has_antlerless_draw,False,0
DB1327,permit_overlay_source,2026_deer_buck_cwmu.csv,25_bg-odds.pdf
DB1327,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1328,youth_flag,False,0
DB1328,permits_2026_res,,0.0
DB1328,permits_2026_nr,,0.0
DB1328,permits_2026_total,1,0.0
DB1328,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1328,has_harvest,True,1
DB1328,has_bonus_draw,True,1
DB1328,has_antlerless_draw,False,0
DB1328,permit_overlay_source,2026_deer_buck_cwmu.csv,25_bg-odds.pdf
DB1328,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1330,youth_flag,False,0
DB1330,permits_2026_res,,0.0
DB1330,permits_2026_nr,,0.0
DB1330,permits_2026_total,1,0.0
DB1330,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1330,has_harvest,True,1
DB1330,has_bonus_draw,True,1
DB1330,has_antlerless_draw,False,0
DB1330,permit_overlay_source,2026_deer_buck_cwmu.csv,25_bg-odds.pdf
DB1330,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1331,youth_flag,False,0
DB1331,permits_2026_res,,0.0
DB1331,permits_2026_nr,,0.0
DB1331,permits_2026_total,2,0.0
DB1331,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1331,has_harvest,True,1
DB1331,has_bonus_draw,True,1
DB1331,has_antlerless_draw,False,0
DB1331,permit_overlay_source,2026_deer_buck_cwmu.csv,25_bg-odds.pdf
DB1331,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1332,youth_flag,False,0
DB1332,permits_2026_res,,0.0
DB1332,permits_2026_nr,,0.0
DB1332,permits_2026_total,5,0.0
DB1332,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1332,has_harvest,True,1
DB1332,has_bonus_draw,True,1
DB1332,has_antlerless_draw,False,0
DB1332,permit_overlay_source,2026_deer_buck_cwmu.csv,25_bg-odds.pdf
DB1332,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1333,youth_flag,False,0
DB1333,permits_2026_res,,0.0
DB1333,permits_2026_nr,,0.0
DB1333,permits_2026_total,2,0.0
DB1333,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1333,has_harvest,True,1
DB1333,has_bonus_draw,True,1
DB1333,has_antlerless_draw,False,0
DB1333,permit_overlay_source,2026_deer_buck_cwmu.csv,25_bg-odds.pdf
DB1333,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1334,youth_flag,False,0
DB1334,permits_2026_res,,0.0
DB1334,permits_2026_nr,,0.0
DB1334,permits_2026_total,1,0.0
DB1334,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1334,has_harvest,True,1
DB1334,has_bonus_draw,True,1
DB1334,has_antlerless_draw,False,0
DB1334,permit_overlay_source,2026_deer_buck_cwmu.csv,25_bg-odds.pdf
DB1334,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1335,youth_flag,False,0
DB1335,permits_2026_res,,0.0
DB1335,permits_2026_nr,,0.0
DB1335,permits_2026_total,1,0.0
DB1335,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1335,has_harvest,True,1
DB1335,has_bonus_draw,True,1
DB1335,has_antlerless_draw,False,0
DB1335,permit_overlay_source,2026_deer_buck_cwmu.csv,25_bg-odds.pdf
DB1335,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1336,youth_flag,False,0
DB1336,permits_2026_res,,0.0
DB1336,permits_2026_nr,,0.0
DB1336,permits_2026_total,1,0.0
DB1336,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1336,has_harvest,True,1
DB1336,has_bonus_draw,True,1
DB1336,has_antlerless_draw,False,0
DB1336,permit_overlay_source,2026_deer_buck_cwmu.csv,25_bg-odds.pdf
DB1336,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1337,youth_flag,False,0
DB1337,permits_2026_res,,0.0
DB1337,permits_2026_nr,,0.0
DB1337,permits_2026_total,1,0.0
DB1337,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1337,has_harvest,True,1
DB1337,has_bonus_draw,True,1
DB1337,has_antlerless_draw,False,0
DB1337,permit_overlay_source,2026_deer_buck_cwmu.csv,25_bg-odds.pdf
DB1337,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1341,youth_flag,False,0
DB1341,permits_2026_res,,0.0
DB1341,permits_2026_nr,,0.0
DB1341,permits_2026_total,1,0.0
DB1341,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1341,has_harvest,True,1
DB1341,has_bonus_draw,True,1
DB1341,has_antlerless_draw,False,0
DB1341,permit_overlay_source,2026_deer_buck_cwmu.csv,25_bg-odds.pdf
DB1341,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1342,youth_flag,False,0
DB1342,permits_2026_res,,0.0
DB1342,permits_2026_nr,,0.0
DB1342,permits_2026_total,1,0.0
DB1342,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1342,has_harvest,True,1
DB1342,has_bonus_draw,True,1
DB1342,has_antlerless_draw,False,0
DB1342,permit_overlay_source,2026_deer_buck_cwmu.csv,25_bg-odds.pdf
DB1342,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1347,youth_flag,False,0
DB1347,permits_2026_res,,0.0
DB1347,permits_2026_nr,,0.0
DB1347,permits_2026_total,2,0.0
DB1347,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1347,has_harvest,True,1
DB1347,has_bonus_draw,True,1
DB1347,has_antlerless_draw,False,0
DB1347,permit_overlay_source,2026_deer_buck_cwmu.csv,25_bg-odds.pdf
DB1347,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1349,youth_flag,False,0
DB1349,permits_2026_res,,0.0
DB1349,permits_2026_nr,,0.0
DB1349,permits_2026_total,9,0.0
DB1349,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1349,has_harvest,True,1
DB1349,has_bonus_draw,True,1
DB1349,has_antlerless_draw,False,0
DB1349,permit_overlay_source,2026_deer_buck_cwmu.csv,25_bg-odds.pdf
DB1349,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1351,youth_flag,False,0
DB1351,permits_2026_res,,0.0
DB1351,permits_2026_nr,,0.0
DB1351,permits_2026_total,2,0.0
DB1351,permit_status,TOTAL_ONLY,FULL_SPLIT
DB1351,permit_overlay_source,2026_deer_buck_cwmu.csv,
DB1351,data_status,COMPLETE_TOTAL_ONLY,COMPLETE
DB1501,youth_flag,False,0
DB1501,permits_2026_res,1040,
DB1501,permits_2026_total,1040,1040.0
DB1501,has_harvest,True,1
DB1501,has_bonus_draw,False,0
DB1501,has_antlerless_draw,False,0
DB1501,permit_overlay_source,2026_deer_general_season.csv,
DB1502,youth_flag,False,0
DB1502,permits_2026_res,1160,
DB1502,permits_2026_total,1160,1160.0
DB1502,has_harvest,True,1
DB1502,has_bonus_draw,False,0
DB1502,has_antlerless_draw,False,0
DB1502,permit_overlay_source,2026_deer_general_season.csv,
DB1503,youth_flag,False,0
DB1503,permits_2026_res,1800,
DB1503,permits_2026_total,1800,1800.0
DB1503,has_harvest,True,1
DB1503,has_bonus_draw,False,0
DB1503,has_antlerless_draw,False,0
DB1503,permit_overlay_source,2026_deer_general_season.csv,
DB1504,youth_flag,False,0
DB1504,permits_2026_res,1060,
DB1504,permits_2026_total,1060,1060.0
DB1504,has_harvest,True,1
DB1504,has_bonus_draw,False,0
DB1504,has_antlerless_draw,False,0
DB1504,permit_overlay_source,2026_deer_general_season.csv,
DB1506,youth_flag,False,0
DB1506,permits_2026_res,460,
DB1506,permits_2026_total,460,460.0
DB1506,has_harvest,True,1
DB1506,has_bonus_draw,False,0
DB1506,has_antlerless_draw,False,0
DB1506,permit_overlay_source,2026_deer_general_season.csv,
DB1508,youth_flag,False,0
DB1508,permits_2026_res,200,
DB1508,permits_2026_total,200,200.0
DB1508,has_harvest,True,1
DB1508,has_bonus_draw,False,0
DB1508,has_antlerless_draw,False,0
DB1508,permit_overlay_source,2026_deer_general_season.csv,
DB1509,youth_flag,False,0
DB1509,permits_2026_res,360,
DB1509,permits_2026_total,360,360.0
DB1509,has_harvest,True,1
DB1509,has_bonus_draw,False,0
DB1509,has_antlerless_draw,False,0
DB1509,permit_overlay_source,2026_deer_general_season.csv,
DB1510,youth_flag,False,0
DB1510,permits_2026_res,220,
DB1510,permits_2026_total,220,220.0
DB1510,has_harvest,True,1
DB1510,has_bonus_draw,False,0
DB1510,has_antlerless_draw,False,0
DB1510,permit_overlay_source,2026_deer_general_season.csv,
DB1511,youth_flag,False,0
DB1511,permits_2026_res,80,
DB1511,permits_2026_total,80,80.0
DB1511,has_harvest,True,1
DB1511,has_bonus_draw,False,0
DB1511,has_antlerless_draw,False,0
DB1511,permit_overlay_source,2026_deer_general_season.csv,
DB1512,youth_flag,False,0
DB1512,permits_2026_res,280,
DB1512,permits_2026_total,280,280.0
DB1512,has_harvest,True,1
DB1512,has_bonus_draw,False,0
DB1512,has_antlerless_draw,False,0
DB1512,permit_overlay_source,2026_deer_general_season.csv,
DB1513,youth_flag,False,0
DB1513,permits_2026_res,620,
DB1513,permits_2026_total,620,620.0
DB1513,has_harvest,True,1
DB1513,has_bonus_draw,False,0
DB1513,has_antlerless_draw,False,0
DB1513,permit_overlay_source,2026_deer_general_season.csv,
DB1514,youth_flag,False,0
DB1514,permits_2026_res,540,
DB1514,permits_2026_total,540,540.0
DB1514,has_harvest,True,1
DB1514,has_bonus_draw,False,0
DB1514,has_antlerless_draw,False,0
DB1514,permit_overlay_source,2026_deer_general_season.csv,
DB1516,youth_flag,False,0
DB1516,permits_2026_res,500,
DB1516,permits_2026_total,500,500.0
DB1516,has_harvest,True,1
DB1516,has_bonus_draw,False,0
DB1516,has_antlerless_draw,False,0
DB1516,permit_overlay_source,2026_deer_general_season.csv,
DB1517,youth_flag,False,0
DB1517,permits_2026_res,600,
DB1517,permits_2026_total,600,600.0
DB1517,has_harvest,True,1
DB1517,has_bonus_draw,False,0
DB1517,has_antlerless_draw,False,0
DB1517,permit_overlay_source,2026_deer_general_season.csv,
DB1518,youth_flag,False,0
DB1518,permits_2026_res,720,
DB1518,permits_2026_total,720,720.0
DB1518,has_harvest,True,1
DB1518,has_bonus_draw,False,0
DB1518,has_antlerless_draw,False,0
DB1518,permit_overlay_source,2026_deer_general_season.csv,
DB1519,youth_flag,False,0
DB1519,permits_2026_res,260,
DB1519,permits_2026_total,260,260.0
DB1519,has_harvest,True,1
DB1519,has_bonus_draw,False,0
DB1519,has_antlerless_draw,False,0
DB1519,permit_overlay_source,2026_deer_general_season.csv,
DB1521,youth_flag,False,0
DB1521,permits_2026_res,560,
DB1521,permits_2026_total,560,560.0
DB1521,has_harvest,True,1
DB1521,has_bonus_draw,False,0
DB1521,has_antlerless_draw,False,0
DB1521,permit_overlay_source,2026_deer_general_season.csv,
DB1522,youth_flag,False,0
DB1522,permits_2026_res,420,
DB1522,permits_2026_total,420,420.0
DB1522,has_harvest,True,1
DB1522,has_bonus_draw,False,0
DB1522,has_antlerless_draw,False,0
DB1522,permit_overlay_source,2026_deer_general_season.csv,
DB1523,youth_flag,False,0
DB1523,permits_2026_res,280,
DB1523,permits_2026_total,280,280.0
DB1523,has_harvest,True,1
DB1523,has_bonus_draw,False,0
DB1523,has_antlerless_draw,False,0
DB1523,permit_overlay_source,2026_deer_general_season.csv,
DB1524,youth_flag,False,0
DB1524,permits_2026_res,100,
DB1524,permits_2026_total,100,100.0
DB1524,has_harvest,True,1
DB1524,has_bonus_draw,False,0
DB1524,has_antlerless_draw,False,0
DB1524,permit_overlay_source,2026_deer_general_season.csv,
DB1525,youth_flag,False,0
DB1525,permits_2026_res,1300,
DB1525,permits_2026_total,1300,1300.0
DB1525,has_harvest,True,1
DB1525,has_bonus_draw,False,0
DB1525,has_antlerless_draw,False,0
DB1525,permit_overlay_source,2026_deer_general_season.csv,
DB1526,youth_flag,False,0
DB1526,permits_2026_res,1580,
DB1526,permits_2026_total,1580,1580.0
DB1526,has_harvest,True,1
DB1526,has_bonus_draw,False,0
DB1526,has_antlerless_draw,False,0
DB1526,permit_overlay_source,2026_deer_general_season.csv,
DB1529,youth_flag,False,0
DB1529,permits_2026_res,675,
DB1529,permits_2026_total,675,675.0
DB1529,has_harvest,True,1
DB1529,has_bonus_draw,False,0
DB1529,has_antlerless_draw,False,0
DB1529,permit_overlay_source,2026_deer_general_season.csv,
DB1531,weapon,Any Legal Weapon (Late),Any Legal Weapon
DB1531,youth_flag,False,0
DB1531,permits_2026_res,2080,
DB1531,permits_2026_total,2080,2080.0
DB1531,has_harvest,True,1
DB1531,has_bonus_draw,False,0
DB1531,has_antlerless_draw,False,0
DB1531,permit_overlay_source,2026_deer_general_season.csv,
DB1533,weapon,Any Legal Weapon (Late),Any Legal Weapon
DB1533,youth_flag,False,0
DB1533,permits_2026_res,5400,
DB1533,permits_2026_total,5400,5400.0
DB1533,has_harvest,True,1
DB1533,has_bonus_draw,False,0
DB1533,has_antlerless_draw,False,0
DB1533,permit_overlay_source,2026_deer_general_season.csv,
DB1534,weapon,Any Legal Weapon (Late),Any Legal Weapon
DB1534,youth_flag,False,0
DB1534,permits_2026_res,3180,
DB1534,permits_2026_total,3180,3180.0
DB1534,has_harvest,True,1
DB1534,has_bonus_draw,False,0
DB1534,has_antlerless_draw,False,0
DB1534,permit_overlay_source,2026_deer_general_season.csv,
DB1536,weapon,Any Legal Weapon (Late),Any Legal Weapon
DB1536,youth_flag,False,0
DB1536,permits_2026_res,920,
DB1536,permits_2026_total,920,920.0
DB1536,has_harvest,True,1
DB1536,has_bonus_draw,False,0
DB1536,has_antlerless_draw,False,0
DB1536,permit_overlay_source,2026_deer_general_season.csv,
DB1538,weapon,Any Legal Weapon (Late),Any Legal Weapon
DB1538,youth_flag,False,0
DB1538,permits_2026_res,400,
DB1538,permits_2026_total,400,400.0
DB1538,has_harvest,True,1
DB1538,has_bonus_draw,False,0
DB1538,has_antlerless_draw,False,0
DB1538,permit_overlay_source,2026_deer_general_season.csv,
DB1539,weapon,Any Legal Weapon (Late),Any Legal Weapon
DB1539,youth_flag,False,0
DB1539,permits_2026_res,1080,
DB1539,permits_2026_total,1080,1080.0
DB1539,has_harvest,True,1
DB1539,has_bonus_draw,False,0
DB1539,has_antlerless_draw,False,0
DB1539,permit_overlay_source,2026_deer_general_season.csv,
DB1540,weapon,Any Legal Weapon (Late),Any Legal Weapon
DB1540,youth_flag,False,0
DB1540,permits_2026_res,660,
DB1540,permits_2026_total,660,660.0
DB1540,has_harvest,True,1
DB1540,has_bonus_draw,False,0
DB1540,has_antlerless_draw,False,0
DB1540,permit_overlay_source,2026_deer_general_season.csv,
DB1541,weapon,Any Legal Weapon (Late),Any Legal Weapon
DB1541,youth_flag,False,0
DB1541,permits_2026_res,240,
DB1541,permits_2026_total,240,240.0
DB1541,has_harvest,True,1
DB1541,has_bonus_draw,False,0
DB1541,has_antlerless_draw,False,0
DB1541,permit_overlay_source,2026_deer_general_season.csv,
DB1542,weapon,Any Legal Weapon (Late),Any Legal Weapon
DB1542,youth_flag,False,0
DB1542,permits_2026_res,560,
DB1542,permits_2026_total,560,560.0
DB1542,has_harvest,True,1
DB1542,has_bonus_draw,False,0
DB1542,has_antlerless_draw,False,0
DB1542,permit_overlay_source,2026_deer_general_season.csv,
DB1543,weapon,Any Legal Weapon (Late),Any Legal Weapon
DB1543,youth_flag,False,0
DB1543,permits_2026_res,1240,
DB1543,permits_2026_total,1240,1240.0
DB1543,has_harvest,True,1
DB1543,has_bonus_draw,False,0
DB1543,has_antlerless_draw,False,0
DB1543,permit_overlay_source,2026_deer_general_season.csv,
DB1544,weapon,Any Legal Weapon (Late),Any Legal Weapon
DB1544,youth_flag,False,0
DB1544,permits_2026_res,1620,
DB1544,permits_2026_total,1620,1620.0
DB1544,has_harvest,True,1
DB1544,has_bonus_draw,False,0
DB1544,has_antlerless_draw,False,0
DB1544,permit_overlay_source,2026_deer_general_season.csv,
DB1546,weapon,Any Legal Weapon (Late),Any Legal Weapon
DB1546,youth_flag,False,0
DB1546,permits_2026_res,1000,
DB1546,permits_2026_total,1000,1000.0
DB1546,has_harvest,True,1
DB1546,has_bonus_draw,False,0
DB1546,has_antlerless_draw,False,0
DB1546,permit_overlay_source,2026_deer_general_season.csv,
DB1547,weapon,Any Legal Weapon (Late),Any Legal Weapon
DB1547,youth_flag,False,0
DB1547,permits_2026_res,1200,
DB1547,permits_2026_total,1200,1200.0
DB1547,has_harvest,True,1
DB1547,has_bonus_draw,False,0
DB1547,has_antlerless_draw,False,0
DB1547,permit_overlay_source,2026_deer_general_season.csv,
DB1549,weapon,Any Legal Weapon (Late),Any Legal Weapon
DB1549,youth_flag,False,0
DB1549,permits_2026_res,520,
DB1549,permits_2026_total,520,520.0
DB1549,has_harvest,True,1
DB1549,has_bonus_draw,False,0
DB1549,has_antlerless_draw,False,0
DB1549,permit_overlay_source,2026_deer_general_season.csv,
DB1551,weapon,Any Legal Weapon (Late),Any Legal Weapon
DB1551,youth_flag,False,0
DB1551,permits_2026_res,1680,
DB1551,permits_2026_total,1680,1680.0
DB1551,has_harvest,True,1
DB1551,has_bonus_draw,False,0
DB1551,has_antlerless_draw,False,0
DB1551,permit_overlay_source,2026_deer_general_season.csv,
DB1552,weapon,Any Legal Weapon (Late),Any Legal Weapon
DB1552,youth_flag,False,0
DB1552,permits_2026_res,700,
DB1552,permits_2026_total,700,700.0
DB1552,has_harvest,True,1
DB1552,has_bonus_draw,False,0
DB1552,has_antlerless_draw,False,0
DB1552,permit_overlay_source,2026_deer_general_season.csv,
DB1553,weapon,Any Legal Weapon (Late),Any Legal Weapon
DB1553,youth_flag,False,0
DB1553,permits_2026_res,840,
DB1553,permits_2026_total,840,840.0
DB1553,has_harvest,True,1
DB1553,has_bonus_draw,False,0
DB1553,has_antlerless_draw,False,0
DB1553,permit_overlay_source,2026_deer_general_season.csv,
DB1554,weapon,Any Legal Weapon (Late),Any Legal Weapon
DB1554,youth_flag,False,0
DB1554,permits_2026_res,300,
DB1554,permits_2026_total,300,300.0
DB1554,has_harvest,True,1
DB1554,has_bonus_draw,False,0
DB1554,has_antlerless_draw,False,0
DB1554,permit_overlay_source,2026_deer_general_season.csv,
DB1555,weapon,Any Legal Weapon (Late),Any Legal Weapon
DB1555,youth_flag,False,0
DB1555,permits_2026_res,3900,
DB1555,permits_2026_total,3900,3900.0
DB1555,has_harvest,True,1
DB1555,has_bonus_draw,False,0
DB1555,has_antlerless_draw,False,0
DB1555,permit_overlay_source,2026_deer_general_season.csv,
DB1556,weapon,Any Legal Weapon (Late),Any Legal Weapon
DB1556,youth_flag,False,0
DB1556,permits_2026_res,4740,
DB1556,permits_2026_total,4740,4740.0
DB1556,has_harvest,True,1
DB1556,has_bonus_draw,False,0
DB1556,has_antlerless_draw,False,0
DB1556,permit_overlay_source,2026_deer_general_season.csv,
DB1559,weapon,Any Legal Weapon (Late),Any Legal Weapon
DB1559,youth_flag,False,0
DB1559,permits_2026_res,1350,
DB1559,permits_2026_total,1350,1350.0
DB1559,has_harvest,True,1
DB1559,has_bonus_draw,False,0
DB1559,has_antlerless_draw,False,0
DB1559,permit_overlay_source,2026_deer_general_season.csv,
DB1561,youth_flag,False,0
DB1561,permits_2026_res,1040,
DB1561,permits_2026_total,1040,1040.0
DB1561,has_harvest,True,1
DB1561,has_bonus_draw,False,0
DB1561,has_antlerless_draw,False,0
DB1561,permit_overlay_source,2026_deer_general_season.csv,
DB1563,youth_flag,False,0
DB1563,permits_2026_res,1800,
DB1563,permits_2026_total,1800,1800.0
DB1563,has_harvest,True,1
DB1563,has_bonus_draw,False,0
DB1563,has_antlerless_draw,False,0
DB1563,permit_overlay_source,2026_deer_general_season.csv,
DB1564,youth_flag,False,0
DB1564,permits_2026_res,1060,
DB1564,permits_2026_total,1060,1060.0
DB1564,has_harvest,True,1
DB1564,has_bonus_draw,False,0
DB1564,has_antlerless_draw,False,0
DB1564,permit_overlay_source,2026_deer_general_season.csv,
DB1566,youth_flag,False,0
DB1566,permits_2026_res,460,
DB1566,permits_2026_total,460,460.0
DB1566,has_harvest,True,1
DB1566,has_bonus_draw,False,0
DB1566,has_antlerless_draw,False,0
DB1566,permit_overlay_source,2026_deer_general_season.csv,
DB1568,youth_flag,False,0
DB1568,permits_2026_res,200,
DB1568,permits_2026_total,200,200.0
DB1568,has_harvest,True,1
DB1568,has_bonus_draw,False,0
DB1568,has_antlerless_draw,False,0
DB1568,permit_overlay_source,2026_deer_general_season.csv,
DB1569,youth_flag,False,0
DB1569,permits_2026_res,360,
DB1569,permits_2026_total,360,360.0
DB1569,has_harvest,True,1
DB1569,has_bonus_draw,False,0
DB1569,has_antlerless_draw,False,0
DB1569,permit_overlay_source,2026_deer_general_season.csv,
DB1570,youth_flag,False,0
DB1570,permits_2026_res,220,
DB1570,permits_2026_total,220,220.0
DB1570,has_harvest,True,1
DB1570,has_bonus_draw,False,0
DB1570,has_antlerless_draw,False,0
DB1570,permit_overlay_source,2026_deer_general_season.csv,
DB1571,youth_flag,False,0
DB1571,permits_2026_res,80,
DB1571,permits_2026_total,80,80.0
DB1571,has_harvest,True,1
DB1571,has_bonus_draw,False,0
DB1571,has_antlerless_draw,False,0
DB1571,permit_overlay_source,2026_deer_general_season.csv,
DB1572,youth_flag,False,0
DB1572,permits_2026_res,280,
DB1572,permits_2026_total,280,280.0
DB1572,has_harvest,True,1
DB1572,has_bonus_draw,False,0
DB1572,has_antlerless_draw,False,0
DB1572,permit_overlay_source,2026_deer_general_season.csv,
DB1573,youth_flag,False,0
DB1573,permits_2026_res,620,
DB1573,permits_2026_total,620,620.0
DB1573,has_harvest,True,1
DB1573,has_bonus_draw,False,0
DB1573,has_antlerless_draw,False,0
DB1573,permit_overlay_source,2026_deer_general_season.csv,
DB1574,youth_flag,False,0
DB1574,permits_2026_res,540,
DB1574,permits_2026_total,540,540.0
DB1574,has_harvest,True,1
DB1574,has_bonus_draw,False,0
DB1574,has_antlerless_draw,False,0
DB1574,permit_overlay_source,2026_deer_general_season.csv,
DB1576,youth_flag,False,0
DB1576,permits_2026_res,500,
DB1576,permits_2026_total,500,500.0
DB1576,has_harvest,True,1
DB1576,has_bonus_draw,False,0
DB1576,has_antlerless_draw,False,0
DB1576,permit_overlay_source,2026_deer_general_season.csv,
DB1577,youth_flag,False,0
DB1577,permits_2026_res,600,
DB1577,permits_2026_total,600,600.0
DB1577,has_harvest,True,1
DB1577,has_bonus_draw,False,0
DB1577,has_antlerless_draw,False,0
DB1577,permit_overlay_source,2026_deer_general_season.csv,
DB1579,youth_flag,False,0
DB1579,permits_2026_res,260,
DB1579,permits_2026_total,260,260.0
DB1579,has_harvest,True,1
DB1579,has_bonus_draw,False,0
DB1579,has_antlerless_draw,False,0
DB1579,permit_overlay_source,2026_deer_general_season.csv,
DB1581,youth_flag,False,0
DB1581,permits_2026_res,560,
DB1581,permits_2026_total,560,560.0
DB1581,has_harvest,True,1
DB1581,has_bonus_draw,False,0
DB1581,has_antlerless_draw,False,0
DB1581,permit_overlay_source,2026_deer_general_season.csv,
DB1582,youth_flag,False,0
DB1582,permits_2026_res,280,
DB1582,permits_2026_total,280,280.0
DB1582,has_harvest,True,1
DB1582,has_bonus_draw,False,0
DB1582,has_antlerless_draw,False,0
DB1582,permit_overlay_source,2026_deer_general_season.csv,
DB1583,youth_flag,False,0
DB1583,permits_2026_res,280,
DB1583,permits_2026_total,280,280.0
DB1583,has_harvest,True,1
DB1583,has_bonus_draw,False,0
DB1583,has_antlerless_draw,False,0
DB1583,permit_overlay_source,2026_deer_general_season.csv,
DB1584,youth_flag,False,0
DB1584,permits_2026_res,100,
DB1584,permits_2026_total,100,100.0
DB1584,has_harvest,True,1
DB1584,has_bonus_draw,False,0
DB1584,has_antlerless_draw,False,0
DB1584,permit_overlay_source,2026_deer_general_season.csv,
DB1585,youth_flag,False,0
DB1585,permits_2026_res,1300,
DB1585,permits_2026_total,1300,1300.0
DB1585,has_harvest,True,1
DB1585,has_bonus_draw,False,0
DB1585,has_antlerless_draw,False,0
DB1585,permit_overlay_source,2026_deer_general_season.csv,
DB1586,youth_flag,False,0
DB1586,permits_2026_res,1580,
DB1586,permits_2026_total,1580,1580.0
DB1586,has_harvest,True,1
DB1586,has_bonus_draw,False,0
DB1586,has_antlerless_draw,False,0
DB1586,permit_overlay_source,2026_deer_general_season.csv,
DB1589,youth_flag,False,0
DB1589,permits_2026_res,675,
DB1589,permits_2026_total,675,675.0
DB1589,has_harvest,True,1
DB1589,has_bonus_draw,False,0
DB1589,has_antlerless_draw,False,0
DB1589,permit_overlay_source,2026_deer_general_season.csv,
DB1591,weapon,Any Legal Weapon (Early),Any Legal Weapon
