OBJECTID,species,hunt_num,hunt_name,include_in_fall_recs,include_in_spring_recs,requires_tooth_packet,boundary_id,mgmt_unit_key,hunt_status,hunt_type,weapon,season_timing,last_season_date,adm_region,tribal_split,non_res,notes,public_advisories,rec_status,boundary_description,is_new_hunt,boundary_filename,rec_type,rec_unit_key,rec_unit_name,hunt_year,sex_type
1317,Elk,EB3006,Manti,Y,Y,Y,51,16B,Active,Limited Entry,Archery,,Aug 16 2025 - Sept 16 2025,SERO,0,TRUE,,,Board Approved,,FALSE,,LE,16B,Manti,2025,Male Only
1318,Elk,EB3162,"Book Cliffs, Bitter Creek/East",Y,Y,Y,899,10,Active,Limited Entry,Early Any Legal Weapon,,Sept 17 2025 - Sept 21 2025,,,TRUE,"Book Cliffs, Bitter Creek/East",Excludes Ute tribal trust lands,Board Approved,,FALSE,,LE,10AB,"Book Cliffs, Bitter Creek/East",2025,Male Only
1319,Elk,EB1010,Any Bull Elk Units,Y,Y,N,,MULTIPLE,Active,General Season Any Bull,Any Legal Weapon,,Oct 11 2025 - Oct 17 2025,,,TRUE,"Any Bull Elk Units 2nd season
 Same boundary as 1st season and archery and muzz any bull hunts",,Board Approved,,FALSE,,GS,AB,Any Bull Elk,2025,Male Only
1320,Elk,EB3172,Manti,Y,Y,Y,51,16B,Active,Limited Entry,Late Archery,,Nov 29 2025 - Dec 14 2025,CRO,0,TRUE,,,Board Approved,,FALSE,,LE,16B,Manti,2025,Male Only
1321,Elk,EB1005,Archery Bull Elk on Any Bull Units,Y,N,N,,MULTIPLE,Active,General Season Any Bull,Archery,,Aug 16 2025 - Sept 17 2025,,0,TRUE,,,Board Approved,,FALSE,,GS,MULTIPLE,,2025,Male Only
1322,Elk,EB3168,"Cache, Meadowville",Y,Y,Y,33,2,Active,Limited Entry,Late Archery,,Nov 29 2025 - Dec 14 2025,NRO,0,TRUE,,The majority of elk use is on private land.,Board Approved,,FALSE,,LE,2C,"Cache, Meadowville",2025,Male Only
1323,Elk,EB1006,Archery Bull Elk on Spike Bull Units,Y,N,N,,MULTIPLE,Active,General Season Spike Bull,Archery,,Aug 16 2025 - Sept 05 2025,,0,TRUE,,,Board Approved,,FALSE,,GS,MULTIPLE,,2025,Male Only
1324,Elk,EB3179,Nebo/San Pitch Mtns,Y,Y,Y,901,16A,Active,Limited Entry,Muzzleloader,,Sept 22 2025 - Oct 03 2025,,,TRUE,"Central Mtns, Nebo with Moroni Hills removed, awaiting name
 

 New name: Central Mtns, Nebo/San Pitch Mtns",,Board Approved,Juab Millard Sanpete Sevier and Utah countiesBoundary begins at US6 and I15 at Spanish Fork southeast on US6 to US89 near Thistle south on US89 to Big Hollow Rd west on Big Hollow Rd to SR132 in Fountain Green South on SR132 to Main St SR116 in Moroni East on SR116 to US89 in Mount Pleasant south on US89 to SR28 in Gunnison north on SR28 to I15 in Nephi north on I15 to US6 at Spanish Fork Excludes all CWMUs USGS 1100000 Maps Maps Delta Manti Nephi Provo Salina Boundary questions Call the Springville office 8014915678,FALSE,New Nebo Limited Entry Unit.kmz,LE,16A,Nebo/San Pitch Mtns,2025,Male Only
1325,Elk,EB3064,Fishlake/Thousand Lakes,Y,Y,Y,175,25AB,Active,Limited Entry,Mid Any Legal Weapon,Mid,Oct 04 2025 - Oct 16 2025,SRO,0,TRUE,,General-season spike elk hunts and cow elk hunts will occur during this Limited-entry hunt.,Board Approved,,FALSE,,LE,25AB,Fishlake/Thousand Lakes,2025,Male Only
1326,Elk,EB3148,Boulder,Y,Y,Y,870,25C_26,Active,Limited Entry,Early Any Legal Weapon,Early,Sept 17 2025 - Sept 21 2025,SRO,0,TRUE,,,Board Approved,,FALSE,,LE,25C_26,Boulder,2025,Male Only
1327,Elk,EB3120,Fishlake/Thousand Lakes,Y,Y,Y,175,25AB,Active,Limited Entry,Multiseason,,Multiseason,SRO,0,TRUE,,,Board Approved,,FALSE,,LE,25AB,Fishlake/Thousand Lakes,2025,Male Only
1328,Elk,EB3047,Monroe,Y,Y,Y,629,23,Active,Limited Entry,Early Any Legal Weapon,Early,Sept 17 2025 - Sept 21 2025,SRO,0,TRUE,,,Board Approved,,FALSE,,LE,23,Monroe,2025,Male Only
1329,Elk,EB3050,Mt Dutton,Y,Y,Y,630,24,Active,Limited Entry,Late Any Legal Weapon,Late,Nov 08 2025 - Nov 16 2025,SRO,0,TRUE,,,Board Approved,,FALSE,,LE,24,Mt Dutton,2025,Male Only
1330,Elk,EB3174,Nebo/San Pitch Mtns,Y,Y,Y,901,16A,Active,Limited Entry,Late Archery,,Nov 29 2025 - Dec 14 2025,CRO,0,TRUE,,,Board Approved,Juab Millard Sanpete Sevier and Utah countiesBoundary begins at US6 and I15 at Spanish Fork southeast on US6 to US89 near Thistle south on US89 to Big Hollow Rd west on Big Hollow Rd to SR132 in Fountain Green South on SR132 to Main St SR116 in Moroni East on SR116 to US89 in Mount Pleasant south on US89 to SR28 in Gunnison north on SR28 to I15 in Nephi north on I15 to US6 at Spanish Fork Excludes all CWMUs USGS 1100000 Maps Maps Delta Manti Nephi Provo Salina Boundary questions Call the Springville office 8014915678,FALSE,,LE,16A,Nebo/San Pitch Mtns,2025,Male Only
1331,Elk,EB1009,Spike Only Elk Units - Multiseason,Y,Y,N,,MULTIPLE,Active,General Season Spike Bull,Multiseason,,Multiseason,,0,TRUE,,,Board Approved,,FALSE,,GS,SB,Spike Bull Elk,2025,Male Only
1332,Elk,EB3181,"Fillmore, Pahvant",Y,Y,Y,88,21,Active,Limited Entry,Mid Any Legal Weapon,,Oct 04 2025 - Oct 16 2025,,,TRUE,,,Board Approved,,FALSE,,LE,21B,"Fillmore, Pahvant",2025,Male Only
1333,Elk,EB3091,"North Slope, Three Corners",Y,Y,Y,140,8C,Active,Limited Entry,Muzzleloader,,Sept 22 2025 - Oct 03 2025,NERO,0,FALSE,,,Board Approved,,FALSE,,LE,8C,"North Slope, Three Corners",2025,Male Only
1334,Elk,EB3142,Barney Top/Kaiparowits,Y,Y,Y,869,25C_26,Active,Limited Entry,"Handgun, Archery, Muzzleloader, Shotgun, Straight-walled Rifle",,Nov 08 2025 - Nov 30 2025,SRO,0,TRUE,,General-season spike elk hunts and cow elk hunts will occur during this Limited-entry hunt.,Board Approved,,FALSE,,HAMS,25BT,Barney Top/Kaiparowits,2025,Male Only
1335,Elk,EB3152,"Southwest Desert, South",Y,Y,Y,872,20,Active,Limited Entry,Late Any Legal Weapon,Late,Nov 08 2025 - Nov 16 2025,CRO,0,TRUE,,,Board Approved,,FALSE,,LE,20B,"Southwest Desert, South",2025,Male Only
1336,Elk,EB3013,"North Slope, Three Corners",Y,Y,Y,140,8C,Active,Limited Entry,Archery,,Aug 16 2025 - Sept 16 2025,NERO,0,TRUE,,,Board Approved,,FALSE,,LE,8C,"North Slope, Three Corners",2025,Male Only
1337,Elk,EB3053,"North Slope, Three Corners",Y,Y,Y,140,8C,Active,Limited Entry,Mid Any Legal Weapon,Mid,Oct 04 2025 - Oct 16 2025,NERO,0,TRUE,,,Board Approved,,FALSE,,LE,8C,"North Slope, Three Corners",2025,Male Only
1338,Elk,EB3115,"North Slope, Three Corners",Y,Y,Y,140,8C,Active,Limited Entry,Multiseason,,Multiseason,NERO,0,FALSE,,,Board Approved,,FALSE,,LE,8C,"North Slope, Three Corners",2025,Male Only
1339,Elk,EB3063,Fishlake/Thousand Lakes,Y,Y,Y,175,25AB,Active,Limited Entry,Early Any Legal Weapon,Early,Sept 17 2025 - Sept 21 2025,SRO,0,TRUE,,,Board Approved,,FALSE,,LE,25AB,Fishlake/Thousand Lakes,2025,Male Only
1340,Elk,EB3002,"Book Cliffs, Little Creek Roadless",Y,Y,Y,12,10,Active,Limited Entry,Archery,,Aug 16 2025 - Sept 16 2025,NERO,0,FALSE,,No Vehicle Access.,Board Approved,,FALSE,,LE,10C,"Book Cliffs, Little Creek Roadless",2025,Male Only
1341,Elk,EB3018,Fishlake/Thousand Lakes,Y,Y,Y,175,25AB,Active,Limited Entry,Archery,,Aug 16 2025 - Sept 16 2025,SRO,0,TRUE,,This hunt overlaps the general season archery deer and elk hunts,Board Approved,,FALSE,,LE,25AB,Fishlake/Thousand Lakes,2025,Male Only
1342,Elk,EB3176,Nebo/San Pitch Mtns,Y,Y,Y,901,16A,Active,Limited Entry,Late Any Legal Weapon,,Nov 08 2025 - Nov 16 2025,,,TRUE,"Central Mtns, Nebo with Moroni Hills removed, awaiting name
 

 New name: Central Mtns, Nebo/San Pitch Mountains",,Board Approved,Juab Millard Sanpete Sevier and Utah countiesBoundary begins at US6 and I15 at Spanish Fork southeast on US6 to US89 near Thistle south on US89 to Big Hollow Rd west on Big Hollow Rd to SR132 in Fountain Green South on SR132 to Main St SR116 in Moroni East on SR116 to US89 in Mount Pleasant south on US89 to SR28 in Gunnison north on SR28 to I15 in Nephi north on I15 to US6 at Spanish Fork Excludes all CWMUs USGS 1100000 Maps Maps Delta Manti Nephi Provo Salina Boundary questions Call the Springville office 8014915678,FALSE,New Nebo Limited Entry Unit.kmz,LE,16A,Nebo/San Pitch Mtns,2025,Male Only
1343,Elk,EB3084,Manti,Y,Y,Y,51,16B,Active,Limited Entry,Muzzleloader,,Sept 22 2025 - Oct 03 2025,SERO,0,TRUE,,,Board Approved,,FALSE,,LE,16B,Manti,2025,Male Only
1344,Elk,EB1007,Draw-only Youth Any Bull/Hunter's Choice Elk,Y,Y,N,,MULTIPLE,Active,General Season Youth Any Bull,Any Legal Weapon,,Sept 13 2025 - Sept 23 2025,,0,TRUE,,The General Season Any Bull Archery Hunt now overlap the first 5 days of this hunt.,Board Approved,,FALSE,,GS,YouthAB,Youth General Any Bull Elk,2025,Male Only
1345,Elk,EB3151,Boulder,Y,Y,Y,870,25C_26,Active,Limited Entry,Late Any Legal Weapon,Late,Nov 08 2025 - Nov 16 2025,SRO,0,TRUE,,,Board Approved,,FALSE,,LE,25C_26,Boulder,2025,Male Only
1346,Elk,EB3177,Nebo/San Pitch Mtns,Y,Y,Y,901,16A,Active,Limited Entry,Mid Any Legal Weapon,,Oct 04 2025 - Oct 16 2025,,,TRUE,"Central Mtns, Nebo with Moroni Hills removed, awaiting name
 

 New name: Central Mtns, Nebo/San Pitch Mountains",Overlaps general season spike elk hunt.,Board Approved,Juab Millard Sanpete Sevier and Utah countiesBoundary begins at US6 and I15 at Spanish Fork southeast on US6 to US89 near Thistle south on US89 to Big Hollow Rd west on Big Hollow Rd to SR132 in Fountain Green South on SR132 to Main St SR116 in Moroni East on SR116 to US89 in Mount Pleasant south on US89 to SR28 in Gunnison north on SR28 to I15 in Nephi north on I15 to US6 at Spanish Fork Excludes all CWMUs USGS 1100000 Maps Maps Delta Manti Nephi Provo Salina Boundary questions Call the Springville office 8014915678,FALSE,New Nebo Limited Entry Unit.kmz,LE,16A,Nebo/San Pitch Mtns,2025,Male Only
1347,Elk,EB3175,Nebo/San Pitch Mtns,Y,Y,Y,901,16A,Active,Limited Entry,Early Any Legal Weapon,,Sept 17 2025 - Sept 21 2025,,,TRUE,"Central Mtns, Nebo with Moroni Hills removed, awaiting name.
 

 New name: Central Mtns, Nebo/San Pitch Mountains",,Board Approved,Juab Millard Sanpete Sevier and Utah countiesBoundary begins at US6 and I15 at Spanish Fork southeast on US6 to US89 near Thistle south on US89 to Big Hollow Rd west on Big Hollow Rd to SR132 in Fountain Green South on SR132 to Main St SR116 in Moroni East on SR116 to US89 in Mount Pleasant south on US89 to SR28 in Gunnison north on SR28 to I15 in Nephi north on I15 to US6 at Spanish Fork Excludes all CWMUs USGS 1100000 Maps Maps Delta Manti Nephi Provo Salina Boundary questions Call the Springville office 8014915678,FALSE,New Nebo Limited Entry Unit.kmz,LE,16A,Nebo/San Pitch Mtns,2025,Male Only
1348,Elk,EB3096,Fishlake/Thousand Lakes,Y,Y,Y,175,25AB,Active,Limited Entry,Muzzleloader,,Sept 22 2025 - Oct 03 2025,SRO,0,TRUE,,This hunt overlaps the general season muzzleloader deer hunt,Board Approved,,FALSE,,LE,25AB,Fishlake/Thousand Lakes,2025,Male Only
1349,Elk,EB3097,San Juan Bull Elk,Y,Y,Y,183,14,Active,Limited Entry,Muzzleloader,,Sept 22 2025 - Oct 03 2025,SERO,0,TRUE,,,Board Approved,,FALSE,,LE,14B,San Juan Bull Elk,2025,Male Only
1350,Elk,EB3169,"Cache, Meadowville",Y,Y,Y,33,2,Active,Limited Entry,Mid Any Legal Weapon,,Oct 04 2025 - Oct 16 2025,,,TRUE,,Elk are primarily on private land. This hunt will also overlap the spike elk hunt and cow hunts.,Board Approved,,FALSE,,LE,2C,"Cache, Meadowville",2025,Male Only
1351,Elk,EX0002,Wasatch Front,Y,N,N,282,MULTIPLE,Active,General Season,Extended Archery,,Aug 16 2025 - Dec 15 2025,,0,TRUE,,,Board Approved,,FALSE,,None,MULTIPLE,,2025,Hunter's Choice
1352,Elk,EB3011,Mt Dutton,Y,Y,Y,630,24,Active,Limited Entry,Archery,,Aug 16 2025 - Sept 16 2025,SRO,0,TRUE,,,Board Approved,,FALSE,,LE,24,Mt Dutton,2025,Male Only
1353,Elk,EB3173,Nebo/San Pitch Mtns,Y,Y,Y,901,16A,Active,Limited Entry,Archery,,Aug 16 2025 - Sept 16 2025,,,TRUE,"Central Mtns, Nebo with Moroni Hills removed, awaiting name
 

 New name: Central Mtns, Nebo/San Pitch Mountains",,Board Approved,Juab Millard Sanpete Sevier and Utah countiesBoundary begins at US6 and I15 at Spanish Fork southeast on US6 to US89 near Thistle south on US89 to Big Hollow Rd west on Big Hollow Rd to SR132 in Fountain Green South on SR132 to Main St SR116 in Moroni East on SR116 to US89 in Mount Pleasant south on US89 to SR28 in Gunnison north on SR28 to I15 in Nephi north on I15 to US6 at Spanish Fork Excludes all CWMUs USGS 1100000 Maps Maps Delta Manti Nephi Provo Salina Boundary questions Call the Springville office 8014915678,FALSE,New Nebo Limited Entry Unit.kmz,LE,16A,Nebo/San Pitch Mtns,2025,Male Only
1354,Elk,EB3157,"Southwest Desert, South",Y,Y,Y,872,20,Active,Limited Entry,Multiseason,,Multiseason,CRO,0,FALSE,,,Board Approved,,FALSE,,LE,20B,"Southwest Desert, South",2025,Male Only
1355,Elk,EB3147,"Box Elder, Grouse Creek",Y,Y,Y,867,1,Active,Limited Entry,Early Any Legal Weapon,Early,Sept 17 2025 - Sept 21 2025,NRO,0,TRUE,,,Board Approved,,FALSE,,LE,1A,"Box Elder, Grouse Creek",2025,Male Only
1356,Elk,EB3038,Manti,Y,Y,Y,51,16B,Active,Limited Entry,Early Any Legal Weapon,Early,Sept 17 2025 - Sept 21 2025,SERO,0,TRUE,,,Board Approved,,FALSE,,LE,16B,Manti,2025,Male Only
1357,Elk,EB3045,"La Sal, La Sal Mtns",Y,Y,Y,617,13,Active,Limited Entry,Early Any Legal Weapon,Early,Sept 17 2025 - Sept 21 2025,SERO,0,TRUE,,,Board Approved,,FALSE,,LE,13A,"La Sal, La Sal Mtns",2025,Male Only
1358,Elk,EB3098,Diamond Mtn,Y,Y,Y,206,9BCD,Active,Limited Entry,Muzzleloader,,Sept 22 2025 - Oct 03 2025,NERO,0,TRUE,,,Board Approved,,FALSE,,LE,9C,Diamond Mtn,2025,Male Only
1359,Elk,EB3171,"Cache, South",Y,Y,Y,303,2,Active,Limited Entry,Mid Any Legal Weapon,,Oct 04 2025 - Oct 16 2025,,,TRUE,,This hunt will overlap the spike elk hunt and cow elk hunts.,Board Approved,,FALSE,,LE,2B,"Cache, South",2025,Male Only
1360,Elk,EB1001,Any Bull Elk Units,Y,Y,N,,MULTIPLE,Active,General Season Any Bull,Any Legal Weapon,,Oct 04 2025 - Oct 10 2025,,0,TRUE,,,Board Approved,,FALSE,,GS,AB,Any Bull Elk,2025,Male Only
1361,Elk,EB1002,Any Bull Elk Units,Y,Y,N,,MULTIPLE,Active,General Season Any Bull,Muzzleloader,,Oct 29 2025 - Nov 06 2025,,0,TRUE,,,Board Approved,,FALSE,,GS,AB,Any Bull Elk,2025,Male Only
1362,Elk,EB3155,"Southwest Desert, South",Y,Y,Y,872,20,Active,Limited Entry,Muzzleloader,,Sept 22 2025 - Oct 03 2025,CRO,0,TRUE,,,Board Approved,,FALSE,,LE,20B,"Southwest Desert, South",2025,Male Only
1363,Elk,EB1003,Spike Only Units,Y,Y,N,,MULTIPLE,Active,General Season Spike Bull,Any Legal Weapon,,Oct 04 2025 - Oct 16 2025,,0,TRUE,,,Board Approved,,FALSE,,GS,SB,Spike Bull Elk,2025,Male Only
1364,Elk,EB3056,Panguitch Lake,Y,Y,Y,634,28,Active,Limited Entry,Early Any Legal Weapon,Early,Sept 17 2025 - Sept 21 2025,,0,TRUE,,,Board Approved,,FALSE,,LE,28,Panguitch Lake,2025,Male Only
1365,Elk,EB3190,Boulder,Y,Y,Y,870,25C_26,Active,Limited Entry,Late Archery,,Nov 29 2025 - Dec 14 2025,SRO,0,TRUE,,,Board Approved,,FALSE,,LE,25C_26,Boulder,2025,Male Only
1366,Elk,EB3154,Boulder,Y,Y,Y,870,25C_26,Active,Limited Entry,Muzzleloader,,Sept 22 2025 - Oct 03 2025,SRO,0,TRUE,,General-season deer hunts will occur during this Limited-entry hunt.,Board Approved,,FALSE,,LE,25C_26,Boulder,2025,Male Only
1367,Elk,EB3079,"Book Cliffs, Little Creek Roadless",Y,Y,Y,12,10,Active,Limited Entry,Muzzleloader,,Sept 22 2025 - Oct 03 2025,NERO,0,FALSE,,No Vehicle Access.,Board Approved,,FALSE,,LE,10C,"Book Cliffs, Little Creek Roadless",2025,Male Only
1368,Elk,EB3144,"West Desert, Deep Creek",Y,Y,Y,241,19,Active,Limited Entry,"Handgun, Archery, Muzzleloader, Shotgun, Straight-walled Rifle",,Nov 08 2025 - Nov 30 2025,CRO,0,TRUE,,,Board Approved,,FALSE,,HAMS,19A,"West Desert, Deep Creek",2025,Male Only
1369,Elk,EB3044,"La Sal, Dolores Triangle",Y,Y,Y,108,13,Active,Limited Entry,Late Any Legal Weapon,Late,Dec 06 2025 - Jan 31 2026,SERO,0,TRUE,,DWR will be conducting aerial surveys during this hunt in January 2026.,Board Approved,,FALSE,,LE,13B,"La Sal, Dolores Triangle",2025,Male Only
1370,Elk,EB3178,Nebo/San Pitch Mtns,Y,Y,Y,901,16A,Active,Limited Entry,Multiseason,,Multiseason,,,FALSE,"Central Mtns, Nebo with Moroni Hills removed, awaiting name
 

 New name: Central Mtns, Nebo/San Pitch Mountains",,Board Approved,Juab Millard Sanpete Sevier and Utah countiesBoundary begins at US6 and I15 at Spanish Fork southeast on US6 to US89 near Thistle south on US89 to Big Hollow Rd west on Big Hollow Rd to SR132 in Fountain Green South on SR132 to Main St SR116 in Moroni East on SR116 to US89 in Mount Pleasant south on US89 to SR28 in Gunnison north on SR28 to I15 in Nephi north on I15 to US6 at Spanish Fork Excludes all CWMUs USGS 1100000 Maps Maps Delta Manti Nephi Provo Salina Boundary questions Call the Springville office 8014915678,FALSE,New Nebo Limited Entry Unit.kmz,LE,16A,Nebo/San Pitch Mtns,2025,Male Only
1371,Elk,EB3135,Barney Top/Kaiparowits,Y,Y,Y,869,25C_26,Active,Limited Entry,September Archery,,Sept 01 2025 - Sept 30 2025,SRO,0,TRUE,,General-season spike elk hunts and cow elk hunts will occur during this Limited-entry hunt.,Board Approved,,FALSE,,HAMS,25BT,Barney Top/Kaiparowits,2025,Male Only
1372,Elk,EB3136,"Southwest Desert, North",Y,Y,Y,871,20,Active,Limited Entry,September Archery,,Sept 01 2025 - Sept 30 2025,CRO,0,TRUE,,,Board Approved,,FALSE,,HAMS,20A,"Southwest Desert, North",2025,Male Only
1373,Elk,EB3139,"Cache, North",Y,Y,Y,302,2,Active,Limited Entry,"Handgun, Archery, Muzzleloader, Shotgun, Straight-walled Rifle",,Nov 08 2025 - Nov 30 2025,NRO,0,TRUE,,Overlaps spike any weapon and muzzleloader hunts.,Board Approved,,FALSE,,HAMS,2A,"Cache, North",2025,Male Only
1374,Elk,EB3132,"Cache, North",Y,Y,Y,302,2,Active,Limited Entry,September Archery,,Sept 01 2025 - Sept 30 2025,NRO,0,TRUE,,,Board Approved,,FALSE,,HAMS,2A,"Cache, North",2025,Male Only
1375,Elk,EB3137,"West Desert, Deep Creek",Y,Y,Y,241,19,Active,Limited Entry,September Archery,,Sept 01 2025 - Sept 30 2025,CRO,0,TRUE,,,Board Approved,,FALSE,,HAMS,19A,"West Desert, Deep Creek",2025,Male Only
1376,Elk,EB3143,"Southwest Desert, North",Y,Y,Y,871,20,Active,Limited Entry,"Handgun, Archery, Muzzleloader, Shotgun, Straight-walled Rifle",,Nov 08 2025 - Nov 30 2025,CRO,0,TRUE,,,Board Approved,,FALSE,,HAMS,20A,"Southwest Desert, North",2025,Male Only
1377,Elk,EB3057,Panguitch Lake,Y,Y,Y,634,28,Active,Limited Entry,Late Any Legal Weapon,Late,Nov 08 2025 - Nov 16 2025,,0,TRUE,,,Board Approved,,FALSE,,LE,28,Panguitch Lake,2025,Male Only
1378,Elk,EB3180,"Fillmore, Pahvant",Y,Y,Y,88,21,Active,Limited Entry,Late Archery,,Nov 29 2025 - Dec 14 2025,SRO,0,TRUE,,,Board Approved,,FALSE,,LE,21B,"Fillmore, Pahvant",2025,Male Only
1379,Elk,EB3205,East Canyon,Y,Y,Y,276,5,Active,Limited Entry,"Handgun, Archery, Muzzleloader, Shotgun, Straight-walled Rifle",,Dec 20 2025 - Dec 28 2025,,,TRUE,,"Limited entry on a general season unit. You will lose your points if you draw this hunt. Will overlap with the extended archery deer and elk hunts, the HAMS deer hunt, and rifle cow elk hunts.",Board Approved,,TRUE,,HAMS,5,East Canyon,2025,Male Only
1380,Elk,EB3194,San Juan Bull Elk,Y,Y,Y,183,14,Active,Limited Entry,Mid Any Legal Weapon,,Oct 04 2025 - Oct 16 2025,,,TRUE,New hunt for this unit with existing boundary.,Overlaps with general season spike hunt and limited entry cow hunts.,Board Approved,,FALSE,,LE,14B,San Juan Bull Elk,2025,Male Only
1381,Elk,EB1012,Uinta Basin Private Lands Any Bull Elk,Y,Y,N,931,None,Active,General Season Any Bull,Any Legal Weapon,,Aug 01 2025 - Nov 15 2025,,,TRUE,Private Lands Only,,Board Approved,,TRUE,,GS,MULTIPLE,,2025,Male Only
1382,Elk,EB3208,Morgan-South Rich,Y,Y,N,117,4,Active,Limited Entry,Late Any Legal Weapon,,Dec 20 2025 - Dec 28 2025,,,TRUE,,Limited entry on a general season unit. You will lose your points if you draw this hunt. This unit is mostly private land. Hunt dates will overlap with antlerless elk hunts.,Board Approved,,TRUE,,LE,4,Morgan-South Rich,2025,Male Only
1383,Elk,EB3068,Diamond Mtn,Y,Y,Y,206,9BCD,Active,Limited Entry,Early Any Legal Weapon,Early,Sept 17 2025 - Sept 21 2025,NERO,0,TRUE,,,Board Approved,,FALSE,,LE,9C,Diamond Mtn,2025,Male Only
1384,Elk,EB3046,"La Sal, La Sal Mtns",Y,Y,Y,617,13,Active,Limited Entry,Late Any Legal Weapon,Late,Nov 08 2025 - Nov 16 2025,SERO,0,TRUE,,,Board Approved,,FALSE,,LE,13A,"La Sal, La Sal Mtns",2025,Male Only
1385,Elk,EB1011,Youth Multiseason Elk,Y,N,N,,MULTIPLE,Active,General Season,Multiseason,,Multiseason,,,TRUE,,,Board Approved,,FALSE,,GS,MULTIPLE,,2025,Hunter's Choice
1386,Elk,EB3003,"Cache, Meadowville",Y,Y,Y,33,2,Active,Limited Entry,Archery,,Aug 16 2025 - Sept 16 2025,NRO,0,TRUE,,The majority of elk use is on private land.,Board Approved,,FALSE,,LE,2C,"Cache, Meadowville",2025,Male Only
1387,Elk,EB3088,Monroe,Y,Y,Y,629,23,Active,Limited Entry,Muzzleloader,,Sept 22 2025 - Oct 03 2025,SRO,0,TRUE,,This hunt overlaps with the general season muzzleloader deer hunt,Board Approved,,FALSE,,LE,23,Monroe,2025,Male Only
1388,Elk,EB3198,"Southwest Desert, South",Y,Y,Y,872,20,Active,Limited Entry,Mid Any Legal Weapon,,Oct 04 2025 - Oct 16 2025,,,TRUE,Difficult hunt.,This hunt overlaps with general spike elk and antlerless elk hunts.,Board Approved,,FALSE,,LE,20B,"Southwest Desert, South",2025,Male Only
1389,Elk,EB3126,Manti,Y,Y,Y,51,16B,Active,Limited Entry,Mid Any Legal Weapon,Mid,Oct 04 2025 - Oct 16 2025,SERO,0,TRUE,,,Board Approved,,FALSE,,LE,16B,Manti,2025,Male Only
1390,Elk,EB3024,"Beaver, East",Y,Y,Y,685,22,Active,Limited Entry,Early Any Legal Weapon,Early,Sept 17 2025 - Sept 21 2025,SRO,0,TRUE,,,Board Approved,,FALSE,,LE,22B,"Beaver, East",2025,Male Only
1391,Elk,EB3100,Wasatch Mtns,Y,Y,Y,222,17,Active,Limited Entry,Muzzleloader,,Sept 22 2025 - Oct 03 2025,CRO,0.1125,TRUE,,,Board Approved,,FALSE,,LE,17,Wasatch Mtns,2025,Male Only
1392,Elk,EB3028,"Book Cliffs, Little Creek Roadless",Y,Y,Y,12,10,Active,Limited Entry,Early Any Legal Weapon,Early,Sept 17 2025 - Sept 21 2025,NERO,0,FALSE,,No Vehicle Access.,Board Approved,,FALSE,,LE,10C,"Book Cliffs, Little Creek Roadless",2025,Male Only
1393,Elk,EB3160,"Book Cliffs, Bitter Creek/East",Y,Y,Y,899,10,Active,Limited Entry,Archery,,Aug 16 2025 - Sept 16 2025,,,TRUE,"Book Cliffs, Bitter Creek/East",Excludes Ute tribal trust lands,Board Approved,,FALSE,,LE,10AB,"Book Cliffs, Bitter Creek/East",2025,Male Only
1394,Moose,MB6010,Yellowstone,Y,Y,Y,613,9A,Active,OIAL,Any Legal Weapon,,Sept 13 2025 - Oct 31 2025,NERO,0.24,FALSE,,,Board Approved,,FALSE,,OIAL,9A,Yellowstone,2025,Male Only
1395,Moose,MB6007,"North Slope, Three Corners/West Daggett",Y,Y,Y,289,8BC,Active,OIAL,Any Legal Weapon,,Sept 13 2025 - Oct 31 2025,NERO,0,TRUE,,,Board Approved,,FALSE,,OIAL,8BC,"North Slope, Three Corners/West Daggett",2025,Male Only
1396,Moose,MB6008,Ogden,Y,Y,Y,609,3,Active,OIAL,Any Legal Weapon,,Sept 13 2025 - Oct 31 2025,NRO,0,FALSE,,,Board Approved,,FALSE,,OIAL,3,Ogden,2025,Male Only
1397,Moose,MB6011,Wasatch Mtns/Central Mtns,Y,Y,Y,743,17,Active,OIAL,Any Legal Weapon,,Sept 13 2025 - Oct 31 2025,CRO,0.1125,TRUE,,,Board Approved,,FALSE,,OIAL,17,Wasatch Mtns/Central Mtns,2025,Male Only
1398,Moose,MB6005,Morgan-South Rich,Y,Y,Y,117,4,Active,OIAL,Any Legal Weapon,,Sept 13 2025 - Oct 31 2025,NRO,0,FALSE,,Mostly private land.,Board Approved,,FALSE,,OIAL,4,Morgan-South Rich,2025,Male Only
1399,Moose,MB6003,"East Canyon, Morgan-Summit",Y,Y,Y,79,5,Active,OIAL,Any Legal Weapon,,Sept 13 2025 - Oct 31 2025,NRO,0,FALSE,,Mostly private land.,Board Approved,,FALSE,,OIAL,5,East Canyon,2025,Male Only
1400,Moose,MB6009,Diamond Mtn/Vernal,Y,Y,Y,452,9BC,Active,OIAL,Any Legal Weapon,,Sept 13 2025 - Oct 31 2025,NERO,0.03,FALSE,,,Board Approved,,FALSE,,OIAL,9BC,Diamond Mtn/Vernal,2025,Male Only
1401,Moose,MB6002,East Canyon,Y,Y,Y,276,5,Active,OIAL,Any Legal Weapon,,Sept 13 2025 - Oct 31 2025,NRO,0,FALSE,,,Board Approved,,FALSE,,OIAL,5,East Canyon,2025,Male Only
