hunt_code,boundary_id,hunt_name,species,hunt_class,hunt_type,draw_family,weapon,sex_type,youth_flag,eligibility_class,season,permits_2025_res,permits_2025_nr,permits_2025_total,avg_points_2025,hunters_2025,harvest_2025,success_percent_2025,avg_days_2025,satisfaction_2025,access_type,permits_2026_res,permits_2026_nr,permits_2026_total,permit_status,permit_allocation_type,permit_source_authority,permit_note,has_harvest,has_bonus_draw,has_antlerless_draw,source_file,permit_overlay_source,source_authority,data_status,permits_2025_draw_res,permits_2025_draw_nr,draw_2025_bg_pdf_page,draw_2025_bg_report_page,draw_2025_type,draw_2025_species_section,permits_2025_draw_total
DB1536,804,Fillmore,Deer,General Season,General Season,NONE,Any Legal Weapon (Late),Buck,False,STANDARD,Oct 17 2026 - Oct 25 2026,,,,,842.0,495.0,58.8,4.3,3.5,Public,920,,920,TOTAL_ONLY,GENERAL_SEASON_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_general_season.csv; no resident/nonresident split published in this source.,True,False,False,buck_deer.xlsx,2026_deer_general_season.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DB1538,611,Kamas,Deer,General Season,General Season,NONE,Any Legal Weapon (Late),Buck,False,STANDARD,Oct 17 2026 - Oct 25 2026,,,,,381.0,97.0,25.5,4.0,3.2,Public,400,,400,TOTAL_ONLY,GENERAL_SEASON_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_general_season.csv; no resident/nonresident split published in this source.,True,False,False,buck_deer.xlsx,2026_deer_general_season.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DB1539,617,La Sal Mtns,Deer,General Season,General Season,NONE,Any Legal Weapon (Late),Buck,False,STANDARD,Oct 17 2026 - Oct 25 2026,,,,,827.0,445.0,53.8,3.9,3.7,Public,1080,,1080,TOTAL_ONLY,GENERAL_SEASON_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_general_season.csv; no resident/nonresident split published in this source.,True,False,False,buck_deer.xlsx,2026_deer_general_season.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DB1540,629,Monroe,Deer,General Season,General Season,NONE,Any Legal Weapon (Late),Buck,False,STANDARD,Oct 17 2026 - Oct 25 2026,,,,,487.0,370.0,76.0,3.8,3.9,Public,660,,660,TOTAL_ONLY,GENERAL_SEASON_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_general_season.csv; no resident/nonresident split published in this source.,True,False,False,buck_deer.xlsx,2026_deer_general_season.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DB1541,630,Mt Dutton,Deer,General Season,General Season,NONE,Any Legal Weapon (Late),Buck,False,STANDARD,Oct 17 2026 - Oct 25 2026,,,,,206.0,114.0,55.3,3.9,3.5,Public,240,,240,TOTAL_ONLY,GENERAL_SEASON_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_general_season.csv; no resident/nonresident split published in this source.,True,False,False,buck_deer.xlsx,2026_deer_general_season.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DB1542,615,Nine Mile,Deer,General Season,General Season,NONE,Any Legal Weapon (Late),Buck,False,STANDARD,Oct 17 2026 - Oct 25 2026,,,,,467.0,250.0,53.5,4.4,3.3,Public,560,,560,TOTAL_ONLY,GENERAL_SEASON_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_general_season.csv; no resident/nonresident split published in this source.,True,False,False,buck_deer.xlsx,2026_deer_general_season.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DB1543,612,North Slope,Deer,General Season,General Season,NONE,Any Legal Weapon (Late),Buck,False,STANDARD,Oct 17 2026 - Oct 25 2026,,,,,959.0,392.0,40.9,4.3,3.2,Public,1240,,1240,TOTAL_ONLY,GENERAL_SEASON_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_general_season.csv; no resident/nonresident split published in this source.,True,False,False,buck_deer.xlsx,2026_deer_general_season.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DB1544,609,Ogden,Deer,General Season,General Season,NONE,Any Legal Weapon (Late),Buck,False,STANDARD,Oct 17 2026 - Oct 25 2026,,,,,1164.0,437.0,37.5,3.8,3.5,Public,1620,,1620,TOTAL_ONLY,GENERAL_SEASON_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_general_season.csv; no resident/nonresident split published in this source.,True,False,False,buck_deer.xlsx,2026_deer_general_season.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DB1546,634,Panguitch Lake,Deer,General Season,General Season,NONE,Any Legal Weapon (Late),Buck,False,STANDARD,Oct 17 2026 - Oct 25 2026,,,,,785.0,473.0,60.3,4.1,3.6,Public,1000,,1000,TOTAL_ONLY,GENERAL_SEASON_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_general_season.csv; no resident/nonresident split published in this source.,True,False,False,buck_deer.xlsx,2026_deer_general_season.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DB1547,636,Pine Valley,Deer,General Season,General Season,NONE,Any Legal Weapon (Late),Buck,False,STANDARD,Oct 17 2026 - Oct 25 2026,,,,,1034.0,402.0,38.9,5.0,2.9,Public,1200,,1200,TOTAL_ONLY,GENERAL_SEASON_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_general_season.csv; no resident/nonresident split published in this source.,True,False,False,buck_deer.xlsx,2026_deer_general_season.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DB1549,633,Fishlake,Deer,General Season,General Season,NONE,Any Legal Weapon (Late),Buck,False,STANDARD,Oct 17 2026 - Oct 25 2026,,,,,392.0,206.0,52.6,4.2,3.4,Public,520,,520,TOTAL_ONLY,GENERAL_SEASON_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_general_season.csv; no resident/nonresident split published in this source.,True,False,False,buck_deer.xlsx,2026_deer_general_season.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DB1551,618,"San Juan, Abajo Mtns",Deer,General Season,General Season,NONE,Any Legal Weapon (Late),Buck,False,STANDARD,Oct 17 2026 - Oct 25 2026,,,,,1280.0,658.0,51.4,3.9,3.5,Public,1680,,1680,TOTAL_ONLY,GENERAL_SEASON_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_general_season.csv; no resident/nonresident split published in this source.,True,False,False,buck_deer.xlsx,2026_deer_general_season.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DB1552,614,Vernal/Bonanza,Deer,General Season,General Season,NONE,Any Legal Weapon (Late),Buck,False,STANDARD,Oct 17 2026 - Oct 25 2026,,,,,498.0,390.0,78.3,3.4,3.6,Public,700,,700,TOTAL_ONLY,GENERAL_SEASON_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_general_season.csv; no resident/nonresident split published in this source.,True,False,False,buck_deer.xlsx,2026_deer_general_season.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DB1553,613,Yellowstone,Deer,General Season,General Season,NONE,Any Legal Weapon (Late),Buck,False,STANDARD,Oct 17 2026 - Oct 25 2026,,,,,623.0,393.0,63.1,3.7,3.5,Public,840,,840,TOTAL_ONLY,GENERAL_SEASON_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_general_season.csv; no resident/nonresident split published in this source.,True,False,False,buck_deer.xlsx,2026_deer_general_season.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DB1554,625,Southwest Desert,Deer,General Season,General Season,NONE,Any Legal Weapon (Late),Buck,False,STANDARD,Oct 17 2026 - Oct 25 2026,,,,,245.0,106.0,43.3,4.8,2.9,Public,300,,300,TOTAL_ONLY,GENERAL_SEASON_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_general_season.csv; no resident/nonresident split published in this source.,True,False,False,buck_deer.xlsx,2026_deer_general_season.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DB1555,621,"Wasatch Mtns, East",Deer,General Season,General Season,NONE,Any Legal Weapon (Late),Buck,False,STANDARD,Oct 17 2026 - Oct 25 2026,,,,,2995.0,1281.0,42.8,3.9,3.4,Public,3900,,3900,TOTAL_ONLY,GENERAL_SEASON_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_general_season.csv; no resident/nonresident split published in this source.,True,False,False,buck_deer.xlsx,2026_deer_general_season.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DB1556,620,"Wasatch Mtns, West",Deer,General Season,General Season,NONE,Any Legal Weapon (Late),Buck,False,STANDARD,Oct 17 2026 - Oct 25 2026,,,,,2928.0,825.0,28.2,3.7,3.2,Public,4740,,4740,TOTAL_ONLY,GENERAL_SEASON_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_general_season.csv; no resident/nonresident split published in this source.,True,False,False,buck_deer.xlsx,2026_deer_general_season.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DB1559,635,Zion,Deer,General Season,General Season,NONE,Any Legal Weapon (Late),Buck,False,STANDARD,Oct 17 2026 - Oct 25 2026,,,,,1116.0,694.0,62.2,4.3,3.7,Public,1350,,1350,TOTAL_ONLY,GENERAL_SEASON_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_general_season.csv; no resident/nonresident split published in this source.,True,False,False,buck_deer.xlsx,2026_deer_general_season.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DB1591,804,Fillmore,Deer,General Season,General Season,NONE,Any Legal Weapon (Early),Buck,False,STANDARD,Oct 07 2026 - Oct 11 2026,,,,,323.0,157.0,48.6,3.2,3.4,Public,460,,460,TOTAL_ONLY,GENERAL_SEASON_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_general_season.csv; no resident/nonresident split published in this source.,True,False,False,buck_deer.xlsx,2026_deer_general_season.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DB1592,611,Kamas,Deer,General Season,General Season,NONE,Any Legal Weapon (Early),Buck,False,STANDARD,Oct 07 2026 - Oct 11 2026,,,,,194.0,38.0,19.6,3.1,3.2,Public,200,,200,TOTAL_ONLY,GENERAL_SEASON_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_general_season.csv; no resident/nonresident split published in this source.,True,False,False,buck_deer.xlsx,2026_deer_general_season.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DB1593,615,Nine Mile,Deer,General Season,General Season,NONE,Any Legal Weapon (Early),Buck,False,STANDARD,Oct 07 2026 - Oct 11 2026,,,,,181.0,66.0,36.5,3.3,3.0,Public,280,,280,TOTAL_ONLY,GENERAL_SEASON_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_general_season.csv; no resident/nonresident split published in this source.,True,False,False,buck_deer.xlsx,2026_deer_general_season.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DB1594,634,Panguitch Lake,Deer,General Season,General Season,NONE,Any Legal Weapon (Early),Buck,False,STANDARD,Oct 07 2026 - Oct 11 2026,,,,,348.0,186.0,53.4,3.2,3.8,Public,500,,500,TOTAL_ONLY,GENERAL_SEASON_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_general_season.csv; no resident/nonresident split published in this source.,True,False,False,buck_deer.xlsx,2026_deer_general_season.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DB1595,636,Pine Valley,Deer,General Season,General Season,NONE,Any Legal Weapon (Early),Buck,False,STANDARD,Oct 07 2026 - Oct 11 2026,,,,,441.0,156.0,35.4,3.6,3.3,Public,600,,600,TOTAL_ONLY,GENERAL_SEASON_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_general_season.csv; no resident/nonresident split published in this source.,True,False,False,buck_deer.xlsx,2026_deer_general_season.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DB1596,633,Fishlake,Deer,General Season,General Season,NONE,Any Legal Weapon (Early),Buck,False,STANDARD,Oct 07 2026 - Oct 11 2026,,,,,191.0,95.0,49.7,3.1,3.4,Public,260,,260,TOTAL_ONLY,GENERAL_SEASON_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_general_season.csv; no resident/nonresident split published in this source.,True,False,False,buck_deer.xlsx,2026_deer_general_season.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DB1597,635,Zion,Deer,General Season,General Season,NONE,Any Legal Weapon (Early),Buck,False,STANDARD,Oct 07 2026 - Oct 11 2026,,,,,479.0,236.0,49.3,3.5,3.6,Public,675,,675,TOTAL_ONLY,GENERAL_SEASON_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_general_season.csv; no resident/nonresident split published in this source.,True,False,False,buck_deer.xlsx,2026_deer_general_season.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DB1598,612,North Slope,Deer,General Season,General Season,NONE,Any Legal Weapon (Early),Buck,False,STANDARD,Oct 07 2026 - Oct 11 2026,,,,,474.0,147.0,31.0,3.3,3.1,Public,620,,620,TOTAL_ONLY,GENERAL_SEASON_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_general_season.csv; no resident/nonresident split published in this source.,True,False,False,buck_deer.xlsx,2026_deer_general_season.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DB1599,69,Chalk Creek,Deer,General Season,General Season,NONE,Any Legal Weapon (Late),Buck,False,STANDARD,Oct 17 2026 - Oct 25 2026,,,,,709.0,305.0,43.0,3.8,3.7,Public,880,,880,TOTAL_ONLY,GENERAL_SEASON_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_general_season.csv; no resident/nonresident split published in this source.,True,False,False,buck_deer.xlsx,2026_deer_general_season.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DB1601,69,Chalk Creek,Deer,General Season,General Season,NONE,Any Legal Weapon (Early),Buck,False,STANDARD,Oct 07 2026 - Oct 11 2026,,,,,325.0,104.0,32.0,2.9,3.4,Public,440,,440,TOTAL_ONLY,GENERAL_SEASON_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_general_season.csv; no resident/nonresident split published in this source.,True,False,False,buck_deer.xlsx,2026_deer_general_season.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DB1603,276,East Canyon,Deer,General Season,General Season,NONE,Any Legal Weapon (Late),Buck,False,STANDARD,Oct 17 2026 - Oct 25 2026,,,,,626.0,205.0,32.7,3.8,3.3,Public,760,,760,TOTAL_ONLY,GENERAL_SEASON_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_general_season.csv; no resident/nonresident split published in this source.,True,False,False,buck_deer.xlsx,2026_deer_general_season.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DB1605,276,East Canyon,Deer,General Season,General Season,NONE,Any Legal Weapon (Early),Buck,False,STANDARD,Oct 07 2026 - Oct 11 2026,,,,,274.0,65.0,23.7,3.0,3.2,Public,380,,380,TOTAL_ONLY,GENERAL_SEASON_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_general_season.csv; no resident/nonresident split published in this source.,True,False,False,buck_deer.xlsx,2026_deer_general_season.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DB1607,117,Morgan-South Rich,Deer,General Season,General Season,NONE,Any Legal Weapon (Late),Buck,False,STANDARD,Oct 17 2026 - Oct 25 2026,,,,,516.0,155.0,30.0,3.4,3.1,Public,640,,640,TOTAL_ONLY,GENERAL_SEASON_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_general_season.csv; no resident/nonresident split published in this source.,True,False,False,buck_deer.xlsx,2026_deer_general_season.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DB1609,117,Morgan-South Rich,Deer,General Season,General Season,NONE,Any Legal Weapon (Early),Buck,False,STANDARD,Oct 07 2026 - Oct 11 2026,,,,,226.0,47.0,20.8,3.0,2.9,Public,320,,320,TOTAL_ONLY,GENERAL_SEASON_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_general_season.csv; no resident/nonresident split published in this source.,True,False,False,buck_deer.xlsx,2026_deer_general_season.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DB1613,685,"Beaver, East",Deer,General Season,General Season,NONE,Any Legal Weapon (Late),Buck,False,STANDARD,Oct 17 2026 - Oct 25 2026,,,,,989.0,494.0,49.9,4.3,3.2,Public,1320,,1320,TOTAL_ONLY,GENERAL_SEASON_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_general_season.csv; no resident/nonresident split published in this source.,True,False,False,buck_deer.xlsx,2026_deer_general_season.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DB1619,926,"West Desert, Swasey",Deer,General Season,General Season,NONE,Any Legal Weapon (Late),Buck,False,STANDARD,Oct 17 2026 - Oct 25 2026,,,,,190.0,44.0,23.2,4.5,2.7,Public,240,,240,TOTAL_ONLY,GENERAL_SEASON_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_general_season.csv; no resident/nonresident split published in this source.,True,False,False,buck_deer.xlsx,2026_deer_general_season.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DB1622,927,Oquirrh/Tintic,Deer,General Season,General Season,NONE,Any Legal Weapon (Late),Buck,False,STANDARD,Oct 17 2026 - Oct 25 2026,,,,,1270.0,598.0,47.1,4.0,3.4,Public,1350,,1350,TOTAL_ONLY,GENERAL_SEASON_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_general_season.csv; no resident/nonresident split published in this source.,True,False,False,buck_deer.xlsx,2026_deer_general_season.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DB1625,925,Cedar/Stansbury,Deer,General Season,General Season,NONE,Any Legal Weapon (Late),Buck,False,STANDARD,Oct 17 2026 - Oct 25 2026,,,,,559.0,207.0,37.0,4.1,3.1,Public,750,,750,TOTAL_ONLY,GENERAL_SEASON_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_general_season.csv; no resident/nonresident split published in this source.,True,False,False,buck_deer.xlsx,2026_deer_general_season.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DB1631,607,Box Elder,Deer,General Season,General Season,NONE,Any Legal Weapon (Early),Buck,False,STANDARD,Oct 07 2026 - Oct 11 2026,,,,,784.0,222.0,28.3,3.1,3.0,Public,1040,,1040,TOTAL_ONLY,GENERAL_SEASON_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_general_season.csv; no resident/nonresident split published in this source.,True,False,False,buck_deer.xlsx,2026_deer_general_season.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DA1001,28,"Box Elder, West Bear River",Deer,Antlerless,General Season,ANTLERLESS,"Archery, Muzzleloader, Shotgun",Antlerless,False,STANDARD,Aug 18 2025 - Aug 30 2025,24.0,0.0,24.0,,22.0,5.0,22.7,4.4,3.0,Public,,,30,TOTAL_ONLY,DWR_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_antlerless_general.csv; no resident/nonresident split published in this source.,True,False,True,antlerless deer.xlsx,2026_deer_antlerless_general.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DA1002,28,"Box Elder, West Bear River",Deer,Antlerless,General Season,ANTLERLESS,"Archery, Muzzleloader, Shotgun",Antlerless,False,STANDARD,Nov 24 2025 - Nov 29 2025,24.0,0.0,24.0,,17.0,3.0,17.6,2.4,2.8,Public,,,30,TOTAL_ONLY,DWR_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_antlerless_general.csv; no resident/nonresident split published in this source.,True,False,True,antlerless deer.xlsx,2026_deer_antlerless_general.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DA1003,115,"Monroe/Plateau, Sevier Valley",Deer,Antlerless,General Season,ANTLERLESS,"Archery, Muzzleloader, Shotgun",Antlerless,False,STANDARD,Sep 01 2025 - Sep 30 2025,11.0,1.0,12.0,,7.0,1.0,14.3,2.7,3.8,Public,,,15,TOTAL_ONLY,DWR_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_antlerless_general.csv; no resident/nonresident split published in this source.,True,False,True,antlerless deer.xlsx,2026_deer_antlerless_general.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DA1018,840,"Pine Valley, New Harmony",Deer,Antlerless,General Season,ANTLERLESS,"Archery, Muzzleloader, Shotgun",Antlerless,False,STANDARD,Aug 01 2025 - Aug 15 2025,15.0,1.0,16.0,,15.0,8.0,53.3,5.1,3.4,Public,,,20,TOTAL_ONLY,DWR_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_antlerless_general.csv; no resident/nonresident split published in this source.,True,False,True,antlerless deer.xlsx,2026_deer_antlerless_general.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DA1030,11,"Nine Mile, Price River Valley",Deer,Antlerless,General Season,ANTLERLESS,Archery,Antlerless,False,STANDARD,Aug 16 2025 - Sep 12 2025,19.0,1.0,20.0,,14.0,2.0,14.3,3.8,2.8,Public,,,25,TOTAL_ONLY,DWR_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_antlerless_general.csv; no resident/nonresident split published in this source.,True,False,True,antlerless deer.xlsx,2026_deer_antlerless_general.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DA1031,21,"Oquirrh-Stansbury, Settlement Cyn",Deer,Antlerless,General Season,ANTLERLESS,Archery,Antlerless,False,STANDARD,Aug 16 2025 - Sep 12 2025,16.0,0.0,16.0,,15.0,11.0,73.3,4.7,3.5,Public,,,20,TOTAL_ONLY,DWR_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_antlerless_general.csv; no resident/nonresident split published in this source.,True,False,True,antlerless deer.xlsx,2026_deer_antlerless_general.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DA1033,23,"San Juan, Monticello",Deer,Antlerless,General Season,ANTLERLESS,Archery,Antlerless,False,STANDARD,Aug 01 2025 - Sep 14 2025,4.0,0.0,4.0,,5.0,4.0,80.0,1.8,4.6,Public,,,5,TOTAL_ONLY,DWR_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_antlerless_general.csv; no resident/nonresident split published in this source.,True,False,True,antlerless deer.xlsx,2026_deer_antlerless_general.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DA1042,23,"San Juan, Monticello",Deer,Antlerless,General Season,ANTLERLESS,Archery,Antlerless,False,STANDARD,Nov 24 2025 - Dec 31 2025,4.0,0.0,4.0,,4.0,4.0,100.0,1.7,4.0,Public,,,5,TOTAL_ONLY,DWR_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_antlerless_general.csv; no resident/nonresident split published in this source.,True,False,True,antlerless deer.xlsx,2026_deer_antlerless_general.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
