hunt_code,boundary_id,hunt_name,species,hunt_class,hunt_type,draw_family,weapon,sex_type,youth_flag,eligibility_class,season,permits_2025_res,permits_2025_nr,permits_2025_total,avg_points_2025,hunters_2025,harvest_2025,success_percent_2025,avg_days_2025,satisfaction_2025,access_type,permits_2026_res,permits_2026_nr,permits_2026_total,permit_status,permit_allocation_type,permit_source_authority,permit_note,has_harvest,has_bonus_draw,has_antlerless_draw,source_file,permit_overlay_source,source_authority,data_status,permits_2025_draw_res,permits_2025_draw_nr,draw_2025_bg_pdf_page,draw_2025_bg_report_page,draw_2025_type,draw_2025_species_section,permits_2025_draw_total
EA1251,893,"Southwest Desert, Burbank/Garrison",Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,FALSE,STANDARD,Aug 01 2025 - Aug 15 2025,13,2,15,,12,3,25,4.7,1.7,Public,13,2,15,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,TRUE,FALSE,TRUE,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
DA1047,895,Vernal-Ouray Valley,Deer,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,FALSE,STANDARD,Sep 27 2025 - Dec 12 2025,18,2,20,,15,4,26.7,3.5,1.6,Public,,,25,TOTAL_ONLY,DWR_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_antlerless_general.csv; no resident/nonresident split published in this source.,TRUE,FALSE,TRUE,antlerless deer.xlsx,2026_deer_antlerless_general.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
PD1044,895,Vernal-Ouray Valley,Pronghorn,Antlerless,General Season,NONE,Any Legal Weapon,Antlerless,FALSE,STANDARD,Oct 04 2025 - Oct 16 2025,9,1,10,,7,6,85.7,3.6,2.9,Public,4,1,5,FULL_SPLIT,,,,TRUE,FALSE,TRUE,pronghorn doe.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,,,,,,,
EB3162,899,"Book Cliffs, Bitter Creek/East",Elk,Mature Bull,Limited Entry,BONUS,Any Legal Weapon,Bull,FALSE,STANDARD,Sept 16 2026 - Sept 20 2026,8,1,9,,10,8,80,3.7,3.9,Public,9,1,10,FULL_SPLIT,,,,TRUE,FALSE,FALSE,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,8,1,302,341,Bonus Point Draw Results,,9
EB3163,899,"Book Cliffs, Bitter Creek/East",Elk,Mature Bull,Limited Entry,BONUS,Any Legal Weapon,Bull,FALSE,STANDARD,Nov 07 2026 - Nov 15 2026,13,2,15,,16,10,62.5,5.2,4,Public,14,2,16,FULL_SPLIT,,,,TRUE,FALSE,FALSE,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,12,2,303,342,Bonus Point Draw Results,,14
EB3164,899,"Book Cliffs, Bitter Creek/East",Elk,Mature Bull,Limited Entry,BONUS,Any Legal Weapon,Bull,FALSE,STANDARD,Oct 03 2026 - Oct 15 2026,23,3,26,,26,16,61.5,5.8,3.3,Public,25,3,28,FULL_SPLIT,,,,TRUE,FALSE,FALSE,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,23,2,304,343,Bonus Point Draw Results,,25
EB3160,899,"Book Cliffs, Bitter Creek/East",Elk,Mature Bull,Limited Entry,BONUS,Archery,Bull,FALSE,STANDARD,Aug 15 2026 - Sept 15 2026,20,2,22,,23,10,43.5,12.6,2.9,Public,22,2,24,FULL_SPLIT,,,,TRUE,FALSE,FALSE,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,19,2,300,339,Bonus Point Draw Results,,21
EB3161,899,"Book Cliffs, Bitter Creek/East",Elk,Mature Bull,Limited Entry,BONUS,Archery,Bull,FALSE,STANDARD,Nov 28 2026 - Dec 13 2026,4,1,5,,5,1,20,10.6,3.6,Public,4,1,5,FULL_SPLIT,,,,TRUE,FALSE,FALSE,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,4,1,301,340,Bonus Point Draw Results,,5
EB3165,899,"Book Cliffs, Bitter Creek/East",Elk,Mature Bull,Limited Entry,BONUS,Multiseason,Bull,FALSE,STANDARD,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",3,0,3,,4,4,100,4.8,3.5,Public,3,0,3,FULL_SPLIT,,,,TRUE,FALSE,FALSE,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,3,0,305,344,Bonus Point Draw Results,,3
EB3166,899,"Book Cliffs, Bitter Creek/East",Elk,Mature Bull,Limited Entry,BONUS,Muzzleloader,Bull,FALSE,STANDARD,Sept 21 2026 - Oct 02 2026,12,1,13,,13,13,100,3.3,4.3,Public,13,1,14,FULL_SPLIT,,,,TRUE,FALSE,FALSE,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,12,1,306,345,Bonus Point Draw Results,,13
EL3162,899,"Book Cliffs, Bitter Creek/East",Elk,Private Land Only,Limited Entry - Private Land Only,NONE,Any Legal Weapon,Bull,FALSE,STANDARD,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,,,,,,,,Private,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR Hunt Planner,DWR Hunt Planner source confirmed; no permit total/allotment published for this private-land hunt.,,,,BULL ELK DATABASE.csv,2026_elk_limitedentry_maturebull_privatelands.xlsx,Utah DWR Hunt Planner,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,
EL3163,899,"Book Cliffs, Bitter Creek/East",Elk,Private Land Only,Limited Entry - Private Land Only,NONE,Any Legal Weapon,Bull,FALSE,STANDARD,Nov 08 2025 - Nov 16 2025 - Private Land Only,,,,,,,,,,Private,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR Hunt Planner,DWR Hunt Planner source confirmed; no permit total/allotment published for this private-land hunt.,,,,BULL ELK DATABASE.csv,2026_elk_limitedentry_maturebull_privatelands.xlsx,Utah DWR Hunt Planner,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,
EL3164,899,"Book Cliffs, Bitter Creek/East",Elk,Private Land Only,Limited Entry - Private Land Only,NONE,Any Legal Weapon,Bull,FALSE,STANDARD,Oct 04 2025 - Oct 16 2025 - Private Land Only,,,,,,,,,,Private,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR Hunt Planner,DWR Hunt Planner source confirmed; no permit total/allotment published for this private-land hunt.,,,,BULL ELK DATABASE.csv,2026_elk_limitedentry_maturebull_privatelands.xlsx,Utah DWR Hunt Planner,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,
EL3160,899,"Book Cliffs, Bitter Creek/East",Elk,Private Land Only,Limited Entry - Private Land Only,NONE,Archery,Bull,FALSE,STANDARD,Aug 16 2025 - Sept 16 2025 - Private Land Only,,,,,,,,,,Private,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR Hunt Planner,DWR Hunt Planner source confirmed; no permit total/allotment published for this private-land hunt.,,,,BULL ELK DATABASE.csv,2026_elk_limitedentry_maturebull_privatelands.xlsx,Utah DWR Hunt Planner,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,
EL3161,899,"Book Cliffs, Bitter Creek/East",Elk,Private Land Only,Limited Entry - Private Land Only,NONE,Archery,Bull,FALSE,STANDARD,Nov 29 2025 - Dec 14 2025 - Private Land Only,,,,,,,,,,Private,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR Hunt Planner,DWR Hunt Planner source confirmed; no permit total/allotment published for this private-land hunt.,,,,BULL ELK DATABASE.csv,2026_elk_limitedentry_maturebull_privatelands.xlsx,Utah DWR Hunt Planner,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,
EL3166,899,"Book Cliffs, Bitter Creek/East",Elk,Private Land Only,Limited Entry - Private Land Only,NONE,Muzzleloader,Bull,FALSE,STANDARD,Sept 22 2025 - Oct 03 2025 - Private Land Only,,,,,,,,,,Private,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR Hunt Planner,DWR Hunt Planner source confirmed; no permit total/allotment published for this private-land hunt.,,,,BULL ELK DATABASE.csv,2026_elk_limitedentry_maturebull_privatelands.xlsx,Utah DWR Hunt Planner,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,
EB3175,901,Nebo/San Pitch Mtns,Elk,Mature Bull,Limited Entry,BONUS,Any Legal Weapon,Bull,FALSE,STANDARD,Sept 16 2026 - Sept 20 2026,9,1,10,,9,6,66.7,3.3,4.1,Public,12,1,13,FULL_SPLIT,,,,TRUE,FALSE,FALSE,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,8,1,314,353,Bonus Point Draw Results,,9
EB3176,901,Nebo/San Pitch Mtns,Elk,Mature Bull,Limited Entry,BONUS,Any Legal Weapon,Bull,FALSE,STANDARD,Nov 07 2026 - Nov 15 2026,14,2,16,,18,13,72.2,5,4.1,Public,20,2,22,FULL_SPLIT,,,,TRUE,FALSE,FALSE,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,14,2,315,354,Bonus Point Draw Results,,16
EB3177,901,Nebo/San Pitch Mtns,Elk,Mature Bull,Limited Entry,BONUS,Any Legal Weapon,Bull,FALSE,STANDARD,Oct 03 2026 - Oct 15 2026,25,3,28,,27,22,81.5,6.1,3.5,Public,34,4,38,FULL_SPLIT,,,,TRUE,FALSE,FALSE,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,24,3,316,355,Bonus Point Draw Results,,27
EB3173,901,Nebo/San Pitch Mtns,Elk,Mature Bull,Limited Entry,BONUS,Archery,Bull,FALSE,STANDARD,Aug 15 2026 - Sept 15 2026,22,2,24,,25,6,24,15.3,3.5,Public,29,3,32,FULL_SPLIT,,,,TRUE,FALSE,FALSE,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,21,2,312,351,Bonus Point Draw Results,,23
EB3174,901,Nebo/San Pitch Mtns,Elk,Mature Bull,Limited Entry,BONUS,Archery,Bull,FALSE,STANDARD,Nov 28 2026 - Dec 13 2026,9,1,10,,8,5,62.5,8.4,3.3,Public,13,2,15,FULL_SPLIT,,,,TRUE,FALSE,FALSE,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,9,1,313,352,Bonus Point Draw Results,,10
EB3178,901,Nebo/San Pitch Mtns,Elk,Mature Bull,Limited Entry,BONUS,Multiseason,Bull,FALSE,STANDARD,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",3,0,3,,4,3,75,43.7,2.3,Public,4,0,4,FULL_SPLIT,,,,TRUE,FALSE,FALSE,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,3,0,317,356,Bonus Point Draw Results,,3
EB3179,901,Nebo/San Pitch Mtns,Elk,Mature Bull,Limited Entry,BONUS,Muzzleloader,Bull,FALSE,STANDARD,Sept 21 2026 - Oct 02 2026,13,1,14,,12,9,75,6.3,3.3,Public,17,2,19,FULL_SPLIT,,,,TRUE,FALSE,FALSE,BULL ELK DATABASE.csv,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE,13,1,318,357,Bonus Point Draw Results,,14
EL3175,901,Nebo/San Pitch Mtns,Elk,Private Land Only,Limited Entry - Private Land Only,NONE,Any Legal Weapon,Bull,FALSE,STANDARD,Sept 17 2025 - Sept 21 2025 - Private Land Only,,,,,3,3,100,2,4.7,Private,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR Hunt Planner,DWR Hunt Planner source confirmed; no permit total/allotment published for this private-land hunt.,TRUE,FALSE,FALSE,BULL ELK DATABASE.csv,2026_elk_limitedentry_maturebull_privatelands.xlsx,Utah DWR Hunt Planner,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,
EL3176,901,Nebo/San Pitch Mtns,Elk,Private Land Only,Limited Entry - Private Land Only,NONE,Any Legal Weapon,Bull,FALSE,STANDARD,Nov 08 2025 - Nov 16 2025 - Private Land Only,,,,,,,,,,Private,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR Hunt Planner,DWR Hunt Planner source confirmed; no permit total/allotment published for this private-land hunt.,,,,BULL ELK DATABASE.csv,2026_elk_limitedentry_maturebull_privatelands.xlsx,Utah DWR Hunt Planner,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,
EL3177,901,Nebo/San Pitch Mtns,Elk,Private Land Only,Limited Entry - Private Land Only,NONE,Any Legal Weapon,Bull,FALSE,STANDARD,Oct 04 2025 - Oct 16 2025 - Private Land Only,,,,,2,1,50,8,3,Private,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR Hunt Planner,DWR Hunt Planner source confirmed; no permit total/allotment published for this private-land hunt.,TRUE,FALSE,FALSE,BULL ELK DATABASE.csv,2026_elk_limitedentry_maturebull_privatelands.xlsx,Utah DWR Hunt Planner,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,
EL3173,901,Nebo/San Pitch Mtns,Elk,Private Land Only,Limited Entry - Private Land Only,NONE,Archery,Bull,FALSE,STANDARD,Aug 16 2025 - Sept 16 2025 - Private Land Only,,,,,,,,,,Private,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR Hunt Planner,DWR Hunt Planner source confirmed; no permit total/allotment published for this private-land hunt.,,,,BULL ELK DATABASE.csv,2026_elk_limitedentry_maturebull_privatelands.xlsx,Utah DWR Hunt Planner,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,
EL3174,901,Nebo/San Pitch Mtns,Elk,Private Land Only,Limited Entry - Private Land Only,NONE,Archery,Bull,FALSE,STANDARD,Nov 29 2025 - Dec 14 2025 - Private Land Only,,,,,,,,,,Private,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR Hunt Planner,DWR Hunt Planner source confirmed; no permit total/allotment published for this private-land hunt.,,,,BULL ELK DATABASE.csv,2026_elk_limitedentry_maturebull_privatelands.xlsx,Utah DWR Hunt Planner,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,
EL3179,901,Nebo/San Pitch Mtns,Elk,Private Land Only,Limited Entry - Private Land Only,NONE,Muzzleloader,Bull,FALSE,STANDARD,Sept 22 2025 - Oct 03 2025 - Private Land Only,,,,,,,,,,Private,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR Hunt Planner,DWR Hunt Planner source confirmed; no permit total/allotment published for this private-land hunt.,,,,BULL ELK DATABASE.csv,2026_elk_limitedentry_maturebull_privatelands.xlsx,Utah DWR Hunt Planner,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,
DB1342,905,Faust Valley CWMU,Deer,CWMU,CWMU,NONE,Any Legal Weapon,Buck,FALSE,STANDARD,Contact Operator for 2026 season dates,1,0,1,,4,4,100,3,3.3,CWMU,,,1,TOTAL_ONLY,CWMU_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_buck_cwmu.csv; no resident/nonresident split published in this source.,TRUE,TRUE,FALSE,buck_deer.xlsx,2026_deer_buck_cwmu.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,1,0,190,205,Bonus Point Draw Results,,1
PB5342,906,Salt Wells CWMU,Pronghorn,CWMU,CWMU,NONE,Any Legal Weapon,Buck,FALSE,STANDARD,Contact operator for 2026 season dates,2,0,2,,5,5,100,2.6,4.2,CWMU,0,0,0,FULL_SPLIT,,,,TRUE,FALSE,FALSE,pronghorn buck.xlsx,,official_uploaded_source,COMPLETE,2,0,493,584,Bonus Point Draw Results,,2
DB1341,908,Dry Creek CWMU,Deer,CWMU,CWMU,NONE,Any Legal Weapon,Buck,FALSE,STANDARD,Contact Operator for 2026 season dates,1,0,1,,10,8,80,2.3,4.5,CWMU,,,1,TOTAL_ONLY,CWMU_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_buck_cwmu.csv; no resident/nonresident split published in this source.,TRUE,TRUE,FALSE,buck_deer.xlsx,2026_deer_buck_cwmu.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,1,0,189,204,Bonus Point Draw Results,,1
DA1049,909,"Vernal, Ashley Valley",Deer,Antlerless,General Season,ANTLERLESS,Archery,Antlerless,FALSE,STANDARD,Aug 16 2025 - Dec 12 2025,27,1,28,,27,9,33.3,6.1,3.2,Public,,,35,TOTAL_ONLY,DWR_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_antlerless_general.csv; no resident/nonresident split published in this source.,TRUE,FALSE,TRUE,antlerless deer.xlsx,2026_deer_antlerless_general.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DA1048,910,Fillmore City,Deer,Antlerless,General Season,ANTLERLESS,Archery,Antlerless,FALSE,STANDARD,Aug 01 2025 - Sep 04 2025,12,0,12,,8,2,25,4.7,2.4,Public,,,15,TOTAL_ONLY,DWR_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_antlerless_general.csv; no resident/nonresident split published in this source.,TRUE,FALSE,TRUE,antlerless deer.xlsx,2026_deer_antlerless_general.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
PB5345,918,Green River Flat CWMU,Pronghorn,CWMU,CWMU,NONE,Any Legal Weapon,Buck,FALSE,STANDARD,Contact operator for 2026 season dates,2,0,2,,5,5,100,1.5,5,CWMU,0,0,0,FULL_SPLIT,,,,TRUE,FALSE,FALSE,pronghorn buck.xlsx,,official_uploaded_source,COMPLETE,2,0,495,586,Bonus Point Draw Results,,2
PD1053,918,Green River Flat CWMU,Pronghorn,CWMU,CWMU,NONE,Any Legal Weapon,Antlerless,FALSE,STANDARD,Contact operator for 2025 season dates,,,,,6,5,83.3,1.4,4,CWMU,0,0,0,FULL_SPLIT,,,,TRUE,FALSE,TRUE,pronghorn doe.xlsx,,official_uploaded_source,COMPLETE,,,,,,,
EA1265,920,"Wasatch Mtns, Tabby Mtn",Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,FALSE,STANDARD,Dec 20 2025 - Dec 30 2025,90,10,100,,87,60,69,2.9,3.9,Public,90,10,100,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,TRUE,FALSE,TRUE,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EA1264,921,"Wasatch Mtns, Rabbit Gulch",Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,FALSE,STANDARD,Jan 17 2026 - Jan 25 2026,45,5,50,,42,17,40.5,2.8,3.7,Public,45,5,50,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,TRUE,FALSE,TRUE,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
DB1351,923,The Dirty Dozen,Deer,CWMU,CWMU,NONE,Any Legal Weapon,Buck,FALSE,STANDARD,Contact Operator for 2026 season dates,,,,,,,,,,CWMU,,,2,TOTAL_ONLY,CWMU_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_buck_cwmu.csv; no resident/nonresident split published in this source.,,,,buck_deer.xlsx,2026_deer_buck_cwmu.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
EA1259,923,Diamond Mountain CWMU,Elk,CWMU,CWMU,ANTLERLESS,Any Legal Weapon,Antlerless,FALSE,STANDARD,Contact operator for 2025 season dates,,,,,2,1,50,2.5,4,CWMU,2,0,2,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,TRUE,FALSE,TRUE,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
EB3620,923,The Dirty Dozen,Elk,CWMU,CWMU,NONE,Any Legal Weapon,Bull,FALSE,STANDARD,Contact operator for 2026 season dates,,,,,,,,,,CWMU,0,0,0,FULL_SPLIT,,,,,,,BULL ELK DATABASE.csv,,official_uploaded_source,COMPLETE,,,,,,,
EA1269,924,Ogden (Excludes Hyrum),Elk,Antlerless,General Season,ANTLERLESS,Any Legal Weapon,Antlerless,FALSE,STANDARD,Dec 01 2025 - Dec 31 2025,180,20,200,,143,43,30.1,5.4,3.1,Public,180,20,200,FULL_SPLIT,DRAW_RES_NR_SPLIT,Utah DWR Hunt Planner,2026 resident/nonresident permit split from Utah DWR Hunt Planner export 2026_elk_antlerless__total.xlsx.,TRUE,FALSE,TRUE,antlerless elk.xlsx,2026_elk_antlerless__total.xlsx,official_uploaded_source,COMPLETE,,,,,,,
DB1625,925,Cedar/Stansbury,Deer,General Season,General Season,NONE,Any Legal Weapon (Late),Buck,FALSE,STANDARD,Oct 17 2026 - Oct 25 2026,,,,,559,207,37,4.1,3.1,Public,750,,750,TOTAL_ONLY,GENERAL_SEASON_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_general_season.csv; no resident/nonresident split published in this source.,TRUE,FALSE,FALSE,buck_deer.xlsx,2026_deer_general_season.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DB1623,925,Cedar/Stansbury,Deer,General Season,General Season,NONE,Archery,Buck,FALSE,STANDARD,Aug 15 2026 - Sept 11 2026,,,,,155,40,25.8,7.9,3.6,Public,250,,250,TOTAL_ONLY,GENERAL_SEASON_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_general_season.csv; no resident/nonresident split published in this source.,TRUE,FALSE,FALSE,buck_deer.xlsx,2026_deer_general_season.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DB1804,925,Cedar/Stansbury,Deer,General Season,General Season,NONE,Dedicated Hunter,Buck,FALSE,STANDARD,Archery: Aug 15 2026 - Sept 11 2026 | Muzz: Sept 23 2026 - Oct 01 2026 | ALW: Oct 17 2026 - Oct 25 2026,,,,,127,39,30.7,8,2.7,Public,42,,42,TOTAL_ONLY,GENERAL_SEASON_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_general_season.csv; no resident/nonresident split published in this source.,TRUE,FALSE,FALSE,buck_deer.xlsx,2026_deer_general_season.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DB1624,925,Cedar/Stansbury,Deer,General Season,General Season,NONE,Muzzleloader,Buck,FALSE,STANDARD,Sept 23 2026 - Oct 01 2026,,,,,173,39,22.5,4.2,2.9,Public,250,,250,TOTAL_ONLY,GENERAL_SEASON_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_general_season.csv; no resident/nonresident split published in this source.,TRUE,FALSE,FALSE,buck_deer.xlsx,2026_deer_general_season.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
LO1625,925,Cedar/Stansbury,Deer,Private Land Only,General Season - Private Land Only,NONE,Any Legal Weapon (Late),Buck,FALSE,STANDARD,Oct 18 2025 - Oct 26 2025 - PRIVATE LAND ONLY,,,,,1,0,0,8,2,Private,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR Hunt Planner,Utah DWR Hunt Planner source confirms hunt in 2026_deer_general_season_private_lands.csv; no quota or permit total published in uploaded source.,TRUE,FALSE,FALSE,BUCK DEER.csv,2026_deer_general_season_private_lands.csv,Utah DWR Hunt Planner,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,
LO1623,925,Cedar/Stansbury,Deer,Private Land Only,General Season - Private Land Only,NONE,Archery,Buck,FALSE,STANDARD,Aug 16 2025 - Sept 12 2025 - PRIVATE LAND ONLY,,,,,,,,,,Private,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR Hunt Planner,Utah DWR Hunt Planner source confirms hunt in 2026_deer_general_season_private_lands.csv; no quota or permit total published in uploaded source.,,,,BUCK DEER.csv,2026_deer_general_season_private_lands.csv,Utah DWR Hunt Planner,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,
LO1624,925,Cedar/Stansbury,Deer,Private Land Only,General Season - Private Land Only,NONE,Muzzleloader,Buck,FALSE,STANDARD,Sept 24 2025 - Oct 02 2025 - PRIVATE LAND ONLY,,,,,,,,,,Private,,,,NO_QUOTA_PUBLISHED,NO_QUOTA_PUBLISHED,Utah DWR Hunt Planner,Utah DWR Hunt Planner source confirms hunt in 2026_deer_general_season_private_lands.csv; no quota or permit total published in uploaded source.,,,,BUCK DEER.csv,2026_deer_general_season_private_lands.csv,Utah DWR Hunt Planner,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,,,,,,,
DB1114,925,Cedar/Stansbury,Deer,Limited Entry,Limited Entry,BONUS,Muzzleloader,Buck,FALSE,STANDARD,Oct 28 2026 - Nov 05 2026,5,1,6,,6,2,33.3,6.2,3.2,Public,6,,6,TOTAL_ONLY,DRAW_TOTAL_ONLY,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_buck_limited_entry.csv; no resident/nonresident split published in this source.,TRUE,TRUE,FALSE,buck_deer.xlsx,2026_deer_buck_limited_entry.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,5,1,77,92,Bonus Point Draw Results,,6
DB1619,926,"West Desert, Swasey",Deer,General Season,General Season,NONE,Any Legal Weapon (Late),Buck,FALSE,STANDARD,Oct 17 2026 - Oct 25 2026,,,,,190,44,23.2,4.5,2.7,Public,240,,240,TOTAL_ONLY,GENERAL_SEASON_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_general_season.csv; no resident/nonresident split published in this source.,TRUE,FALSE,FALSE,buck_deer.xlsx,2026_deer_general_season.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
DB1617,926,"West Desert, Swasey",Deer,General Season,General Season,NONE,Archery,Buck,FALSE,STANDARD,Aug 15 2026 - Sept 11 2026,,,,,55,21,38.2,9.1,3.6,Public,80,,80,TOTAL_ONLY,GENERAL_SEASON_TOTAL,Utah DWR Hunt Planner,2026 total allotment from Utah DWR Hunt Planner export 2026_deer_general_season.csv; no resident/nonresident split published in this source.,TRUE,FALSE,FALSE,buck_deer.xlsx,2026_deer_general_season.csv,official_uploaded_source,COMPLETE_TOTAL_ONLY,,,,,,,
