top_folder,relative_path,filename,doc_type,reported_year_inferred,year_inference_method,expected_year_folder,status,size_bytes,last_write
2025,2025/pdf/other_hunt/B36E0457__Brian Johnson and James Dailey Hunt Contract.pdf,B36E0457__Brian Johnson and James Dailey Hunt Contract.pdf,other,,none,,review_needed_no_year_in_name,2250666,2025-08-27T12:49:26
2025,2025/pdf/other_hunt/C033D363__Summons_Utah_Division_of_Wildlife_Resources 2.pdf,C033D363__Summons_Utah_Division_of_Wildlife_Resources 2.pdf,other,,none,,review_needed_no_year_in_name,87008,2025-05-31T15:23:43
2025,2025/pdf/other_hunt/C1C2CE90__alex's hunt group 2025 b (2025_12_24 23_43_27 UTC).pdf,C1C2CE90__alex's hunt group 2025 b (2025_12_24 23_43_27 UTC).pdf,other,2025,yyyy,2025,aligned,1119146,2026-03-02T18:50:01
2025,2025/pdf/other_hunt/C2E83526__Utah Hunt Planner -- Utah Division of Wildlife Resources LE ELK.pdf,C2E83526__Utah Hunt Planner -- Utah Division of Wildlife Resources LE ELK.pdf,other,,none,,review_needed_no_year_in_name,3174983,2025-08-29T07:42:54
2025,2025/pdf/other_hunt/C4D10AC3__companion hunter signed (2025_12_24 22_29_05 UTC).pdf,C4D10AC3__companion hunter signed (2025_12_24 22_29_05 UTC).pdf,other,2025,yyyy,2025,aligned,293582,2026-03-02T18:50:02
2025,2025/pdf/other_hunt/C5FF2199__Special-Use-Permit-Application_FILLABLE_3.6.24.pdf,C5FF2199__Special-Use-Permit-Application_FILLABLE_3.6.24.pdf,other,2024,yy,2024,year_mismatch,224223,2025-05-06T02:35:35
2025,2025/pdf/other_hunt/C72AB638__Ashley Hunt Contract 2025 2a.pdf,C72AB638__Ashley Hunt Contract 2025 2a.pdf,other,2025,yyyy,2025,aligned,1828390,2025-07-13T06:01:28
2025,2025/pdf/other_hunt/D2538880__BLM Cedar City Permits.pdf,D2538880__BLM Cedar City Permits.pdf,other,,none,,review_needed_no_year_in_name,61730,2025-07-30T23:43:29
2025,2025/pdf/other_hunt/D651D9B6__Nathan Sorensen Hunting Contract 25a.pdf,D651D9B6__Nathan Sorensen Hunting Contract 25a.pdf,other,2025,yy,2025,aligned,1842981,2025-04-07T08:32:07
2025,2025/pdf/other_hunt/DBB7BAB2__Bryan Tischner Finalized Hunt Contract Early Rifle 2025.pdf,DBB7BAB2__Bryan Tischner Finalized Hunt Contract Early Rifle 2025.pdf,other,2025,yyyy,2025,aligned,1370886,2025-07-17T08:55:33
2025,2025/pdf/other_hunt/DFE82F57__Ashley Hunt Contract 2025 - unsigned.pdf,DFE82F57__Ashley Hunt Contract 2025 - unsigned.pdf,other,2025,yyyy,2025,aligned,2274577,2025-06-24T19:41:38
2025,2025/pdf/other_hunt/E14698D0__Summons_Utah_Division_of_Wildlife_Resources.pdf,E14698D0__Summons_Utah_Division_of_Wildlife_Resources.pdf,other,,none,,review_needed_no_year_in_name,87151,2025-05-31T17:30:01
2025,2025/pdf/other_hunt/EB8A4E43__2025_le_bull_elk_disability_season_extensions EDIT (2025_12_24 22_29_05 UTC).pdf,EB8A4E43__2025_le_bull_elk_disability_season_extensions EDIT (2025_12_24 22_29_05 UTC).pdf,other,2025,yyyy,2025,aligned,109487,2026-03-02T18:50:01
2025,2025/pdf/other_hunt/ECB15131__Bryan Tischner Hunting Contract 2025a.pdf,ECB15131__Bryan Tischner Hunting Contract 2025a.pdf,other,2025,yyyy,2025,aligned,4006225,2025-05-17T17:02:35
2025,2025/pdf/other_hunt/F29C5846__Hunting Guide Active Services defined.-DESKTOP-63V24HK.pdf,F29C5846__Hunting Guide Active Services defined.-DESKTOP-63V24HK.pdf,other,2029,yy,2029,year_mismatch,68525,2025-08-27T13:46:40
2025,2025/pdf/other_hunt/FF2416E2__2025-27_conservation_permits (1).PDF,FF2416E2__2025-27_conservation_permits (1).PDF,other,2025,yyyy,2025,aligned,1224512,2025-03-31T07:43:22
2025,"2025/pdf/regulation/5DB5F1D1__DWR proposes updates to WMA license requirement rule, Dedicated Hunter Program a.pdf","5DB5F1D1__DWR proposes updates to WMA license requirement rule, Dedicated Hunter Program a.pdf",regulation,,none,,review_needed_no_year_in_name,471311,2025-05-03T00:38:37
2025,2025/pdf/regulation/6C0299DB__Final Draft Rule 657.72 (1) - Copy (2025_12_24 23_43_27 UTC).pdf,6C0299DB__Final Draft Rule 657.72 (1) - Copy (2025_12_24 23_43_27 UTC).pdf,regulation,2025,yyyy,2025,aligned,276097,2026-03-02T18:50:03
2025,2025/pdf/regulation/B16F7F93__Final Draft Rule 657.72 (1) (2025_12_24 23_43_27 UTC).pdf,B16F7F93__Final Draft Rule 657.72 (1) (2025_12_24 23_43_27 UTC).pdf,regulation,2025,yyyy,2025,aligned,276091,2026-03-02T18:50:03
2025,2025/pdf/regulation/BC51012E__memorandum-2025-04-28-overview-of-outfitters-guides-and-spotters-rule.pdf,BC51012E__memorandum-2025-04-28-overview-of-outfitters-guides-and-spotters-rule.pdf,regulation,2025,yyyy,2025,aligned,221919,2025-05-07T21:13:38
2026,2026/arcgis/udwr_boundaries_layer0.geojson,udwr_boundaries_layer0.geojson,other,,none,,review_needed_no_year_in_name,7058,2026-05-02T10:12:20
2026,2026/arcgis/udwr_huntnumber_boundary_table1.csv,udwr_huntnumber_boundary_table1.csv,other,,none,,review_needed_no_year_in_name,60153,2026-05-02T10:12:22
2026,2026/arcgis/udwr_huntnumber_boundary_table1.json,udwr_huntnumber_boundary_table1.json,other,,none,,review_needed_no_year_in_name,137058,2026-05-02T10:12:22
2026,2026/arcgis/udwr_huntnumber_boundary_table1_full.csv,udwr_huntnumber_boundary_table1_full.csv,other,,none,,review_needed_no_year_in_name,155375,2026-05-02T10:14:47
2026,2026/arcgis/udwr_huntnumber_boundary_table1_full.json,udwr_huntnumber_boundary_table1_full.json,other,,none,,review_needed_no_year_in_name,16,2026-05-02T10:12:57
2026,2026/arcgis/utah_black_bear_hunt_boundaries_2025.geojson,utah_black_bear_hunt_boundaries_2025.geojson,other,2025,yyyy,2025,year_mismatch,5120630,2026-05-02T11:22:46
2026,2026/arcgis/utah_black_bear_hunt_boundaries_2025.json,utah_black_bear_hunt_boundaries_2025.json,other,2025,yyyy,2025,year_mismatch,5121705,2026-05-02T11:22:48
2026,2026/arcgis/utah_black_bear_hunt_table_2025.csv,utah_black_bear_hunt_table_2025.csv,other,2025,yyyy,2025,year_mismatch,1440,2026-05-02T11:22:49
2026,2026/csv/2026 BULL MOOSE.csv,2026 BULL MOOSE.csv,other,2026,yyyy,2026,aligned,3014,2026-05-02T14:07:21
2026,2026/csv/2026_ANTLERLESS_DEER.csv,2026_ANTLERLESS_DEER.csv,other,2026,yyyy,2026,aligned,2460,2026-05-02T14:07:21
2026,2026/csv/2026_ANTLERLESS_ELK.csv,2026_ANTLERLESS_ELK.csv,other,2026,yyyy,2026,aligned,22185,2026-05-02T17:04:42
2026,2026/csv/2026_antlerless_elk_2.csv,2026_antlerless_elk_2.csv,other,2026,yyyy,2026,aligned,11502,2026-05-02T14:03:22
2026,2026/csv/2026_antlerless_elk_general_season.csv,2026_antlerless_elk_general_season.csv,other,2026,yyyy,2026,aligned,11997,2026-05-02T17:16:55
2026,2026/csv/2026_ANTLERLESS_ELK__blank_nonres_zero.csv,2026_ANTLERLESS_ELK__blank_nonres_zero.csv,other,2026,yyyy,2026,aligned,22703,2026-05-02T17:01:59
2026,2026/csv/2026_bison_cow.csv,2026_bison_cow.csv,other,2026,yyyy,2026,aligned,672,2026-05-02T14:07:21
2026,2026/csv/2026_BISON_COW_2.csv,2026_BISON_COW_2.csv,other,2026,yyyy,2026,aligned,671,2026-05-02T15:22:43
2026,2026/csv/2026_BLACK_BEAR.csv,2026_BLACK_BEAR.csv,other,2026,yyyy,2026,aligned,15692,2026-05-02T14:07:21
2026,2026/csv/2026_black_bear_2.csv,2026_black_bear_2.csv,other,2026,yyyy,2026,aligned,15688,2026-05-02T14:55:33
2026,2026/csv/2026_BUCK_DEER.csv,2026_BUCK_DEER.csv,other,2026,yyyy,2026,aligned,53862,2026-05-03T01:51:20
2026,2026/csv/2026_BULL_MOOSE.csv,2026_BULL_MOOSE.csv,other,2026,yyyy,2026,aligned,3009,2026-05-02T14:07:21
2026,2026/csv/2026_deer_antlerless_cwmu.csv,2026_deer_antlerless_cwmu.csv,other,2026,yyyy,2026,aligned,557,2026-05-02T18:02:23
2026,2026/csv/2026_deer_antlerless_general.csv,2026_deer_antlerless_general.csv,other,2026,yyyy,2026,aligned,1963,2026-05-02T18:04:12
2026,2026/csv/2026_deer_buck_cactus.csv,2026_deer_buck_cactus.csv,other,2026,yyyy,2026,aligned,211,2026-05-03T01:51:20
2026,2026/csv/2026_deer_buck_conservation.csv,2026_deer_buck_conservation.csv,other,2026,yyyy,2026,aligned,581,2026-05-03T01:51:20
2026,2026/csv/2026_deer_buck_cwmu.csv,2026_deer_buck_cwmu.csv,other,2026,yyyy,2026,aligned,11403,2026-05-03T01:51:20
2026,2026/csv/2026_deer_buck_limited_entry.csv,2026_deer_buck_limited_entry.csv,other,2026,yyyy,2026,aligned,7015,2026-05-03T01:51:20
2026,2026/csv/2026_deer_buck_limited_entry_management_buck.csv,2026_deer_buck_limited_entry_management_buck.csv,other,2026,yyyy,2026,aligned,645,2026-05-03T01:51:20
2026,2026/csv/2026_deer_buck_limited_entry_private_lands_only.csv,2026_deer_buck_limited_entry_private_lands_only.csv,other,2026,yyyy,2026,aligned,1394,2026-05-03T01:51:20
2026,2026/csv/2026_deer_buck_premium_limited_entry.csv,2026_deer_buck_premium_limited_entry.csv,other,2026,yyyy,2026,aligned,1242,2026-05-03T01:51:20
2026,2026/csv/2026_deer_buck_statewide.csv,2026_deer_buck_statewide.csv,other,2026,yyyy,2026,aligned,265,2026-05-03T01:51:20
2026,2026/csv/2026_deer_general_season.csv,2026_deer_general_season.csv,other,2026,yyyy,2026,aligned,16387,2026-05-03T01:51:20
2026,2026/csv/2026_deer_general_season_private_lands.csv,2026_deer_general_season_private_lands.csv,other,2026,yyyy,2026,aligned,2384,2026-05-03T20:37:17
2026,2026/csv/2026_deer_hunter_choice.csv,2026_deer_hunter_choice.csv,other,2026,yyyy,2026,aligned,284,2026-05-03T01:51:20
2026,2026/csv/2026_desert_bighorn_ram.csv,2026_desert_bighorn_ram.csv,other,2026,yyyy,2026,aligned,3326,2026-05-02T15:15:35
2026,2026/csv/2026_elk_antlerless.csv,2026_elk_antlerless.csv,other,2026,yyyy,2026,aligned,22185,2026-05-02T17:04:42
2026,2026/csv/2026_elk_antlerless_conservation.csv,2026_elk_antlerless_conservation.csv,other,2026,yyyy,2026,aligned,738,2026-05-02T17:16:16
2026,2026/csv/2026_elk_antlerless_CWMU.csv,2026_elk_antlerless_CWMU.csv,other,2026,yyyy,2026,aligned,6520,2026-05-02T17:14:26
2026,2026/csv/2026_elk_antlerless_privatelandsonly.csv,2026_elk_antlerless_privatelandsonly.csv,other,2026,yyyy,2026,aligned,3035,2026-05-02T17:15:36
2026,2026/csv/2026_elk_antlerless__blank_nonres_zero.csv,2026_elk_antlerless__blank_nonres_zero.csv,other,2026,yyyy,2026,aligned,22703,2026-05-02T17:01:59
2026,2026/csv/2026_elk_bull_conservation_permit.csv,2026_elk_bull_conservation_permit.csv,other,2026,yyyy,2026,aligned,413,2026-05-02T17:54:07
2026,2026/csv/2026_elk_bull_cwmu.csv,2026_elk_bull_cwmu.csv,other,2026,yyyy,2026,aligned,6634,2026-05-02T17:20:07
2026,2026/csv/2026_elk_bull_general_anybull.csv,2026_elk_bull_general_anybull.csv,other,2026,yyyy,2026,aligned,757,2026-05-02T17:22:24
2026,2026/csv/2026_elk_general_anybull_youth.csv,2026_elk_general_anybull_youth.csv,other,2026,yyyy,2026,aligned,408,2026-05-02T17:28:06
2026,2026/csv/2026_elk_general_archery.csv,2026_elk_general_archery.csv,other,2026,yyyy,2026,aligned,316,2026-05-02T17:24:21
2026,2026/csv/2026_elk_general_spikeonly.csv,2026_elk_general_spikeonly.csv,other,2026,yyyy,2026,aligned,585,2026-05-02T17:26:01
2026,2026/csv/2026_elk_limitedentry_maturebull.csv,2026_elk_limitedentry_maturebull.csv,other,2026,yyyy,2026,aligned,15633,2026-05-02T17:32:57
2026,2026/csv/2026_elk_limitedentry_maturebull_privatelands.csv,2026_elk_limitedentry_maturebull_privatelands.csv,other,2026,yyyy,2026,aligned,18066,2026-05-02T17:32:12
2026,2026/csv/2026_elk_limitedentry_statewide.csv,2026_elk_limitedentry_statewide.csv,other,2026,yyyy,2026,aligned,257,2026-05-02T17:34:32
2026,2026/csv/2026_moose_bull.csv,2026_moose_bull.csv,other,2026,yyyy,2026,aligned,3005,2026-05-02T15:15:35
2026,2026/csv/2026_moose_cow.csv,2026_moose_cow.csv,other,2026,yyyy,2026,aligned,433,2026-05-02T15:19:52
2026,2026/csv/ANTLERLESS_MOOSE.csv,ANTLERLESS_MOOSE.csv,other,,none,,review_needed_no_year_in_name,672,2026-05-02T14:07:21
2026,2026/csv/bison_cow.csv,bison_cow.csv,other,,none,,review_needed_no_year_in_name,677,2026-05-02T14:07:21
2026,2026/csv/COUGAR STATEWIDE.csv,COUGAR STATEWIDE.csv,other,,none,,review_needed_no_year_in_name,207,2026-05-02T14:07:21
2026,2026/csv/Elk Statewide.csv,Elk Statewide.csv,other,,none,,review_needed_no_year_in_name,2997,2026-05-02T14:07:21
2026,2026/csv/GOAT .CSV 2026.csv,GOAT .CSV 2026.csv,other,2026,yyyy,2026,aligned,17599,2026-04-26T13:36:44
2026,2026/csv/hunt_master_canonical_2026_built.csv,hunt_master_canonical_2026_built.csv,other,2026,yyyy,2026,aligned,367463,2026-05-02T14:07:21
2026,2026/csv/L.E. ELK 2026.csv,L.E. ELK 2026.csv,other,2026,yyyy,2026,aligned,34608,2026-04-30T19:02:36
2026,2026/csv/PRONGHORN 2026 L.E. .CSV,PRONGHORN 2026 L.E. .CSV,other,2026,yyyy,2026,aligned,37332,2026-04-26T13:34:26
2026,2026/csv/Rocky Mountain Bighorn Sheep - Ewe.csv,Rocky Mountain Bighorn Sheep - Ewe.csv,other,,none,,review_needed_no_year_in_name,263,2026-05-02T14:07:21
2026,2026/geojson/2026MountainGoatOnce_in_a_Lifetime2 GEO.geojson,2026MountainGoatOnce_in_a_Lifetime2 GEO.geojson,other,2026,yyyy,2026,aligned,1394759,2026-04-26T13:37:31
2026,2026/geojson/black_bear_pursuit_from_kmz.geojson,black_bear_pursuit_from_kmz.geojson,other,,none,,review_needed_no_year_in_name,4372418,2026-05-02T21:00:03
2026,2026/geojson/DB0008_extended_archery_deer_from_kmz.geojson,DB0008_extended_archery_deer_from_kmz.geojson,other,,none,,review_needed_no_year_in_name,794938,2026-05-02T21:22:05
2026,2026/geojson/EA2000_control_from_kmz.geojson,EA2000_control_from_kmz.geojson,other,2000,yyyy,2000,year_mismatch,867934,2026-05-02T22:02:10
2026,2026/geojson/EB1005_from_kmz.geojson,EB1005_from_kmz.geojson,other,,none,,review_needed_no_year_in_name,7193928,2026-05-02T21:26:59
2026,2026/geojson/EB1011_from_kmz.geojson,EB1011_from_kmz.geojson,other,,none,,review_needed_no_year_in_name,7400410,2026-05-02T21:28:42
2026,2026/geojson/EX1000_extended_archery_elk_from_kmz.geojson,EX1000_extended_archery_elk_from_kmz.geojson,other,,none,,review_needed_no_year_in_name,461968,2026-05-02T21:24:37
2026,2026/geojson/PRONGHORN 2026 GEO.geojson,PRONGHORN 2026 GEO.geojson,other,2026,yyyy,2026,aligned,4922026,2026-04-26T13:33:26
2026,2026/kmz/2026MountainGoatOnce_in_a_Lifetime2_.KMZ,2026MountainGoatOnce_in_a_Lifetime2_.KMZ,other,2026,yyyy,2026,aligned,569598,2026-04-26T13:37:55
2026,2026/kmz/black bear pursuit.kmz,black bear pursuit.kmz,other,,none,,review_needed_no_year_in_name,1593603,2026-05-02T20:54:51
2026,2026/kmz/db0008 extended archery deer.kmz,db0008 extended archery deer.kmz,other,,none,,review_needed_no_year_in_name,288483,2026-05-02T21:19:48
2026,2026/kmz/db0008_extended_archery_deer_doc.kml,db0008_extended_archery_deer_doc.kml,other,,none,,review_needed_no_year_in_name,760985,2026-05-02T21:21:13
2026,2026/kmz/ea2000.kmz,ea2000.kmz,other,2000,yyyy,2000,year_mismatch,316192,2026-05-02T21:56:34
2026,2026/kmz/ea2000_doc.kml,ea2000_doc.kml,other,2000,yyyy,2000,year_mismatch,829978,2026-05-02T22:02:10
2026,2026/kmz/ea2000_doc_tmp.kml,ea2000_doc_tmp.kml,other,2000,yyyy,2000,year_mismatch,829978,2026-05-02T22:01:30
2026,2026/kmz/eb1005.kmz,eb1005.kmz,other,,none,,review_needed_no_year_in_name,2630255,2026-05-02T21:25:03
2026,2026/kmz/eb1005_doc.kml,eb1005_doc.kml,other,,none,,review_needed_no_year_in_name,6922570,2026-05-02T21:26:58
2026,2026/kmz/eb1011.kmz,eb1011.kmz,other,,none,,review_needed_no_year_in_name,2704507,2026-05-02T21:27:23
2026,2026/kmz/eb1011_doc.kml,eb1011_doc.kml,other,,none,,review_needed_no_year_in_name,7119317,2026-05-02T21:28:42
2026,2026/kmz/ex1000 extended archery elk.kmz,ex1000 extended archery elk.kmz,other,,none,,review_needed_no_year_in_name,167558,2026-05-02T21:22:20
2026,2026/kmz/ex1000.kmz,ex1000.kmz,other,,none,,review_needed_no_year_in_name,167558,2026-05-02T22:11:35
2026,2026/kmz/ex1000_extended_archery_elk_doc.kml,ex1000_extended_archery_elk_doc.kml,other,,none,,review_needed_no_year_in_name,441896,2026-05-02T21:24:37
2026,2026/kmz/PRONGHORN 2026 .KMZ,PRONGHORN 2026 .KMZ,other,2026,yyyy,2026,aligned,1994970,2026-04-26T13:33:04
2026,2026/other/2026 LE BULL ELK .XLS,2026 LE BULL ELK .XLS,other,2026,yyyy,2026,aligned,9041,2026-04-30T19:03:06
2026,2026/other/hunt-unit-authority-review-register-2026-03-28.html,hunt-unit-authority-review-register-2026-03-28.html,other,2026,yyyy,2026,aligned,460196,2026-04-21T03:46:36
2026,2026/other/hunt-unit-permit-checklist-2026-03-28.html,hunt-unit-permit-checklist-2026-03-28.html,other,2026,yyyy,2026,aligned,1150855,2026-04-21T03:46:36
2026,2026/other/uoga-outfitter-review-checklist-template-2026-03-28.html,uoga-outfitter-review-checklist-template-2026-03-28.html,other,2026,yyyy,2026,aligned,2478,2026-04-21T03:46:36
2026,2026/pdf/black bear pursuit.pdf,black bear pursuit.pdf,other,,none,,review_needed_no_year_in_name,1286004,2026-05-02T20:54:20
2026,2026/pdf/DB0008 Print.pdf,DB0008 Print.pdf,other,,none,,review_needed_no_year_in_name,1115852,2026-05-02T21:20:18
2026,2026/pdf/EA2000 Print antlerless elk control.pdf,EA2000 Print antlerless elk control.pdf,other,2000,yyyy,2000,year_mismatch,1151772,2026-05-02T21:57:05
2026,2026/pdf/EB1005 Print.pdf,EB1005 Print.pdf,other,,none,,review_needed_no_year_in_name,1870387,2026-05-02T21:25:39
2026,2026/pdf/EB1011.pdf,EB1011.pdf,other,,none,,review_needed_no_year_in_name,1960659,2026-05-02T21:27:50
2026,2026/pdf/EX1000 Print.pdf,EX1000 Print.pdf,other,,none,,review_needed_no_year_in_name,1106958,2026-05-02T22:12:44
2026,2026/reports/2026_duplicate_safety_audit.json,2026_duplicate_safety_audit.json,other,2026,yyyy,2026,aligned,29987,2026-05-02T16:50:30
2026,2026/reports/2026_moved_exact_duplicates_log.txt,2026_moved_exact_duplicates_log.txt,other,2026,yyyy,2026,aligned,4847,2026-05-02T16:51:21
2026,2026/reports/2026_review_partial_duplicates.txt,2026_review_partial_duplicates.txt,other,2026,yyyy,2026,aligned,1084,2026-05-02T16:50:41
2026,2026/reports/2026_safe_remove_exact_duplicates.txt,2026_safe_remove_exact_duplicates.txt,other,2026,yyyy,2026,aligned,2100,2026-05-02T16:50:41
2026,2026/reports/2026_species_sex_comparative_audit.json,2026_species_sex_comparative_audit.json,other,2026,yyyy,2026,aligned,10933,2026-05-02T15:58:00
2026,2026/reports/elk_split_vs_2026_elk_all_diff.csv,elk_split_vs_2026_elk_all_diff.csv,other,2026,yyyy,2026,aligned,4551,2026-05-02T17:43:40
2026,2026/txt/2026PronghornLimitedEntry_-6120172427821280967.txt,2026PronghornLimitedEntry_-6120172427821280967.txt,other,2026,yyyy,2026,aligned,4931839,2026-04-26T13:35:35
2026,2026/xlsx/2026 Elk Hunter's Choice Extended Archery.xlsx,2026 Elk Hunter's Choice Extended Archery.xlsx,other,2026,yyyy,2026,aligned,6747,2026-05-02T22:10:01
2026,2026/xlsx/2026 Elk.xlsx,2026 Elk.xlsx,other,2026,yyyy,2026,aligned,30170,2026-05-03T02:39:27
2026,2026/xlsx/2026_ANTLERLESS_DEER.xlsx,2026_ANTLERLESS_DEER.xlsx,other,2026,yyyy,2026,aligned,7867,2026-05-02T21:40:13
2026,2026/xlsx/2026_ANTLERLESS_MOOSE.xlsx,2026_ANTLERLESS_MOOSE.xlsx,other,2026,yyyy,2026,aligned,6077,2026-05-02T21:40:13
2026,2026/xlsx/2026_BEARDED_TURKEY.xlsx,2026_BEARDED_TURKEY.xlsx,other,2026,yyyy,2026,aligned,7501,2026-05-02T21:40:13
2026,2026/xlsx/2026_bison_cow_only.xlsx,2026_bison_cow_only.xlsx,other,2026,yyyy,2026,aligned,8674,2026-05-03T03:32:18
2026,2026/xlsx/2026_bison_either-sex.xlsx,2026_bison_either-sex.xlsx,other,2026,yyyy,2026,aligned,6296,2026-05-02T16:33:59
2026,2026/xlsx/2026_black_bear.xlsx,2026_black_bear.xlsx,other,2026,yyyy,2026,aligned,14280,2026-05-02T16:33:59
2026,2026/xlsx/2026_black_bear_pursuit.xlsx,2026_black_bear_pursuit.xlsx,other,2026,yyyy,2026,aligned,9402,2026-05-03T15:12:41
2026,2026/xlsx/2026_buck_deer_total.xlsx,2026_buck_deer_total.xlsx,other,2026,yyyy,2026,aligned,35221,2026-05-03T01:39:24
2026,2026/xlsx/2026_BUCK_PRONGHORN.xlsx,2026_BUCK_PRONGHORN.xlsx,other,2026,yyyy,2026,aligned,11644,2026-05-02T21:40:14
2026,2026/xlsx/2026_bull_elk_all.xlsx,2026_bull_elk_all.xlsx,other,2026,yyyy,2026,aligned,29974,2026-05-03T02:42:33
2026,2026/xlsx/2026_BULL_MOOSE.xlsx,2026_BULL_MOOSE.xlsx,other,2026,yyyy,2026,aligned,7947,2026-05-02T21:40:14
2026,2026/xlsx/2026_COUGAR_STATEWIDE.xlsx,2026_COUGAR_STATEWIDE.xlsx,other,2026,yyyy,2026,aligned,5563,2026-05-02T21:40:14
2026,2026/xlsx/2026_deer_antlerless_all.xlsx,2026_deer_antlerless_all.xlsx,other,2026,yyyy,2026,aligned,9736,2026-05-03T20:37:19
2026,2026/xlsx/2026_deer_antlerless_cwmu.xlsx,2026_deer_antlerless_cwmu.xlsx,other,2026,yyyy,2026,aligned,5760,2026-05-02T18:02:23
2026,2026/xlsx/2026_deer_antlerless_general.xlsx,2026_deer_antlerless_general.xlsx,other,2026,yyyy,2026,aligned,6382,2026-05-02T18:04:12
2026,2026/xlsx/2026_deer_buck_cactus.xlsx,2026_deer_buck_cactus.xlsx,other,2026,yyyy,2026,aligned,6375,2026-05-02T22:21:06
2026,2026/xlsx/2026_deer_buck_conservation.xlsx,2026_deer_buck_conservation.xlsx,other,2026,yyyy,2026,aligned,6592,2026-05-02T22:21:06
2026,2026/xlsx/2026_deer_buck_cwmu.xlsx,2026_deer_buck_cwmu.xlsx,other,2026,yyyy,2026,aligned,10600,2026-05-02T18:06:00
2026,2026/xlsx/2026_deer_buck_limited_entry.xlsx,2026_deer_buck_limited_entry.xlsx,other,2026,yyyy,2026,aligned,9661,2026-05-02T22:21:06
2026,2026/xlsx/2026_deer_buck_limited_entry_management_buck.xlsx,2026_deer_buck_limited_entry_management_buck.xlsx,other,2026,yyyy,2026,aligned,6492,2026-05-03T01:42:36
2026,2026/xlsx/2026_deer_buck_limited_entry_private_lands_only.xlsx,2026_deer_buck_limited_entry_private_lands_only.xlsx,other,2026,yyyy,2026,aligned,6582,2026-05-02T22:21:06
2026,2026/xlsx/2026_deer_buck_premium_limited_entry.xlsx,2026_deer_buck_premium_limited_entry.xlsx,other,2026,yyyy,2026,aligned,6793,2026-05-02T22:21:06
2026,2026/xlsx/2026_deer_buck_statewide.xlsx,2026_deer_buck_statewide.xlsx,other,2026,yyyy,2026,aligned,6634,2026-05-02T20:34:55
2026,2026/xlsx/2026_deer_extended_archery.xlsx,2026_deer_extended_archery.xlsx,other,2026,yyyy,2026,aligned,5557,2026-05-02T22:21:06
2026,2026/xlsx/2026_deer_general_season.xlsx,2026_deer_general_season.xlsx,other,2026,yyyy,2026,aligned,12579,2026-05-02T22:21:06
2026,2026/xlsx/2026_deer_general_season_private_lands.xlsx,2026_deer_general_season_private_lands.xlsx,other,2026,yyyy,2026,aligned,7095,2026-05-02T22:21:06
2026,2026/xlsx/2026_deer_hunter_choice.xlsx,2026_deer_hunter_choice.xlsx,other,2026,yyyy,2026,aligned,5544,2026-05-02T18:03:16
2026,2026/xlsx/2026_desert_bighorn_ram.xlsx,2026_desert_bighorn_ram.xlsx,other,2026,yyyy,2026,aligned,11477,2026-05-03T15:37:56
2026,2026/xlsx/2026_DOE_PRONGHORN.xlsx,2026_DOE_PRONGHORN.xlsx,other,2026,yyyy,2026,aligned,8112,2026-05-02T21:40:14
2026,2026/xlsx/2026_elk_all.xlsx,2026_elk_all.xlsx,other,2026,yyyy,2026,aligned,28490,2026-05-03T00:58:38
2026,2026/xlsx/2026_elk_antlerless_conservation.xlsx,2026_elk_antlerless_conservation.xlsx,other,2026,yyyy,2026,aligned,5732,2026-05-02T17:16:16
2026,2026/xlsx/2026_elk_antlerless_control.xlsx,2026_elk_antlerless_control.xlsx,other,2026,yyyy,2026,aligned,5587,2026-05-02T22:22:12
2026,2026/xlsx/2026_elk_antlerless_CWMU.xlsx,2026_elk_antlerless_CWMU.xlsx,other,2026,yyyy,2026,aligned,8431,2026-05-02T17:14:26
2026,2026/xlsx/2026_elk_antlerless_general_season.xlsx,2026_elk_antlerless_general_season.xlsx,other,2026,yyyy,2026,aligned,11080,2026-05-02T17:16:55
2026,2026/xlsx/2026_elk_antlerless_privatelandsonly.xlsx,2026_elk_antlerless_privatelandsonly.xlsx,other,2026,yyyy,2026,aligned,6769,2026-05-02T17:15:36
2026,2026/xlsx/2026_elk_antlerless__total.xlsx,2026_elk_antlerless__total.xlsx,other,2026,yyyy,2026,aligned,23216,2026-05-02T21:31:01
2026,2026/xlsx/2026_elk_bull_conservation_permit.xlsx,2026_elk_bull_conservation_permit.xlsx,other,2026,yyyy,2026,aligned,5620,2026-05-02T17:54:07
2026,2026/xlsx/2026_elk_bull_cwmu.xlsx,2026_elk_bull_cwmu.xlsx,other,2026,yyyy,2026,aligned,8551,2026-05-02T17:20:07
2026,2026/xlsx/2026_elk_bull_general_anybull.xlsx,2026_elk_bull_general_anybull.xlsx,other,2026,yyyy,2026,aligned,5817,2026-05-02T17:22:24
2026,2026/xlsx/2026_elk_bull_limited_entry.xlsx,2026_elk_bull_limited_entry.xlsx,other,2026,yyyy,2026,aligned,19038,2026-05-02T19:37:44
2026,2026/xlsx/2026_elk_extended_archery.xlsx,2026_elk_extended_archery.xlsx,other,2026,yyyy,2026,aligned,5532,2026-05-02T22:21:06
2026,2026/xlsx/2026_elk_general_anybull_youth.xlsx,2026_elk_general_anybull_youth.xlsx,other,2026,yyyy,2026,aligned,5587,2026-05-02T17:28:06
2026,2026/xlsx/2026_elk_general_archery.xlsx,2026_elk_general_archery.xlsx,other,2026,yyyy,2026,aligned,5539,2026-05-02T17:24:21
