hunt_code,species,sex_type,hunt_type,weapon,hunt_class,hunt_name,season,access_type,eligibility_class,draw_family,youth_flag,permits_2025_res,permits_2025_nr,permits_2025_total,permits_2026_res,permits_2026_nr,permits_2026_total,permit_status,has_harvest,hunters_2025,harvest_2025,success_percent_2025,avg_days_2025,satisfaction_2025,has_bonus_draw,has_antlerless_draw,source_file,permit_overlay_source,source_authority,data_status
DB1258,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Little Red Creek CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,1.0,0.0,1.0,0.0,0.0,0.0,FULL_SPLIT,True,9.0,7.0,77.8,3.3,4.7,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1259,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Tunnel Hollow CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,1.0,0.0,1.0,0.0,0.0,0.0,FULL_SPLIT,True,8.0,7.0,87.5,3.3,4.0,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1260,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Middle Ridge CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,1.0,0.0,1.0,0.0,0.0,0.0,FULL_SPLIT,True,9.0,6.0,66.7,4.7,4.7,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1261,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Minnie Maud Ridge CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,5.0,0.0,5.0,0.0,0.0,0.0,FULL_SPLIT,True,45.0,27.0,60.0,5.6,3.7,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1263,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Moon Ranch CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,1.0,0.0,1.0,0.0,0.0,0.0,FULL_SPLIT,True,10.0,10.0,100.0,5.1,2.4,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1264,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Mountain Meadow CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,1.0,0.0,1.0,0.0,0.0,0.0,FULL_SPLIT,True,6.0,6.0,100.0,3.5,4.8,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1265,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Mountain Top CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,2.0,0.0,2.0,0.0,0.0,0.0,FULL_SPLIT,True,10.0,5.0,50.0,3.9,4.1,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1266,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Mt Carmel CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,3.0,0.0,3.0,0.0,0.0,0.0,FULL_SPLIT,True,21.0,14.0,66.7,4.6,3.6,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1269,Deer,Buck,CWMU,Any Legal Weapon,CWMU,North Promontory CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,1.0,0.0,1.0,0.0,0.0,0.0,FULL_SPLIT,True,6.0,6.0,100.0,2.5,4.7,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1270,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Nucor West CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,1.0,0.0,1.0,0.0,0.0,0.0,FULL_SPLIT,True,11.0,11.0,100.0,2.8,4.8,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1271,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Oak Ranch CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,2.0,0.0,2.0,0.0,0.0,0.0,FULL_SPLIT,True,4.0,3.0,75.0,4.8,5.0,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1272,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Old Woman Plateau CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,3.0,0.0,3.0,0.0,0.0,0.0,FULL_SPLIT,True,12.0,8.0,66.7,4.9,3.5,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1273,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Park Valley Hereford CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,6.0,0.0,6.0,0.0,0.0,0.0,FULL_SPLIT,True,23.0,17.0,73.9,3.2,3.8,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1274,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Patmos Ridge CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,1.0,0.0,1.0,0.0,0.0,0.0,FULL_SPLIT,True,7.0,6.0,85.7,5.0,4.9,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1275,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Pine Canyon CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,2.0,0.0,2.0,0.0,0.0,0.0,FULL_SPLIT,True,20.0,13.0,65.0,4.2,4.2,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1276,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Plymouth Peak CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,,,,0.0,0.0,0.0,FULL_SPLIT,,,,,,,,,buck_deer.xlsx,,official_uploaded_source,COMPLETE
DB1277,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Pocatello Valley CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,1.0,0.0,1.0,0.0,0.0,0.0,FULL_SPLIT,True,6.0,6.0,100.0,3.0,4.8,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1279,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Preston Nutter Ranch CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,1.0,0.0,1.0,0.0,0.0,0.0,FULL_SPLIT,True,2.0,2.0,100.0,3.0,5.0,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1280,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Promontory Point CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,1.0,0.0,1.0,0.0,0.0,0.0,FULL_SPLIT,True,10.0,9.0,90.0,2.3,5.0,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1281,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Rattlesnake Pass CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,2.0,0.0,2.0,0.0,0.0,0.0,FULL_SPLIT,True,15.0,15.0,100.0,4.5,4.4,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1282,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Redd Ranches CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,2.0,0.0,2.0,0.0,0.0,0.0,FULL_SPLIT,True,15.0,14.0,93.3,3.6,4.4,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1283,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Roan Cliffs CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,1.0,0.0,1.0,0.0,0.0,0.0,FULL_SPLIT,True,11.0,8.0,72.7,4.0,4.4,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1285,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Sand Creek CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,1.0,0.0,1.0,0.0,0.0,0.0,FULL_SPLIT,True,6.0,3.0,50.0,4.0,4.3,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1286,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Pisgah Mountain CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,2.0,0.0,2.0,0.0,0.0,0.0,FULL_SPLIT,True,12.0,9.0,75.0,5.0,4.5,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1287,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Scofield Canyons CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,1.0,0.0,1.0,0.0,0.0,0.0,FULL_SPLIT,True,9.0,9.0,100.0,2.8,5.0,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1288,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Scofield West CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,2.0,0.0,2.0,0.0,0.0,0.0,FULL_SPLIT,True,15.0,15.0,100.0,3.2,4.4,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1289,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Sharp Mountain CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,2.0,0.0,2.0,0.0,0.0,0.0,FULL_SPLIT,True,16.0,14.0,87.5,3.6,5.0,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1290,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Skull Crack CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,1.0,0.0,1.0,0.0,0.0,0.0,FULL_SPLIT,True,8.0,8.0,100.0,2.8,5.0,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1291,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Skull Valley South CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,1.0,0.0,1.0,0.0,0.0,0.0,FULL_SPLIT,True,4.0,2.0,50.0,3.5,4.0,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1292,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Soldier Summit CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,2.0,0.0,2.0,0.0,0.0,0.0,FULL_SPLIT,True,11.0,11.0,100.0,3.6,5.0,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1293,Deer,Buck,CWMU,Any Legal Weapon,CWMU,South Canyon CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,1.0,0.0,1.0,0.0,0.0,0.0,FULL_SPLIT,True,10.0,10.0,100.0,2.8,5.0,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1294,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Spring Creek Acres CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,1.0,0.0,1.0,0.0,0.0,0.0,FULL_SPLIT,True,4.0,3.0,75.0,2.3,5.0,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1295,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Spring Creek/Dodge CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,6.0,0.0,6.0,0.0,0.0,0.0,FULL_SPLIT,True,56.0,50.0,89.3,3.3,4.5,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1298,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Strawberry Ridge CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,1.0,0.0,1.0,0.0,0.0,0.0,FULL_SPLIT,True,5.0,4.0,80.0,4.3,5.0,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1299,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Summit Point CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,3.0,0.0,3.0,0.0,0.0,0.0,FULL_SPLIT,True,23.0,22.0,95.7,4.7,3.9,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1300,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Thatcher Mountain CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,1.0,0.0,1.0,0.0,0.0,0.0,FULL_SPLIT,True,4.0,2.0,50.0,3.5,5.0,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1301,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Three C CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,2.0,0.0,2.0,0.0,0.0,0.0,FULL_SPLIT,True,20.0,16.0,80.0,6.2,4.5,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1303,Deer,Buck,CWMU,Any Legal Weapon,CWMU,North Peaks CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,1.0,0.0,1.0,0.0,0.0,0.0,FULL_SPLIT,True,5.0,4.0,80.0,3.5,3.8,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1304,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Two Bear CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,1.0,0.0,1.0,0.0,0.0,0.0,FULL_SPLIT,True,10.0,10.0,100.0,3.0,4.4,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1305,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Wallsburg CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,1.0,0.0,1.0,0.0,0.0,0.0,FULL_SPLIT,True,5.0,3.0,60.0,5.4,3.4,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1306,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Washakie CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,1.0,0.0,1.0,0.0,0.0,0.0,FULL_SPLIT,True,10.0,10.0,100.0,2.3,4.8,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1308,Deer,Buck,CWMU,Any Legal Weapon,CWMU,West Hills CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,2.0,0.0,2.0,0.0,0.0,0.0,FULL_SPLIT,True,14.0,13.0,92.9,3.3,4.7,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1309,Deer,Buck,CWMU,Any Legal Weapon,CWMU,West Willow Creek Ranch CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,5.0,0.0,5.0,0.0,0.0,0.0,FULL_SPLIT,True,23.0,22.0,95.7,2.8,4.5,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1310,Deer,Buck,CWMU,Any Legal Weapon,CWMU,White's Valley CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,2.0,0.0,2.0,0.0,0.0,0.0,FULL_SPLIT,True,10.0,9.0,90.0,5.1,4.8,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1312,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Woodruff Creek South CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,1.0,0.0,1.0,0.0,0.0,0.0,FULL_SPLIT,True,2.0,2.0,100.0,2.5,5.0,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1317,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Jacob's Creek CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,1.0,0.0,1.0,0.0,0.0,0.0,FULL_SPLIT,True,10.0,7.0,70.0,3.3,5.0,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1322,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Pahvant Ensign CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,1.0,0.0,1.0,0.0,0.0,0.0,FULL_SPLIT,True,10.0,8.0,80.0,3.3,4.9,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1323,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Rock House CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,1.0,0.0,1.0,0.0,0.0,0.0,FULL_SPLIT,True,4.0,4.0,100.0,9.0,4.8,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1325,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Double Cone CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,1.0,0.0,1.0,0.0,0.0,0.0,FULL_SPLIT,True,7.0,4.0,57.1,3.5,1.8,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1326,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Rosette CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,1.0,0.0,1.0,0.0,0.0,0.0,FULL_SPLIT,True,4.0,3.0,75.0,2.3,3.5,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1327,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Mountain Sky Ranch CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,1.0,0.0,1.0,0.0,0.0,0.0,FULL_SPLIT,True,7.0,5.0,71.4,5.6,4.7,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1328,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Clear Creek CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,1.0,0.0,1.0,0.0,0.0,0.0,FULL_SPLIT,True,5.0,1.0,20.0,5.6,4.2,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1330,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Iron Spring CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,1.0,0.0,1.0,0.0,0.0,0.0,FULL_SPLIT,True,1.0,1.0,100.0,5.0,3.0,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1331,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Raft River CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,2.0,0.0,2.0,0.0,0.0,0.0,FULL_SPLIT,True,10.0,9.0,90.0,4.8,5.0,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1332,Deer,Buck,CWMU,Any Legal Weapon,CWMU,West Ridge CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,5.0,0.0,5.0,0.0,0.0,0.0,FULL_SPLIT,True,35.0,21.0,60.0,5.6,3.7,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1333,Deer,Buck,CWMU,Any Legal Weapon,CWMU,5S CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,2.0,0.0,2.0,0.0,0.0,0.0,FULL_SPLIT,True,16.0,5.0,31.3,4.0,3.1,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1334,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Alton - Cactus Buck CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,1.0,0.0,1.0,0.0,0.0,0.0,FULL_SPLIT,True,5.0,5.0,100.0,3.0,5.0,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1335,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Big Piney Ranch CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,1.0,0.0,1.0,0.0,0.0,0.0,FULL_SPLIT,True,4.0,4.0,100.0,3.0,5.0,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1336,Deer,Buck,CWMU,Any Legal Weapon,CWMU,First Light CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,1.0,0.0,1.0,0.0,0.0,0.0,FULL_SPLIT,True,8.0,6.0,75.0,3.8,4.2,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1337,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Little Pole Canyon CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,1.0,0.0,1.0,0.0,0.0,0.0,FULL_SPLIT,True,2.0,0.0,0.0,6.5,3.5,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1341,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Dry Creek CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,1.0,0.0,1.0,0.0,0.0,0.0,FULL_SPLIT,True,10.0,8.0,80.0,2.3,4.5,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1342,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Faust Valley CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,1.0,0.0,1.0,0.0,0.0,0.0,FULL_SPLIT,True,4.0,4.0,100.0,3.0,3.3,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1347,Deer,Buck,CWMU,Any Legal Weapon,CWMU,The Rose of Snowville CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,2.0,0.0,2.0,0.0,0.0,0.0,FULL_SPLIT,True,6.0,4.0,66.7,4.3,4.0,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1349,Deer,Buck,CWMU,Any Legal Weapon,CWMU,Weber Florence Creek/Stillman Creek CWMU,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,9.0,0.0,9.0,0.0,0.0,0.0,FULL_SPLIT,True,75.0,57.0,76.0,3.5,4.6,True,False,buck_deer.xlsx,25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1351,Deer,Buck,CWMU,Any Legal Weapon,CWMU,The Dirty Dozen,Contact Operator for 2026 season dates,CWMU,STANDARD,NONE,False,,,,0.0,0.0,0.0,FULL_SPLIT,,,,,,,,,buck_deer.xlsx,,official_uploaded_source,COMPLETE
DB1058,Deer,Buck,Cactus Buck,Any Legal Weapon,Cactus Buck,Paunsaugunt,Nov 02 2026 - Nov 20 2026,Public,STANDARD,NONE,False,27.0,3.0,30.0,18.0,2.0,20.0,FULL_SPLIT,True,27.0,10.0,37.0,8.3,2.8,True,False,buck_deer.xlsx,hunt_join_2025.1.csv; 25_bg-odds.pdf,official_uploaded_source,COMPLETE
DB1056,Deer,Buck,Conservation,Any Legal Weapon,Conservation,Book Cliffs (North & South),"Oct 17, 2026 - Oct 25, 2026",Public,STANDARD,NONE,False,,,,1.0,,1.0,PARTIAL,True,2.0,1.0,50.0,3.0,5.0,False,False,BUCK DEER.csv,,official_uploaded_source,COMPLETE_PARTIAL_OFFICIAL
DB1075,Deer,Buck,Conservation,Archery,Conservation,Book Cliffs (North & South),Aug 16 2025 - Sept 12 2025,Public,STANDARD,NONE,False,,,,1.0,,1.0,PARTIAL,,,,,,,,,BUCK DEER.csv,,official_uploaded_source,COMPLETE_PARTIAL_OFFICIAL
DB1118,Deer,Buck,Conservation,Multiseason,Conservation,Dolores Triangle,"Arch: Oct 31-Nov 13, 2026 | Any Legal Weapon: Nov 14-22, 2026 | Muzz: Nov 23-Dec 1, 2026",Public,STANDARD,NONE,False,,,,1.0,,1.0,PARTIAL,,,,,,,,,BUCK DEER.csv,,official_uploaded_source,COMPLETE_PARTIAL_OFFICIAL
DB1076,Deer,Buck,Conservation,Muzzleloader,Conservation,Book Cliffs (North & South),Sept 24 2025 - Oct 02 2025,Public,STANDARD,NONE,False,,,,1.0,,1.0,PARTIAL,,,,,,,,,BUCK DEER.csv,,official_uploaded_source,COMPLETE_PARTIAL_OFFICIAL
DB0008,Deer,Hunter's Choice,Extended Archery,Archery,Extended Archery,Extended Archery Deer,"Sept 12-Oct 15, 2026 -OR- Sept 12-Nov 30, 2026 | See guidebook for units & dates",Public,STANDARD,NONE,False,,,,,,2000.0,TOTAL_ONLY,True,1352.0,288.0,21.3,9.5,3.3,False,False,deer hunter's choice.xlsx,,official_uploaded_source,COMPLETE_TOTAL_ONLY
DA1009,Deer,Antlerless,General Season,Any Legal Weapon,Antlerless,"Pine Valley, Enterprise",Aug 01 2025 - Aug 15 2025,Public,STANDARD,ANTLERLESS,False,20.0,0.0,20.0,,,20.0,TOTAL_ONLY,True,23.0,23.0,100.0,1.6,4.6,False,True,antlerless deer.xlsx,hunt_join_2025.1.csv; 25_antlerless_drawing_odds_report.pdf,official_uploaded_source,COMPLETE_TOTAL_ONLY
DA1027,Deer,Antlerless,General Season,Any Legal Weapon,Antlerless,"East Canyon, Davis-North Salt Lake",Aug 01 2025 - Sep 15 2025,Public,STANDARD,ANTLERLESS,False,24.0,0.0,24.0,,,30.0,TOTAL_ONLY,True,27.0,19.0,70.4,2.7,4.2,False,True,antlerless deer.xlsx,hunt_join_2025.1.csv; 25_antlerless_drawing_odds_report.pdf,official_uploaded_source,COMPLETE_TOTAL_ONLY
DA1041,Deer,Antlerless,General Season,Any Legal Weapon,Antlerless,"Nine Mile, Green River Valley",Oct 04 2025 - Oct 26 2025,Public,STANDARD,ANTLERLESS,False,11.0,1.0,12.0,,,15.0,TOTAL_ONLY,True,10.0,6.0,60.0,2.3,3.8,False,True,antlerless deer.xlsx,hunt_join_2025.1.csv; 25_antlerless_drawing_odds_report.pdf,official_uploaded_source,COMPLETE_TOTAL_ONLY
DA1047,Deer,Antlerless,General Season,Any Legal Weapon,Antlerless,Vernal-Ouray Valley,Sep 27 2025 - Dec 12 2025,Public,STANDARD,ANTLERLESS,False,18.0,2.0,20.0,,,25.0,TOTAL_ONLY,True,15.0,4.0,26.7,3.5,1.6,False,True,antlerless deer.xlsx,hunt_join_2025.1.csv; 25_antlerless_drawing_odds_report.pdf,official_uploaded_source,COMPLETE_TOTAL_ONLY
DB1531,Deer,Buck,General Season,Any Legal Weapon,General Season,Box Elder,Oct 17 2026 - Oct 25 2026,Public,STANDARD,NONE,False,,,,,,2080.0,TOTAL_ONLY,True,1695.0,573.0,33.8,4.1,3.2,False,False,buck_deer.xlsx,,official_uploaded_source,COMPLETE_TOTAL_ONLY
DB1533,Deer,Buck,General Season,Any Legal Weapon,General Season,Manti/San Rafael,Oct 17 2026 - Oct 25 2026,Public,STANDARD,NONE,False,,,,,,5400.0,TOTAL_ONLY,True,4060.0,1921.0,47.3,4.0,3.5,False,False,buck_deer.xlsx,,official_uploaded_source,COMPLETE_TOTAL_ONLY
DB1534,Deer,Buck,General Season,Any Legal Weapon,General Season,Nebo,Oct 17 2026 - Oct 25 2026,Public,STANDARD,NONE,False,,,,,,3180.0,TOTAL_ONLY,True,2544.0,1153.0,45.3,4.1,3.4,False,False,buck_deer.xlsx,,official_uploaded_source,COMPLETE_TOTAL_ONLY
