hunt_code,year,residency,points,point_creep_1yr,point_creep_3yr,forecast_applicants
EA1153,2026,Nonresident,26,-1.0,-3.0,0
EA1153,2026,Nonresident,25,-1.0,-3.0,0
EA1153,2026,Nonresident,24,-1.0,-3.0,0
EA1153,2026,Nonresident,23,-1.0,-3.0,0
EA1153,2026,Nonresident,22,-1.0,-3.0,0
EA1153,2026,Nonresident,21,-1.0,-3.0,0
EA1153,2026,Nonresident,20,-1.0,-3.0,0
EA1153,2026,Nonresident,19,-1.0,-3.0,0
EA1153,2026,Nonresident,18,-1.0,-3.0,0
EA1153,2026,Nonresident,17,-1.0,-3.0,0
EA1153,2026,Nonresident,16,-1.0,-3.0,0
EA1153,2026,Nonresident,15,-1.0,-3.0,0
EA1153,2026,Nonresident,14,-1.0,-3.0,0
EA1153,2026,Nonresident,13,-1.0,-3.0,0
EA1153,2026,Nonresident,12,-1.0,-3.0,0
EA1153,2026,Nonresident,11,-1.0,-3.0,0
EA1153,2026,Nonresident,10,-1.0,-3.0,0
EA1153,2026,Nonresident,9,-1.0,-3.0,0
EA1153,2026,Nonresident,8,-1.0,-3.0,0
EA1153,2026,Nonresident,7,-1.0,-3.0,0
EA1153,2026,Nonresident,6,-1.0,-3.0,0
EA1153,2026,Nonresident,5,-1.0,-3.0,0
EA1153,2026,Nonresident,4,-1.0,-3.0,0
EA1153,2026,Nonresident,3,-1.0,-3.0,0
EA1153,2026,Nonresident,2,-1.0,-3.0,0
EA1153,2026,Nonresident,1,-1.0,-3.0,0
EA1153,2026,Nonresident,0,-1.0,-3.0,0
EA1156,2026,Resident,32,-1.0,-3.0,0
EA1156,2026,Resident,31,-1.0,-3.0,0
EA1156,2026,Resident,30,-1.0,-3.0,0
EA1156,2026,Resident,29,-1.0,-3.0,0
EA1156,2026,Resident,28,-1.0,-3.0,0
EA1156,2026,Resident,27,-1.0,-3.0,0
EA1156,2026,Resident,26,-1.0,-3.0,0
EA1156,2026,Resident,25,-1.0,-3.0,0
EA1156,2026,Resident,24,-1.0,-3.0,0
EA1156,2026,Resident,23,-1.0,-3.0,0
EA1156,2026,Resident,22,-1.0,-3.0,0
EA1156,2026,Resident,21,-1.0,-3.0,0
EA1156,2026,Resident,20,-1.0,-3.0,0
EA1156,2026,Resident,19,-1.0,-3.0,0
EA1156,2026,Resident,18,-1.0,-3.0,0
EA1156,2026,Resident,17,-1.0,-3.0,0
EA1156,2026,Resident,16,-1.0,-3.0,0
EA1156,2026,Resident,15,-1.0,-3.0,0
EA1156,2026,Resident,14,-1.0,-3.0,0
EA1156,2026,Resident,13,-1.0,-3.0,0
EA1156,2026,Resident,12,-1.0,-3.0,0
EA1156,2026,Resident,11,-1.0,-3.0,0
EA1156,2026,Resident,10,-1.0,-3.0,0
EA1156,2026,Resident,9,-1.0,-3.0,0
EA1156,2026,Resident,8,-1.0,-3.0,0
EA1156,2026,Resident,7,-1.0,-3.0,0
EA1156,2026,Resident,6,-1.0,-3.0,0
EA1156,2026,Resident,5,-1.0,-3.0,0
EA1156,2026,Resident,4,-1.0,-3.0,5
EA1156,2026,Resident,3,-1.0,-3.0,21
EA1156,2026,Resident,2,-1.0,-3.0,15
EA1156,2026,Resident,1,-1.0,-3.0,1
EA1156,2026,Resident,0,-1.0,-3.0,30
EA1156,2026,Nonresident,32,-1.0,-3.0,0
EA1156,2026,Nonresident,31,-1.0,-3.0,0
EA1156,2026,Nonresident,30,-1.0,-3.0,0
EA1156,2026,Nonresident,29,-1.0,-3.0,0
EA1156,2026,Nonresident,28,-1.0,-3.0,0
EA1156,2026,Nonresident,27,-1.0,-3.0,0
EA1156,2026,Nonresident,26,-1.0,-3.0,0
EA1156,2026,Nonresident,25,-1.0,-3.0,0
EA1156,2026,Nonresident,24,-1.0,-3.0,0
EA1156,2026,Nonresident,23,-1.0,-3.0,0
EA1156,2026,Nonresident,22,-1.0,-3.0,0
EA1156,2026,Nonresident,21,-1.0,-3.0,0
EA1156,2026,Nonresident,20,-1.0,-3.0,0
EA1156,2026,Nonresident,19,-1.0,-3.0,0
EA1156,2026,Nonresident,18,-1.0,-3.0,0
EA1156,2026,Nonresident,17,-1.0,-3.0,0
EA1156,2026,Nonresident,16,-1.0,-3.0,0
EA1156,2026,Nonresident,15,-1.0,-3.0,0
EA1156,2026,Nonresident,14,-1.0,-3.0,0
EA1156,2026,Nonresident,13,-1.0,-3.0,0
EA1156,2026,Nonresident,12,-1.0,-3.0,0
EA1156,2026,Nonresident,11,-1.0,-3.0,0
EA1156,2026,Nonresident,10,-1.0,-3.0,0
EA1156,2026,Nonresident,9,-1.0,-3.0,0
EA1156,2026,Nonresident,8,-1.0,-3.0,0
EA1156,2026,Nonresident,7,-1.0,-3.0,0
EA1156,2026,Nonresident,6,-1.0,-3.0,0
EA1156,2026,Nonresident,5,-1.0,-3.0,0
EA1156,2026,Nonresident,4,-1.0,-3.0,0
EA1156,2026,Nonresident,3,-1.0,-3.0,0
EA1156,2026,Nonresident,2,-1.0,-3.0,0
EA1156,2026,Nonresident,1,-1.0,-3.0,0
EA1156,2026,Nonresident,0,-1.0,-3.0,0
EA1157,2026,Resident,32,-1.0,-3.0,0
EA1157,2026,Resident,31,-1.0,-3.0,0
EA1157,2026,Resident,30,-1.0,-3.0,0
EA1157,2026,Resident,29,-1.0,-3.0,0
EA1157,2026,Resident,28,-1.0,-3.0,0
EA1157,2026,Resident,27,-1.0,-3.0,0
EA1157,2026,Resident,26,-1.0,-3.0,0
EA1157,2026,Resident,25,-1.0,-3.0,0
EA1157,2026,Resident,24,-1.0,-3.0,0
EA1157,2026,Resident,23,-1.0,-3.0,0
EA1157,2026,Resident,22,-1.0,-3.0,0
EA1157,2026,Resident,21,-1.0,-3.0,0
EA1157,2026,Resident,20,-1.0,-3.0,0
EA1157,2026,Resident,19,-1.0,-3.0,0
EA1157,2026,Resident,18,-1.0,-3.0,0
EA1157,2026,Resident,17,-1.0,-3.0,0
EA1157,2026,Resident,16,-1.0,-3.0,0
EA1157,2026,Resident,15,-1.0,-3.0,0
EA1157,2026,Resident,14,-1.0,-3.0,0
EA1157,2026,Resident,13,-1.0,-3.0,0
EA1157,2026,Resident,12,-1.0,-3.0,0
EA1157,2026,Resident,11,-1.0,-3.0,0
EA1157,2026,Resident,10,-1.0,-3.0,0
EA1157,2026,Resident,9,-1.0,-3.0,0
EA1157,2026,Resident,8,-1.0,-3.0,0
EA1157,2026,Resident,7,-1.0,-3.0,0
EA1157,2026,Resident,6,-1.0,-3.0,0
EA1157,2026,Resident,5,-1.0,-3.0,0
EA1157,2026,Resident,4,-1.0,-3.0,0
EA1157,2026,Resident,3,-1.0,-3.0,13
EA1157,2026,Resident,2,-1.0,-3.0,37
EA1157,2026,Resident,1,-1.0,-3.0,4
EA1157,2026,Resident,0,-1.0,-3.0,41
EA1157,2026,Nonresident,32,-1.0,-3.0,0
EA1157,2026,Nonresident,31,-1.0,-3.0,0
EA1157,2026,Nonresident,30,-1.0,-3.0,0
EA1157,2026,Nonresident,29,-1.0,-3.0,0
EA1157,2026,Nonresident,28,-1.0,-3.0,0
EA1157,2026,Nonresident,27,-1.0,-3.0,0
EA1157,2026,Nonresident,26,-1.0,-3.0,0
EA1157,2026,Nonresident,25,-1.0,-3.0,0
EA1157,2026,Nonresident,24,-1.0,-3.0,0
EA1157,2026,Nonresident,23,-1.0,-3.0,0
EA1157,2026,Nonresident,22,-1.0,-3.0,0
EA1157,2026,Nonresident,21,-1.0,-3.0,0
EA1157,2026,Nonresident,20,-1.0,-3.0,0
EA1157,2026,Nonresident,19,-1.0,-3.0,0
EA1157,2026,Nonresident,18,-1.0,-3.0,0
EA1157,2026,Nonresident,17,-1.0,-3.0,0
EA1157,2026,Nonresident,16,-1.0,-3.0,0
EA1157,2026,Nonresident,15,-1.0,-3.0,0
EA1157,2026,Nonresident,14,-1.0,-3.0,0
EA1157,2026,Nonresident,13,-1.0,-3.0,0
EA1157,2026,Nonresident,12,-1.0,-3.0,0
EA1157,2026,Nonresident,11,-1.0,-3.0,0
EA1157,2026,Nonresident,10,-1.0,-3.0,0
EA1157,2026,Nonresident,9,-1.0,-3.0,0
EA1157,2026,Nonresident,8,-1.0,-3.0,0
EA1157,2026,Nonresident,7,-1.0,-3.0,0
EA1157,2026,Nonresident,6,-1.0,-3.0,0
EA1157,2026,Nonresident,5,-1.0,-3.0,0
EA1157,2026,Nonresident,4,-1.0,-3.0,0
EA1157,2026,Nonresident,3,-1.0,-3.0,0
EA1157,2026,Nonresident,2,-1.0,-3.0,0
EA1157,2026,Nonresident,1,-1.0,-3.0,0
EA1157,2026,Nonresident,0,-1.0,-3.0,0
EA1158,2026,Resident,32,-1.0,-3.0,0
EA1158,2026,Resident,31,-1.0,-3.0,0
EA1158,2026,Resident,30,-1.0,-3.0,0
EA1158,2026,Resident,29,-1.0,-3.0,0
EA1158,2026,Resident,28,-1.0,-3.0,0
EA1158,2026,Resident,27,-1.0,-3.0,0
EA1158,2026,Resident,26,-1.0,-3.0,0
EA1158,2026,Resident,25,-1.0,-3.0,0
EA1158,2026,Resident,24,-1.0,-3.0,0
EA1158,2026,Resident,23,-1.0,-3.0,0
EA1158,2026,Resident,22,-1.0,-3.0,0
EA1158,2026,Resident,21,-1.0,-3.0,0
EA1158,2026,Resident,20,-1.0,-3.0,0
EA1158,2026,Resident,19,-1.0,-3.0,0
EA1158,2026,Resident,18,-1.0,-3.0,0
EA1158,2026,Resident,17,-1.0,-3.0,0
EA1158,2026,Resident,16,-1.0,-3.0,0
EA1158,2026,Resident,15,-1.0,-3.0,0
EA1158,2026,Resident,14,-1.0,-3.0,0
EA1158,2026,Resident,13,-1.0,-3.0,0
EA1158,2026,Resident,12,-1.0,-3.0,0
EA1158,2026,Resident,11,-1.0,-3.0,0
EA1158,2026,Resident,10,-1.0,-3.0,0
EA1158,2026,Resident,9,-1.0,-3.0,0
EA1158,2026,Resident,8,-1.0,-3.0,0
EA1158,2026,Resident,7,-1.0,-3.0,0
EA1158,2026,Resident,6,-1.0,-3.0,0
EA1158,2026,Resident,5,-1.0,-3.0,0
EA1158,2026,Resident,4,-1.0,-3.0,0
EA1158,2026,Resident,3,-1.0,-3.0,3
EA1158,2026,Resident,2,-1.0,-3.0,8
EA1158,2026,Resident,1,-1.0,-3.0,1
EA1158,2026,Resident,0,-1.0,-3.0,13
EA1158,2026,Nonresident,32,-1.0,-3.0,0
EA1158,2026,Nonresident,31,-1.0,-3.0,0
EA1158,2026,Nonresident,30,-1.0,-3.0,0
EA1158,2026,Nonresident,29,-1.0,-3.0,0
EA1158,2026,Nonresident,28,-1.0,-3.0,0
EA1158,2026,Nonresident,27,-1.0,-3.0,0
EA1158,2026,Nonresident,26,-1.0,-3.0,0
EA1158,2026,Nonresident,25,-1.0,-3.0,0
EA1158,2026,Nonresident,24,-1.0,-3.0,0
EA1158,2026,Nonresident,23,-1.0,-3.0,0
EA1158,2026,Nonresident,22,-1.0,-3.0,0
EA1158,2026,Nonresident,21,-1.0,-3.0,0
EA1158,2026,Nonresident,20,-1.0,-3.0,0
EA1158,2026,Nonresident,19,-1.0,-3.0,0
EA1158,2026,Nonresident,18,-1.0,-3.0,0
EA1158,2026,Nonresident,17,-1.0,-3.0,0
EA1158,2026,Nonresident,16,-1.0,-3.0,0
EA1158,2026,Nonresident,15,-1.0,-3.0,0
EA1158,2026,Nonresident,14,-1.0,-3.0,0
EA1158,2026,Nonresident,13,-1.0,-3.0,0
EA1158,2026,Nonresident,12,-1.0,-3.0,0
EA1158,2026,Nonresident,11,-1.0,-3.0,0
EA1158,2026,Nonresident,10,-1.0,-3.0,0
EA1158,2026,Nonresident,9,-1.0,-3.0,0
EA1158,2026,Nonresident,8,-1.0,-3.0,0
EA1158,2026,Nonresident,7,-1.0,-3.0,0
EA1158,2026,Nonresident,6,-1.0,-3.0,0
EA1158,2026,Nonresident,5,-1.0,-3.0,0
EA1158,2026,Nonresident,4,-1.0,-3.0,0
EA1158,2026,Nonresident,3,-1.0,-3.0,0
EA1158,2026,Nonresident,2,-1.0,-3.0,0
EA1158,2026,Nonresident,1,-1.0,-3.0,0
EA1158,2026,Nonresident,0,-1.0,-3.0,0
EA1159,2026,Resident,32,-2.0,-6.0,0
EA1159,2026,Resident,31,-2.0,-6.0,0
EA1159,2026,Resident,30,-2.0,-6.0,0
EA1159,2026,Resident,29,-2.0,-6.0,0
EA1159,2026,Resident,28,-2.0,-6.0,0
EA1159,2026,Resident,27,-2.0,-6.0,0
EA1159,2026,Resident,26,-2.0,-6.0,0
EA1159,2026,Resident,25,-2.0,-6.0,0
EA1159,2026,Resident,24,-2.0,-6.0,0
EA1159,2026,Resident,23,-2.0,-6.0,0
EA1159,2026,Resident,22,-2.0,-6.0,0
EA1159,2026,Resident,21,-2.0,-6.0,0
EA1159,2026,Resident,20,-2.0,-6.0,0
EA1159,2026,Resident,19,-2.0,-6.0,0
EA1159,2026,Resident,18,-2.0,-6.0,0
EA1159,2026,Resident,17,-2.0,-6.0,0
EA1159,2026,Resident,16,-2.0,-6.0,0
EA1159,2026,Resident,15,-2.0,-6.0,0
EA1159,2026,Resident,14,-2.0,-6.0,0
EA1159,2026,Resident,13,-2.0,-6.0,0
EA1159,2026,Resident,12,-2.0,-6.0,0
EA1159,2026,Resident,11,-2.0,-6.0,0
EA1159,2026,Resident,10,-2.0,-6.0,0
EA1159,2026,Resident,9,-2.0,-6.0,0
EA1159,2026,Resident,8,-2.0,-6.0,0
EA1159,2026,Resident,7,-2.0,-6.0,0
EA1159,2026,Resident,6,-2.0,-6.0,0
EA1159,2026,Resident,5,-2.0,-6.0,2
EA1159,2026,Resident,4,-2.0,-6.0,4
EA1159,2026,Resident,3,-2.0,-6.0,8
EA1159,2026,Resident,2,-2.0,-6.0,4
EA1159,2026,Resident,1,-2.0,-6.0,0
EA1159,2026,Resident,0,-2.0,-6.0,5
EA1159,2026,Nonresident,32,-1.0,-3.0,0
EA1159,2026,Nonresident,31,-1.0,-3.0,0
EA1159,2026,Nonresident,30,-1.0,-3.0,0
EA1159,2026,Nonresident,29,-1.0,-3.0,0
EA1159,2026,Nonresident,28,-1.0,-3.0,0
EA1159,2026,Nonresident,27,-1.0,-3.0,0
EA1159,2026,Nonresident,26,-1.0,-3.0,0
EA1159,2026,Nonresident,25,-1.0,-3.0,0
EA1159,2026,Nonresident,24,-1.0,-3.0,0
EA1159,2026,Nonresident,23,-1.0,-3.0,0
EA1159,2026,Nonresident,22,-1.0,-3.0,0
EA1159,2026,Nonresident,21,-1.0,-3.0,0
EA1159,2026,Nonresident,20,-1.0,-3.0,0
EA1159,2026,Nonresident,19,-1.0,-3.0,0
EA1159,2026,Nonresident,18,-1.0,-3.0,0
EA1159,2026,Nonresident,17,-1.0,-3.0,0
EA1159,2026,Nonresident,16,-1.0,-3.0,0
EA1159,2026,Nonresident,15,-1.0,-3.0,0
EA1159,2026,Nonresident,14,-1.0,-3.0,0
EA1159,2026,Nonresident,13,-1.0,-3.0,0
EA1159,2026,Nonresident,12,-1.0,-3.0,0
EA1159,2026,Nonresident,11,-1.0,-3.0,0
EA1159,2026,Nonresident,10,-1.0,-3.0,0
EA1159,2026,Nonresident,9,-1.0,-3.0,0
EA1159,2026,Nonresident,8,-1.0,-3.0,0
EA1159,2026,Nonresident,7,-1.0,-3.0,0
EA1159,2026,Nonresident,6,-1.0,-3.0,0
EA1159,2026,Nonresident,5,-1.0,-3.0,0
EA1159,2026,Nonresident,4,-1.0,-3.0,0
EA1159,2026,Nonresident,3,-1.0,-3.0,0
EA1159,2026,Nonresident,2,-1.0,-3.0,0
EA1159,2026,Nonresident,1,-1.0,-3.0,0
EA1159,2026,Nonresident,0,-1.0,-3.0,0
EA1160,2026,Resident,32,-1.0,-3.0,0
EA1160,2026,Resident,31,-1.0,-3.0,0
EA1160,2026,Resident,30,-1.0,-3.0,0
EA1160,2026,Resident,29,-1.0,-3.0,0
EA1160,2026,Resident,28,-1.0,-3.0,0
EA1160,2026,Resident,27,-1.0,-3.0,0
EA1160,2026,Resident,26,-1.0,-3.0,0
EA1160,2026,Resident,25,-1.0,-3.0,0
EA1160,2026,Resident,24,-1.0,-3.0,0
EA1160,2026,Resident,23,-1.0,-3.0,0
EA1160,2026,Resident,22,-1.0,-3.0,0
EA1160,2026,Resident,21,-1.0,-3.0,0
EA1160,2026,Resident,20,-1.0,-3.0,0
EA1160,2026,Resident,19,-1.0,-3.0,0
EA1160,2026,Resident,18,-1.0,-3.0,0
EA1160,2026,Resident,17,-1.0,-3.0,0
EA1160,2026,Resident,16,-1.0,-3.0,0
EA1160,2026,Resident,15,-1.0,-3.0,0
EA1160,2026,Resident,14,-1.0,-3.0,0
EA1160,2026,Resident,13,-1.0,-3.0,0
EA1160,2026,Resident,12,-1.0,-3.0,0
EA1160,2026,Resident,11,-1.0,-3.0,0
EA1160,2026,Resident,10,-1.0,-3.0,0
EA1160,2026,Resident,9,-1.0,-3.0,0
EA1160,2026,Resident,8,-1.0,-3.0,0
EA1160,2026,Resident,7,-1.0,-3.0,0
EA1160,2026,Resident,6,-1.0,-3.0,4
EA1160,2026,Resident,5,-1.0,-3.0,2
EA1160,2026,Resident,4,-1.0,-3.0,6
EA1160,2026,Resident,3,-1.0,-3.0,5
EA1160,2026,Resident,2,-1.0,-3.0,10
EA1160,2026,Resident,1,-1.0,-3.0,1
EA1160,2026,Resident,0,-1.0,-3.0,10
EA1160,2026,Nonresident,32,-1.0,-3.0,0
EA1160,2026,Nonresident,31,-1.0,-3.0,0
EA1160,2026,Nonresident,30,-1.0,-3.0,0
EA1160,2026,Nonresident,29,-1.0,-3.0,0
EA1160,2026,Nonresident,28,-1.0,-3.0,0
EA1160,2026,Nonresident,27,-1.0,-3.0,0
EA1160,2026,Nonresident,26,-1.0,-3.0,0
EA1160,2026,Nonresident,25,-1.0,-3.0,0
EA1160,2026,Nonresident,24,-1.0,-3.0,0
EA1160,2026,Nonresident,23,-1.0,-3.0,0
EA1160,2026,Nonresident,22,-1.0,-3.0,0
EA1160,2026,Nonresident,21,-1.0,-3.0,0
EA1160,2026,Nonresident,20,-1.0,-3.0,0
EA1160,2026,Nonresident,19,-1.0,-3.0,0
EA1160,2026,Nonresident,18,-1.0,-3.0,0
EA1160,2026,Nonresident,17,-1.0,-3.0,0
EA1160,2026,Nonresident,16,-1.0,-3.0,0
EA1160,2026,Nonresident,15,-1.0,-3.0,0
EA1160,2026,Nonresident,14,-1.0,-3.0,0
EA1160,2026,Nonresident,13,-1.0,-3.0,0
EA1160,2026,Nonresident,12,-1.0,-3.0,0
EA1160,2026,Nonresident,11,-1.0,-3.0,0
EA1160,2026,Nonresident,10,-1.0,-3.0,0
EA1160,2026,Nonresident,9,-1.0,-3.0,0
EA1160,2026,Nonresident,8,-1.0,-3.0,0
EA1160,2026,Nonresident,7,-1.0,-3.0,0
EA1160,2026,Nonresident,6,-1.0,-3.0,0
EA1160,2026,Nonresident,5,-1.0,-3.0,0
EA1160,2026,Nonresident,4,-1.0,-3.0,0
EA1160,2026,Nonresident,3,-1.0,-3.0,0
EA1160,2026,Nonresident,2,-1.0,-3.0,0
EA1160,2026,Nonresident,1,-1.0,-3.0,0
EA1160,2026,Nonresident,0,-1.0,-3.0,0
EA1161,2026,Resident,32,-1.0,-3.0,0
EA1161,2026,Resident,31,-1.0,-3.0,0
EA1161,2026,Resident,30,-1.0,-3.0,0
EA1161,2026,Resident,29,-1.0,-3.0,0
EA1161,2026,Resident,28,-1.0,-3.0,0
EA1161,2026,Resident,27,-1.0,-3.0,0
EA1161,2026,Resident,26,-1.0,-3.0,0
EA1161,2026,Resident,25,-1.0,-3.0,0
EA1161,2026,Resident,24,-1.0,-3.0,0
EA1161,2026,Resident,23,-1.0,-3.0,0
EA1161,2026,Resident,22,-1.0,-3.0,0
EA1161,2026,Resident,21,-1.0,-3.0,0
EA1161,2026,Resident,20,-1.0,-3.0,0
EA1161,2026,Resident,19,-1.0,-3.0,0
EA1161,2026,Resident,18,-1.0,-3.0,0
EA1161,2026,Resident,17,-1.0,-3.0,0
EA1161,2026,Resident,16,-1.0,-3.0,0
EA1161,2026,Resident,15,-1.0,-3.0,0
EA1161,2026,Resident,14,-1.0,-3.0,0
EA1161,2026,Resident,13,-1.0,-3.0,0
EA1161,2026,Resident,12,-1.0,-3.0,0
EA1161,2026,Resident,11,-1.0,-3.0,0
EA1161,2026,Resident,10,-1.0,-3.0,0
EA1161,2026,Resident,9,-1.0,-3.0,0
EA1161,2026,Resident,8,-1.0,-3.0,0
EA1161,2026,Resident,7,-1.0,-3.0,0
EA1161,2026,Resident,6,-1.0,-3.0,8
EA1161,2026,Resident,5,-1.0,-3.0,13
EA1161,2026,Resident,4,-1.0,-3.0,18
EA1161,2026,Resident,3,-1.0,-3.0,19
EA1161,2026,Resident,2,-1.0,-3.0,20
EA1161,2026,Resident,1,-1.0,-3.0,2
EA1161,2026,Resident,0,-1.0,-3.0,38
EA1161,2026,Nonresident,32,-1.0,-3.0,0
EA1161,2026,Nonresident,31,-1.0,-3.0,0
EA1161,2026,Nonresident,30,-1.0,-3.0,0
EA1161,2026,Nonresident,29,-1.0,-3.0,0
EA1161,2026,Nonresident,28,-1.0,-3.0,0
EA1161,2026,Nonresident,27,-1.0,-3.0,0
EA1161,2026,Nonresident,26,-1.0,-3.0,0
EA1161,2026,Nonresident,25,-1.0,-3.0,0
EA1161,2026,Nonresident,24,-1.0,-3.0,0
EA1161,2026,Nonresident,23,-1.0,-3.0,0
EA1161,2026,Nonresident,22,-1.0,-3.0,0
EA1161,2026,Nonresident,21,-1.0,-3.0,0
EA1161,2026,Nonresident,20,-1.0,-3.0,0
EA1161,2026,Nonresident,19,-1.0,-3.0,0
EA1161,2026,Nonresident,18,-1.0,-3.0,0
EA1161,2026,Nonresident,17,-1.0,-3.0,0
EA1161,2026,Nonresident,16,-1.0,-3.0,0
EA1161,2026,Nonresident,15,-1.0,-3.0,0
EA1161,2026,Nonresident,14,-1.0,-3.0,0
EA1161,2026,Nonresident,13,-1.0,-3.0,0
EA1161,2026,Nonresident,12,-1.0,-3.0,0
EA1161,2026,Nonresident,11,-1.0,-3.0,0
EA1161,2026,Nonresident,10,-1.0,-3.0,0
EA1161,2026,Nonresident,9,-1.0,-3.0,0
EA1161,2026,Nonresident,8,-1.0,-3.0,0
EA1161,2026,Nonresident,7,-1.0,-3.0,0
EA1161,2026,Nonresident,6,-1.0,-3.0,0
EA1161,2026,Nonresident,5,-1.0,-3.0,0
EA1161,2026,Nonresident,4,-1.0,-3.0,0
EA1161,2026,Nonresident,3,-1.0,-3.0,0
EA1161,2026,Nonresident,2,-1.0,-3.0,0
EA1161,2026,Nonresident,1,-1.0,-3.0,0
EA1161,2026,Nonresident,0,-1.0,-3.0,0
EA1162,2026,Resident,32,-28.0,-84.0,0
EA1162,2026,Resident,31,-27.0,-81.0,0
EA1162,2026,Resident,30,-26.0,-78.0,0
EA1162,2026,Resident,29,-25.0,-75.0,0
EA1162,2026,Resident,28,-24.0,-72.0,0
EA1162,2026,Resident,27,-23.0,-69.0,0
EA1162,2026,Resident,26,-22.0,-66.0,0
EA1162,2026,Resident,25,-21.0,-63.0,0
EA1162,2026,Resident,24,-20.0,-60.0,0
EA1162,2026,Resident,23,-19.0,-57.0,0
EA1162,2026,Resident,22,-18.0,-54.0,0
EA1162,2026,Resident,21,-17.0,-51.0,0
EA1162,2026,Resident,20,-16.0,-48.0,0
EA1162,2026,Resident,19,-15.0,-45.0,0
EA1162,2026,Resident,18,-14.0,-42.0,0
EA1162,2026,Resident,17,-13.0,-39.0,0
EA1162,2026,Resident,16,-12.0,-36.0,0
EA1162,2026,Resident,15,-11.0,-33.0,0
EA1162,2026,Resident,14,-10.0,-30.0,0
EA1162,2026,Resident,13,-9.0,-27.0,0
EA1162,2026,Resident,12,-8.0,-24.0,0
EA1162,2026,Resident,11,-7.0,-21.0,0
EA1162,2026,Resident,10,-6.0,-18.0,0
EA1162,2026,Resident,9,-5.0,-15.0,0
EA1162,2026,Resident,8,-4.0,-12.0,0
EA1162,2026,Resident,7,-3.0,-9.0,0
EA1162,2026,Resident,6,-2.0,-6.0,0
EA1162,2026,Resident,5,-1.0,-3.0,0
EA1162,2026,Resident,4,0.0,0.0,0
EA1162,2026,Resident,3,1.0,3.0,14
EA1162,2026,Resident,2,2.0,6.0,21
EA1162,2026,Resident,1,3.0,9.0,2
EA1162,2026,Resident,0,4.0,12.0,17
EA1162,2026,Nonresident,32,-1.0,-3.0,0
EA1162,2026,Nonresident,31,-1.0,-3.0,0
EA1162,2026,Nonresident,30,-1.0,-3.0,0
EA1162,2026,Nonresident,29,-1.0,-3.0,0
EA1162,2026,Nonresident,28,-1.0,-3.0,0
EA1162,2026,Nonresident,27,-1.0,-3.0,0
EA1162,2026,Nonresident,26,-1.0,-3.0,0
EA1162,2026,Nonresident,25,-1.0,-3.0,0
EA1162,2026,Nonresident,24,-1.0,-3.0,0
EA1162,2026,Nonresident,23,-1.0,-3.0,0
EA1162,2026,Nonresident,22,-1.0,-3.0,0
EA1162,2026,Nonresident,21,-1.0,-3.0,0
EA1162,2026,Nonresident,20,-1.0,-3.0,0
EA1162,2026,Nonresident,19,-1.0,-3.0,0
EA1162,2026,Nonresident,18,-1.0,-3.0,0
EA1162,2026,Nonresident,17,-1.0,-3.0,0
EA1162,2026,Nonresident,16,-1.0,-3.0,0
EA1162,2026,Nonresident,15,-1.0,-3.0,0
EA1162,2026,Nonresident,14,-1.0,-3.0,0
EA1162,2026,Nonresident,13,-1.0,-3.0,0
EA1162,2026,Nonresident,12,-1.0,-3.0,0
EA1162,2026,Nonresident,11,-1.0,-3.0,0
EA1162,2026,Nonresident,10,-1.0,-3.0,0
EA1162,2026,Nonresident,9,-1.0,-3.0,0
EA1162,2026,Nonresident,8,-1.0,-3.0,0
EA1162,2026,Nonresident,7,-1.0,-3.0,0
EA1162,2026,Nonresident,6,-1.0,-3.0,0
EA1162,2026,Nonresident,5,-1.0,-3.0,0
EA1162,2026,Nonresident,4,-1.0,-3.0,0
EA1162,2026,Nonresident,3,-1.0,-3.0,0
EA1162,2026,Nonresident,2,-1.0,-3.0,0
EA1162,2026,Nonresident,1,-1.0,-3.0,0
EA1162,2026,Nonresident,0,-1.0,-3.0,0
EA1163,2026,Resident,32,-3.0,-9.0,0
EA1163,2026,Resident,31,-3.0,-9.0,0
EA1163,2026,Resident,30,-3.0,-9.0,0
EA1163,2026,Resident,29,-3.0,-9.0,0
EA1163,2026,Resident,28,-3.0,-9.0,0
EA1163,2026,Resident,27,-3.0,-9.0,0
EA1163,2026,Resident,26,-3.0,-9.0,0
EA1163,2026,Resident,25,-3.0,-9.0,0
EA1163,2026,Resident,24,-3.0,-9.0,0
EA1163,2026,Resident,23,-3.0,-9.0,0
EA1163,2026,Resident,22,-3.0,-9.0,0
EA1163,2026,Resident,21,-3.0,-9.0,0
EA1163,2026,Resident,20,-3.0,-9.0,0
EA1163,2026,Resident,19,-3.0,-9.0,0
EA1163,2026,Resident,18,-3.0,-9.0,0
EA1163,2026,Resident,17,-3.0,-9.0,0
EA1163,2026,Resident,16,-3.0,-9.0,0
EA1163,2026,Resident,15,-3.0,-9.0,0
EA1163,2026,Resident,14,-3.0,-9.0,0
EA1163,2026,Resident,13,-3.0,-9.0,0
EA1163,2026,Resident,12,-3.0,-9.0,0
EA1163,2026,Resident,11,-3.0,-9.0,0
EA1163,2026,Resident,10,-3.0,-9.0,0
EA1163,2026,Resident,9,-3.0,-9.0,0
EA1163,2026,Resident,8,-3.0,-9.0,0
EA1163,2026,Resident,7,-3.0,-9.0,0
EA1163,2026,Resident,6,-3.0,-9.0,0
EA1163,2026,Resident,5,-3.0,-9.0,0
